Token,PoS,Lemma
EUROPA,PROPN,EUROPA
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
–,PUNCT,--
BVV,PROPN,BVV
lädt,VERB,laden
ein,DET,ein
zum,ADP,zu
„,PUNCT,--
Tag,NOUN,Tag
der,DET,der
offenen,ADJ,offen
Tür,NOUN,Tür
“,PUNCT,--
am,ADP,an
19.10.,ADJ,19.10.
"
",SPACE,"
"
Liebe,NOUN,lieb
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
",",PUNCT,--
wir,PRON,wir
laden,VERB,laden
Sie,PRON,sie
herzlich,ADV,herzlich
ein,DET,ein
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Europäischen,ADJ,europäisch
Woche,NOUN,Woche
der,DET,der
lokalen,ADJ,lokal
Demokratie,NOUN,Demokratie
vom,ADP,von
15.,ADJ,15.
bis,ADP,bis
21.,ADJ,21.
Oktober,NOUN,Oktober
2012,NUM,2012
die,DET,der
Arbeit,NOUN,Arbeit
aller,DET,aller
demokratischen,ADJ,demokratisch
Parteien,NOUN,Partei
in,ADP,in
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
(,PUNCT,--
BVV,PROPN,BVV
),PUNCT,--
kennen,VERB,kennen
zu,PART,zu
lernen,VERB,lernen
.,PUNCT,--
Wie,SCONJ,wie
viel,DET,viel
Einfluss,ADV,Einfluss
nimmt,VERB,nehmen
Europa,PROPN,Europa
auf,ADP,auf
die,DET,der
politische,ADJ,politisch
Arbeit,NOUN,Arbeit
vor,ADP,vor
Ort,NOUN,Ort
?,PUNCT,--
Welche,DET,welcher
Vorteile,NOUN,Vorteil
ergeben,VERB,ergeben
sich,PRON,sich
für,ADP,für
unseren,DET,unser
Bezirk,NOUN,Bezirk
?,PUNCT,--
Welchen,DET,welchenr
Stellenwert,NOUN,Stellenwert
hat,AUX,haben
lokale,ADJ,lokal
Politik,NOUN,Politik
im,ADP,in
Zeitalter,NOUN,Zeitalter
der,DET,der
Europäischen,ADJ,europäisch
Einigung,NOUN,Einigung
und,CCONJ,und
wie,ADV,wie
sieht,VERB,sehen
die,DET,der
Zukunft,NOUN,Zukunft
der,DET,der
Politik,NOUN,Politik
in,ADP,in
den,DET,der
Bezirken,NOUN,Bezirk
aus,ADP,aus
?,PUNCT,--
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
19.,ADJ,19.
Oktober,NOUN,Oktober
2012,NUM,2012
",",PUNCT,--
haben,AUX,haben
Sie,PRON,sie
von,ADP,von
17.00,NUM,17.00
–,PUNCT,--
19.00,NUM,19.00
Uhr,NOUN,Uhr
die,DET,der
Möglichkeit,NOUN,Möglichkeit
im,ADP,in
„,PUNCT,--
Alten,ADJ,alt
Rathaus,NOUN,Rathaus
Marzahn,NOUN,Marzahn
“,PUNCT,--
",",PUNCT,--
Helene-Weigel-Platz,PROPN,Helene-Weigel-Platz
8,NUM,8
",",PUNCT,--
12681,NUM,12681
Berlin,PROPN,Berlin
",",PUNCT,--
mit,ADP,mit
Bezirksverordneten,NOUN,Bezirksverordnet
aller,DET,aller
Parteien,NOUN,Partei
ins,ADP,in
Gespräch,NOUN,Gespräch
zu,PART,zu
kommen,VERB,kommen
.,PUNCT,--
Informieren,VERB,informieren
Sie,PRON,sie
sich,PRON,sich
über,ADP,über
die,DET,der
Arbeit,NOUN,Arbeit
der,DET,der
Fraktionen,NOUN,Fraktion
in,ADP,in
der,DET,der
BVV,PROPN,BVV
und,CCONJ,und
erfahren,VERB,erfahren
Sie,PRON,sie
mehr,ADV,mehr
über,ADP,über
Europa,PROPN,Europa
in,ADP,in
den,DET,der
Bezirken,NOUN,Bezirk
.,PUNCT,--
Klaus,PROPN,Klaus
Mätz,PROPN,Mätz
i.,PROPN,i.
V.,PROPN,V.
Vorsteherin,PROPN,Vorsteherin
der,DET,der
BVV,PROPN,BVV
