Token,PoS,Lemma
Liegenschaftsfonds,PROPN,Liegenschaftsfond
hat,AUX,haben
das,DET,der
Bieterverfahren,NOUN,Bieterverfahren
für,ADP,für
die,DET,der
Kindertagesstätte,NOUN,Kindertagesstätte
Torgauer,NOUN,Torgauer
Str.,NOUN,Str.
25,NUM,25
/,PUNCT,--
27,NUM,27
eröffnet,VERB,eröffnen
"
",SPACE,"
"
“,PUNCT,--
Beim,ADP,bei
Thema,NOUN,Thema
Kindertagesstätten,NOUN,Kindertagesstätte
geht,VERB,gehen
es,PRON,es
im,ADP,in
Bezirk,NOUN,Bezirk
weiter,ADV,weiter
voran,ADP,voran
“,PUNCT,--
",",PUNCT,--
so,ADV,so
die,DET,der
Jugendstadträtin,NOUN,Jugendstadträtin
Juliane,PROPN,Juliane
Witt,NOUN,Witt
.,PUNCT,--
Der,DET,der
Liegenschaftsfonds,NOUN,Liegenschaftsfonds
Berlin,PROPN,Berlin
hat,AUX,haben
das,DET,der
Bieterverfahren,NOUN,Bieterverfahren
für,ADP,für
das,DET,der
Grundstück,NOUN,Grundstück
Torgauer,NOUN,Torgauer
Str.,NOUN,Str.
25,NUM,25
/,PUNCT,--
27,NUM,27
in,ADP,in
12627,NUM,12627
Berlin,PROPN,Berlin
am,ADP,an
09.02.2012,ADV,09.02.2012
eröffnet,VERB,eröffnen
.,PUNCT,--
Das,DET,der
Verfahren,NOUN,Verfahren
läuft,VERB,laufen
bis,ADP,bis
zum,ADP,zu
16.04.2012.,NOUN,16.04.2012.
Bei,ADP,bei
der,DET,der
Ausschreibung,NOUN,Ausschreibung
handelt,VERB,handeln
es,PRON,es
sich,PRON,sich
um,ADP,um
das,DET,der
ca.,ADV,ca.
4.227,NUM,4.227
m²,X,m²
große,ADJ,groß
Grundstück,NOUN,Grundstück
mit,ADP,mit
einem,DET,ein
4-geschossigen,NOUN,4-geschossig
(,PUNCT,--
einschließlich,ADP,einschließlich
Erdgeschoss,NOUN,Erdgeschoss
),PUNCT,--
Gebäude,NOUN,Gebäude
in,ADP,in
Hellersdorf-Nord,NOUN,Hellersdorf-Nord
",",PUNCT,--
welches,PRON,welcher
ehemals,ADV,ehemals
dem,DET,der
Betrieb,NOUN,Betrieb
einer,DET,ein
Kindertagesstätte,NOUN,Kindertagesstätte
diente,VERB,dienen
und,CCONJ,und
auch,ADV,auch
jetzt,ADV,jetzt
wieder,ADV,wieder
als,ADP,als
solche,PRON,solcher
genutzt,VERB,nutzen
werden,AUX,werden
soll,AUX,sollen
.,PUNCT,--
Die,DET,der
Gesamtnutzfläche,NOUN,Gesamtnutzfläch
des,DET,der
renovierungsbedürftigen,ADJ,renovierungsbedürftig
Gebäudes,NOUN,Gebäude
",",PUNCT,--
welches,PRON,welcher
derzeit,ADV,derzeit
leer,ADV,leer
steht,VERB,stehen
",",PUNCT,--
beträgt,VERB,betragen
ca.,ADV,ca.
2.334,NUM,2.334
m²,NOUN,m²
.,PUNCT,--
Nutzungs-,X,Nutzung
oder,CCONJ,oder
Mietverhältnisse,NOUN,Mietverhältnis
bestehen,VERB,bestehen
nicht,PART,nicht
.,PUNCT,--
Nähere,ADJ,nah
Angaben,NOUN,Angabe
sind,AUX,sein
auf,ADP,auf
der,DET,der
Internetseite,NOUN,Internetseite
des,DET,der
Liegenschaftsfonds,NOUN,Liegenschaftsfond
unter,ADP,unter
www.liegenschaftsfonds.de,PROPN,www.liegenschaftsfonds.de
hinterlegt,VERB,hinterlegt
.,PUNCT,--
