Token,PoS,Lemma
Reinickendorf,PROPN,Reinickendorf
feiert,VERB,feiern
den,DET,der
bundesweiten,ADJ,bundesweit
Tag,NOUN,Tag
der,DET,der
Städtebauförderung,NOUN,Städtebauförderung
"
",SPACE,"
"
Am,ADP,an
4.,ADJ,4.
Mai,NOUN,Mai
2024,NUM,2024
wird,AUX,werden
bereits,ADV,bereits
zum,ADP,zu
neunten,ADJ,neunter
Mal,NOUN,Mal
der,DET,der
Tag,NOUN,Tag
der,DET,der
Städtebauförderung,NOUN,Städtebauförderung
in,ADP,in
Reinickendorf,PROPN,Reinickendorf
gefeiert,VERB,feiern
.,PUNCT,--
In,ADP,in
den,DET,der
Reinickendorfer,ADJ,Reinickendorfer
Städtebaufördergebieten,NOUN,Städtebaufördergebiet
–,PUNCT,--
dem,DET,der
Lettekiez,NOUN,Lettekiez
",",PUNCT,--
dem,DET,der
Märkischen,ADJ,Märkischen
Viertel,NOUN,Viertel
",",PUNCT,--
der,DET,der
Rollbergesiedlung,NOUN,Rollbergesiedlung
sowie,CCONJ,sowie
Tegel-Süd,NOUN,Tegel-Süd
–,PUNCT,--
werden,AUX,werden
an,ADP,an
diesem,DET,dieser
Tag,NOUN,Tag
zahlreiche,ADJ,zahlreich
Festivitäten,NOUN,Festivität
veranstaltet,VERB,veranstalten
",",PUNCT,--
um,SCONJ,um
vor,ADP,vor
Ort,NOUN,Ort
die,DET,der
Städtebauförderung,NOUN,Städtebauförderung
vorzustellen,VERB,vorstellen
.,PUNCT,--
Alle,PRON,alle
sind,AUX,sein
herzlich,ADV,herzlich
eingeladen,VERB,einladen
",",PUNCT,--
an,ADP,an
den,DET,der
kulturellen,ADJ,kulturell
",",PUNCT,--
sportlichen,ADJ,sportlich
",",PUNCT,--
kulinarischen,ADJ,kulinarisch
und,CCONJ,und
familiären,ADJ,familiär
Aktionen,NOUN,Aktion
teilzunehmen,VERB,teilnehmen
.,PUNCT,--
Es,PRON,es
sind,AUX,sein
insgesamt,ADV,insgesamt
sieben,NUM,sieben
Veranstaltungen,NOUN,Veranstaltung
geplant,VERB,planen
",",PUNCT,--
die,PRON,der
zwischen,ADP,zwischen
10,NUM,10
und,CCONJ,und
17,NUM,17
Uhr,NOUN,Uhr
an,ADP,an
unterschiedlichen,ADJ,unterschiedlich
Orten,NOUN,Ort
stattfinden,VERB,stattfinden
.,PUNCT,--
Das,DET,der
Programm,NOUN,Programm
können,AUX,können
Sie,PRON,sie
unter,ADP,unter
folgendem,ADJ,folgend
Link,NOUN,Link
einsehen,VERB,einsehen
:,PUNCT,--
https://tag-der-staedtebaufoerderung.berlin.de,VERB,https://tag-der-staedtebaufoerderung.berlin.de
.,PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
Korinna,PROPN,Korinna
Stephan,PROPN,Stephan
(,PUNCT,--
B`90,PROPN,B`90
/,PUNCT,--
Grüne,NOUN,grüne
),PUNCT,--
ist,AUX,sein
an,ADP,an
diesem,DET,dieser
Tag,NOUN,Tag
an,ADP,an
unterschiedlichen,ADJ,unterschiedlich
Orten,NOUN,Ort
anzutreffen,VERB,antreffen
",",PUNCT,--
z.,ADP,z.
B.,NOUN,B.
um,ADP,um
10,NUM,10
Uhr,NOUN,Uhr
bei,ADP,bei
„,PUNCT,--
Geschmäcker,NOUN,Geschmäcker
sind,AUX,sein
verschieden,ADV,verschieden
“,PUNCT,--
im,ADP,in
Märkischen,ADJ,Märkischen
Viertel,NOUN,Viertel
oder,CCONJ,oder
um,ADP,um
16,NUM,16
Uhr,NOUN,Uhr
beim,ADP,bei
