Token,PoS,Lemma
Baumaßnahme,NOUN,Baumaßnahme
Hultschiner,ADJ,Hultschiner
Damm,PROPN,Damm
",",PUNCT,--
zwischen,ADP,zwischen
Levensauer,PROPN,Levensauer
Straße,NOUN,Straße
und,CCONJ,und
Voltastraße,PROPN,Voltastraße
"
",SPACE,"
"
Vom,ADP,von
Dienstag,NOUN,Dienstag
",",PUNCT,--
dem,DET,der
4.,ADJ,4.
Oktober,NOUN,Oktober
",",PUNCT,--
bis,ADP,bis
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
8.,ADJ,8.
Oktober,NOUN,Oktober
2022,NUM,2022
",",PUNCT,--
ist,AUX,sein
der,DET,der
Hultschiner,ADJ,Hultschiner
Damm,PROPN,Damm
aufgrund,ADP,aufgrund
dringend,ADV,dringend
notwendiger,ADJ,notwendig
Sanierungsmaßnahmen,NOUN,Sanierungsmaßnahma
an,ADP,an
der,DET,der
Fahrbahndecke,NOUN,Fahrbahndecke
zwischen,ADP,zwischen
Levensauer,NOUN,Levensauer
Straße,NOUN,Straße
und,CCONJ,und
Voltastraße,NOUN,Voltastraße
voll,ADV,voll
gesperrt,VERB,sperren
.,PUNCT,--
Folgende,ADJ,folgend
Umfahrung,NOUN,Umfahrung
wird,AUX,werden
empfohlen,VERB,empfehlen
:,PUNCT,--
LKWs,PRON,LKWs
müssen,AUX,müssen
über,ADP,über
die,DET,der
Chemnitzer,ADJ,Chemnitzer
Straße,NOUN,Straße
/,PUNCT,--
Kaulsdorfer,ADJ,Kaulsdorfer
Straße,NOUN,Straße
und,CCONJ,und
die,DET,der
Köpenicker,ADJ,Köpenicker
Straße,NOUN,Straße
ausweichen,VERB,ausweichen
.,PUNCT,--
PKWs,NOUN,PKW
aus,ADP,aus
Richtung,NOUN,Richtung
Köpenick,NOUN,Köpenick
kommend,ADV,kommend
(,PUNCT,--
nach,ADP,nach
Norden,NOUN,Norden
),PUNCT,--
sollten,AUX,sollen
über,ADP,über
Paul-Wegener-Straße,NOUN,Paul-Wegener-Straße
/,PUNCT,--
Pilgramer,ADJ,Pilgramer
Straße,NOUN,Straße
/,PUNCT,--
Ahornstraße,NOUN,Ahornstraße
und,CCONJ,und
in,ADP,in
Richtung,NOUN,Richtung
Köpenick,PROPN,Köpenick
(,PUNCT,--
nach,ADP,nach
Süden,NOUN,Süden
),PUNCT,--
über,ADP,über
Eichenhofweg,NOUN,Eichenhofweg
/,PUNCT,--
Wickenweg,NOUN,Wickenweg
/,PUNCT,--
Mannheimer,ADJ,Mannheimer
Straße,NOUN,Straße
fahren,VERB,fahren
.,PUNCT,--
Der,DET,der
Linienverkehr,NOUN,Linienverkehr
der,DET,der
BVG,PROPN,BVG
ist,AUX,sein
von,ADP,von
den,DET,der
Einschränkungen,NOUN,Einschränkung
nicht,PART,nicht
betroffen,VERB,betreffen
.,PUNCT,--
Die,DET,der
voraussichtlichen,ADJ,voraussichtlich
Kosten,NOUN,Kosten
für,ADP,für
diese,DET,dieser
Baumaßnahme,NOUN,Baumaßnahme
betragen,VERB,betragen
circa,ADV,circa
250.000,NUM,250.000
Euro,NOUN,Euro
und,CCONJ,und
werden,AUX,werden
aus,ADP,aus
dem,DET,der
Schlaglochprogramm,NOUN,Schlaglochprogramm
des,DET,der
Berliner,ADJ,Berliner
Senats,NOUN,Senat
finanziert,VERB,finanzieren
.,PUNCT,--
Das,DET,der
Straßen-,X,Straße
und,CCONJ,und
Grünflächenamt,NOUN,Grünflächenamt
bittet,VERB,bitten
alle,DET,aller
Verkehrsteilnehmenden,NOUN,Verkehrsteilnehmend
für,ADP,für
die,DET,der
entstehenden,ADJ,entstehend
Verkehrseinschränkungen,NOUN,Verkehrseinschränkung
um,ADP,um
Verständnis,NOUN,Verständnis
.,PUNCT,--
