Token,PoS,Lemma
Wegner,PROPN,Wegner
überreicht,VERB,überreichen
Bundesverdienstkreuz,NOUN,Bundesverdienstkreuz
an,ADP,an
Roland,PROPN,Roland
Bischof,PROPN,Bischof
"
",SPACE,"
"
Das,DET,der
Presse-,X,Presse
und,CCONJ,und
Informationsamt,NOUN,Informationsamt
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Kai,PROPN,Kai
Wegner,PROPN,Wegner
",",PUNCT,--
händigt,VERB,händigen
am,ADP,an
9.,ADJ,9.
Januar,NOUN,Januar
2024,NUM,2024
um,ADP,um
15.00,NUM,15.00
Uhr,NOUN,Uhr
in,ADP,in
seinem,DET,sein
Amtszimmer,NOUN,Amtszimmer
im,ADP,in
Roten,ADJ,rot
Rathaus,NOUN,Rathaus
das,DET,der
Verdienstkreuz,NOUN,Verdienstkreuz
am,ADP,an
Bande,NOUN,Bande
des,DET,der
Verdienstordens,NOUN,Verdienstorden
der,DET,der
Bundesrepublik,NOUN,Bundesrepublik
Deutschland,PROPN,Deutschland
an,ADP,an
den,DET,der
Berliner,ADJ,Berliner
Unternehmer,NOUN,Unternehmer
und,CCONJ,und
Präsidenten,NOUN,Präsident
des,DET,der
Vereins,NOUN,Verein
Deutscher,ADJ,deutsch
Fußball,NOUN,Fußball
Botschafter,NOUN,Botschafter
Roland,PROPN,Roland
Bischof,PROPN,Bischof
aus,ADP,aus
.,PUNCT,--
Die,DET,der
Übergabe,NOUN,Übergabe
erfolgt,VERB,erfolgen
im,ADP,in
Auftrag,NOUN,Auftrag
des,DET,der
Bundespräsidenten,NOUN,Bundespräsident
(,PUNCT,--
Wort-Bild-Termin,NOUN,Wort-Bild-Termin
;,PUNCT,--
erforderlich,ADV,erforderlich
ist,AUX,sein
eine,DET,ein
Anmeldung,NOUN,Anmeldung
bis,ADP,bis
Montag,NOUN,Montag
",",PUNCT,--
8.,ADJ,8.
Januar,NOUN,Januar
2024,NUM,2024
",",PUNCT,--
um,ADP,um
16.00,NUM,16.00
Uhr,NOUN,Uhr
unter,ADP,unter
www.berlin.de/rbmskzl/presseanmeldung,NOUN,www.berlin.de/rbmskzl/presseanmeldung
),PUNCT,--
.,PUNCT,--
Wegner,PROPN,Wegner
vorab,ADV,vorab
:,PUNCT,--
„,PUNCT,--
Von,ADP,von
Berlin,PROPN,Berlin
aus,ADP,aus
rund,ADV,rund
um,ADP,um
die,DET,der
Welt,NOUN,Welt
–,PUNCT,--
das,PRON,der
ist,AUX,sein
das,DET,der
Motto,NOUN,Motto
des,DET,der
erfolgreichen,ADJ,erfolgreich
Unternehmers,NOUN,Unternehmer
Roland,PROPN,Roland
Bischof,PROPN,Bischof
",",PUNCT,--
der,PRON,der
in,ADP,in
100,NUM,100
Ländern,NOUN,Land
aktiv,ADV,aktiv
war,AUX,sein
und,CCONJ,und
500,NUM,500
Projekte,NOUN,Projekt
realisiert,VERB,realisieren
hat,AUX,haben
.,PUNCT,--
Seine,DET,sein
Leidenschaft,NOUN,Leidenschaft
gehört,VERB,gehören
dem,DET,der
Fußball,NOUN,Fußball
",",PUNCT,--
und,CCONJ,und
daraus,ADV,daraus
ist,AUX,sein
das,DET,der
Projekt,NOUN,Projekt
erwachsen,VERB,erwachsen
",",PUNCT,--
für,ADP,für
das,PRON,der
Roland,PROPN,Roland
Bischof,PROPN,Bischof
mit,ADP,mit
dem,DET,der
Bundesverdienstkreuz,NOUN,Bundesverdienstkreuz
geehrt,VERB,ehren
wird,AUX,werden
.,PUNCT,--
Der,DET,der
von,ADP,von
ihm,PRON,ihm
2011,NUM,2011
gegründete,ADJ,gegründet
Verein,NOUN,Verein
Deutscher,ADJ,deutsch
Fußball,NOUN,Fußball
Botschafter,NOUN,Botschafter
verbindet,VERB,verbinden
Fußball,NOUN,Fußball
mit,ADP,mit
sozialem,ADJ,sozial
Engagement,NOUN,Engagement
für,ADP,für
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
weltweit,ADV,weltweit
und,CCONJ,und
setzt,VERB,setzen
sich,PRON,sich
ein,DET,ein
für,ADP,für
globale,ADJ,global
Gleichberechtigung,NOUN,Gleichberechtigung
der,DET,der
Geschlechter,NOUN,Geschlecht
",",PUNCT,--
für,ADP,für
Akzeptanz,NOUN,Akzeptanz
und,CCONJ,und
diverses,VERB,divers
Miteinander,NOUN,miteinander
.,PUNCT,--
Roland,PROPN,Roland
Bischof,PROPN,Bischof
ist,AUX,sein
mit,ADP,mit
seinem,DET,sein
verdienstvollen,ADJ,verdienstvoll
Engagement,NOUN,Engagement
als,ADP,als
Berliner,ADJ,Berliner
ein,DET,ein
Botschafter,NOUN,Botschafter
unserer,DET,unser
Stadt,NOUN,Stadt
in,ADP,in
der,DET,der
ganzen,ADJ,ganz
Welt,NOUN,Welt
.,PUNCT,--
“,PUNCT,--
