Token,PoS,Lemma
Verkehrsunfall,NOUN,Verkehrsunfall
mit,ADP,mit
vier,NUM,vier
Schwerverletzten,NOUN,Schwerverletzter
"
",SPACE,"
"
Nr.,NOUN,Nr.
1393,NUM,1393
Heute,ADV,heute
Morgen,ADV,Morgen
kam,VERB,kommen
es,PRON,es
in,ADP,in
Köpenick,NOUN,Köpenick
zu,ADP,zu
einem,DET,ein
Verkehrsunfall,NOUN,Verkehrsunfall
bei,ADP,bei
dem,DET,der
vier,NUM,vier
Personen,NOUN,Person
schwer,ADV,schwer
verletzt,VERB,verletzen
wurden,AUX,werden
.,PUNCT,--
Ersten,ADJ,erster
Erkenntnissen,NOUN,Erkenntnis
zufolge,ADP,zufolge
fuhr,VERB,fahren
ein,DET,ein
48-Jähriger,NOUN,48-Jähriger
mit,ADP,mit
seinem,DET,sein
Smart,NOUN,Smart
gegen,ADP,gegen
8.25,NUM,8.25
Uhr,NOUN,Uhr
die,DET,der
Charlottenstraße,NOUN,Charlottenstraße
aus,ADP,aus
Richtung,NOUN,Richtung
Pohlestraße,NOUN,Pohlestraße
kommend,ADV,kommend
in,ADP,in
Richtung,NOUN,Richtung
Wendenschloßstraße,NOUN,Wendenschloßstraße
.,PUNCT,--
Im,ADP,in
Kreuzungsbereich,NOUN,Kreuzungsbereich
Charlottenstraße,ADJ,Charlottenstraße
Ecke,NOUN,Ecke
Wendenschloßstraße,NOUN,Wendenschloßstraße
stieß,VERB,stoßen
er,PRON,er
mit,ADP,mit
dem,DET,der
Pkw,NOUN,Pkw
eines,DET,ein
86-jährigen,ADJ,86-jährig
Fahrzeugführers,NOUN,Fahrzeugführer
",",PUNCT,--
welcher,PRON,welcher
die,DET,der
Wendenschloßstraße,NOUN,Wendenschloßstraße
mit,ADP,mit
seinem,DET,sein
BMW,PROPN,BMW
",",PUNCT,--
aus,ADP,aus
Richtung,NOUN,Richtung
Müggelheimer,ADJ,Müggelheimer
Straße,NOUN,Straße
kommend,ADV,kommend
",",PUNCT,--
befuhr,VERB,Befuhr
.,PUNCT,--
Der,DET,der
48-jährige,ADJ,48-jährig
Smart-Fahrer,NOUN,Smart-Fahrer
erlitt,VERB,erleiden
Schnittverletzungen,NOUN,Schnittverletzung
im,ADP,in
Gesicht,NOUN,Gesicht
und,CCONJ,und
ein,DET,ein
Schleudertrauma,NOUN,Schleudertrauma
",",PUNCT,--
seine,DET,sein
47-jährige,ADJ,47-jährig
Beifahrerin,NOUN,Beifahrerin
Verletzungen,NOUN,Verletzung
im,ADP,in
Hals-,X,Hals
und,CCONJ,und
Brustbereich,NOUN,Brustbereich
.,PUNCT,--
Der,DET,der
86-jährige,ADJ,86-jährig
BMW-Fahrer,NOUN,BMW-Fahrer
erlitt,VERB,erleiden
einen,DET,ein
Schock,NOUN,Schock
und,CCONJ,und
eine,DET,ein
Prellung,NOUN,Prellung
an,ADP,an
der,DET,der
Hand,NOUN,Hand
",",PUNCT,--
seine,DET,sein
83-jährige,ADJ,83-jährig
Beifahrerin,NOUN,Beifahrerin
brach,VERB,brechen
sich,PRON,sich
den,DET,der
Arm,NOUN,Arm
.,PUNCT,--
Alle,DET,aller
vier,NUM,vier
wurden,AUX,werden
in,ADP,in
Krankenhäusern,NOUN,Krankenhaus
stationär,ADV,stationär
aufgenommen,VERB,aufnehmen
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
hat,AUX,haben
das,DET,der
Fachkommissariat,NOUN,Fachkommissariat
für,ADP,für
Verkehrsunfälle,NOUN,Verkehrsunfall
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
4,NUM,4
übernommen,VERB,übernehmen
.,PUNCT,--
