Token,PoS,Lemma
Aufruf,NOUN,Aufruf
zur,ADP,zu
Teilnahme,NOUN,Teilnahme
an,ADP,an
der,DET,der
zweiten,ADJ,zweiter
Interkulturellen,NOUN,Interkulturell
Woche,NOUN,Woche
vom,ADP,von
25.09.,NOUN,25.09.
bis,ADP,bis
03.10.2021,NOUN,03.10.2021
unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
„,PUNCT,--
#,X,#
offengeht,VERB,offengehen
–,PUNCT,--
Reinickendorf,PROPN,Reinickendorf
.,PUNCT,--
Wir,PRON,wir
leben,VERB,leben
Vielfalt,NOUN,Vielfalt
.,PUNCT,--
“,PUNCT,--
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Reinickendorf,PROPN,Reinickendorf
ruft,VERB,rufen
–,PUNCT,--
unter,ADP,unter
der,DET,der
Federführung,NOUN,Federführung
des,DET,der
Bezirksstadtrats,NOUN,Bezirksstadtrat
Uwe,PROPN,Uwe
Brockhausen,PROPN,Brockhausen
(,PUNCT,--
SPD,PROPN,SPD
),PUNCT,--
und,CCONJ,und
der,DET,der
Integrationsbeauftragten,ADJ,Integrationsbeauftragter
Julia,PROPN,Julia
Stadtfeld,PROPN,Stadtfeld
–,PUNCT,--
Reinickendorfer,ADJ,Reinickendorfer
Organisationen,NOUN,Organisation
",",PUNCT,--
Vereine,NOUN,Verein
",",PUNCT,--
migrantische,ADJ,migrantisch
Communities,X,Communitie
",",PUNCT,--
Initiativen,NOUN,Initiative
",",PUNCT,--
Schulen,NOUN,Schule
etc.,ADV,etc.
dazu,ADV,dazu
auf,ADP,auf
",",PUNCT,--
sich,PRON,sich
an,ADP,an
der,DET,der
diesjährigen,ADJ,diesjährig
Interkulturellen,NOUN,Interkulturellen
Woche,NOUN,Woche
(,PUNCT,--
IKW,PROPN,IKW
),PUNCT,--
zu,PART,zu
beteiligen,VERB,beteiligen
und,CCONJ,und
sich,PRON,sich
für,ADP,für
eine,DET,ein
offene,ADJ,offen
Gesellschaft,NOUN,Gesellschaft
zu,PART,zu
engagieren,VERB,engagieren
.,PUNCT,--
Gemeinsam,ADV,gemeinsam
mit,ADP,mit
der,DET,der
lokalen,ADJ,lokal
Partnerschaft,NOUN,Partnerschaft
für,ADP,für
Demokratie,NOUN,Demokratie
",",PUNCT,--
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Reinickendorf,PROPN,Reinickendorf
und,CCONJ,und
vielen,DET,vieler
weiteren,ADJ,weit
Kooperationspartnerinnen,NOUN,Kooperationspartnerinn
und,CCONJ,und
-partnern,NOUN,partner
will,AUX,wollen
der,DET,der
Bezirk,NOUN,Bezirk
auch,ADV,auch
2021,NUM,2021
eine,DET,ein
vielfältige,ADJ,vielfältig
IKW,PROPN,IKW
gestalten,VERB,gestalten
.,PUNCT,--
Gemeinsam,ADV,gemeinsam
mit,ADP,mit
500,NUM,500
teilnehmenden,ADJ,teilnehmend
Städten,NOUN,Stadt
und,CCONJ,und
Gemeinden,NOUN,Gemeinde
setzt,VERB,setzen
Reinickendorf,PROPN,Reinickendorf
ein,DET,ein
Zeichen,NOUN,Zeichen
gegen,ADP,gegen
Ausgrenzung,NOUN,Ausgrenzung
",",PUNCT,--
Diskriminierung,NOUN,Diskriminierung
und,CCONJ,und
Rassismus,NOUN,Rassismus
und,CCONJ,und
für,ADP,für
eine,DET,ein
diverse,ADJ,diverser
und,CCONJ,und
demokratische,ADJ,demokratisch
Gesellschaft,NOUN,Gesellschaft
.,PUNCT,--
Quer,ADV,Quer
durch,ADP,durch
den,DET,der
Bezirk,NOUN,Bezirk
finden,VERB,finden
Angebote,NOUN,Angebot
statt,ADV,statt
",",PUNCT,--
bei,ADP,bei
denen,PRON,der
sich,PRON,sich
Menschen,NOUN,Mensch
begegnen,VERB,begegnen
",",PUNCT,--
um,SCONJ,um
die,DET,der
im,ADP,in
Bezirk,NOUN,Bezirk
schon,ADV,schon
lange,ADV,lange
gelebte,ADJ,gelebt
Vielfalt,NOUN,Vielfalt
zu,PART,zu
feiern,VERB,feiern
und,CCONJ,und
viele,DET,vieler
aktuelle,ADJ,aktuell
gesellschaftliche,ADJ,gesellschaftlich
Fragen,NOUN,Frage
zu,PART,zu
thematisieren,VERB,thematisieren
.,PUNCT,--
Eingereicht,VERB,einreichen
werden,AUX,werden
können,AUX,können
Vorschläge,NOUN,Vorschlag
",",PUNCT,--
die,PRON,der
zu,ADP,zu
einem,DET,ein
pluralen,ADJ,plural
und,CCONJ,und
interkulturellen,ADJ,interkulturell
Miteinander,NOUN,Miteinander
in,ADP,in
Reinickendorf,PROPN,Reinickendorf
beitragen,VERB,beitragen
",",PUNCT,--
z.,ADP,z.
B.,NOUN,B.
Workshops,NOUN,Workshop
",",PUNCT,--
Austausch-,X,Austausch
und,CCONJ,und
Begegnungsformate,NOUN,Begegnungsformat
",",PUNCT,--
Filmvorführungen,NOUN,Filmvorführunge
",",PUNCT,--
künstlerische,ADJ,künstlerisch
Events,NOUN,Event
u.v.m.,PROPN,u.v.m.
Das,DET,der
kurze,ADJ,kurz
Konzept,NOUN,Konzept
mit,ADP,mit
Angaben,NOUN,Angabe
zu,ADP,zu
Titel,NOUN,Titel
und,CCONJ,und
Format,NOUN,Format
der,DET,der
Veranstaltung,NOUN,Veranstaltung
",",PUNCT,--
Ort,NOUN,Ort
/,PUNCT,--
Datum,NOUN,Datum
/,PUNCT,--
Zeit,NOUN,Zeit
der,DET,der
Veranstaltung,NOUN,Veranstaltung
",",PUNCT,--
Name,NOUN,Name
der,DET,der
Veranstalterin,NOUN,Veranstalterin
/,PUNCT,--
des,DET,der
Veranstalters,NOUN,Veranstalter
und,CCONJ,und
ggf.,ADJ,ggf.
Kooperationspartner,NOUN,Kooperationspartner
",",PUNCT,--
Zielgruppe,NOUN,Zielgruppe
",",PUNCT,--
Kurzbeschreibung,NOUN,Kurzbeschreibung
des,DET,der
Inhalts,NOUN,Inhalt
(,PUNCT,--
max.,ADJ,max.
100,NUM,100
Wörter,NOUN,Wort
),PUNCT,--
",",PUNCT,--
Ansprechperson,PROPN,Ansprechperson
(,PUNCT,--
Name,NOUN,Name
",",PUNCT,--
Telefonnummer,NOUN,Telefonnummer
und,CCONJ,und
E-Mail-Adresse,NOUN,E-Mail-Adresse
),PUNCT,--
sowie,CCONJ,sowie
alternative,ADJ,alternativ
Veranstaltungsmöglichkeiten,NOUN,Veranstaltungsmöglichkeit
gemäß,ADP,gemäß
den,DET,der
Regelungen,NOUN,Regelung
der,DET,der
zum,ADP,zu
Termin,NOUN,Termin
aktuellen,ADJ,aktuell
Infektionsschutzmaßnahmenverordnung,NOUN,Infektionsschutzmaßnahmenverordnung
(,PUNCT,--
siehe,VERB,sehen
auch,ADV,auch
www.interkulturellewoche.de/faq,PROPN,www.interkulturellewoche.de/faq
),PUNCT,--
",",PUNCT,--
bitte,ADV,bitte
per,ADP,per
E-Mail,NOUN,E-Mail
bis,ADP,bis
zum,ADP,zu
31.,ADJ,31.
Mai,NOUN,Mai
2021,NUM,2021
an,ADP,an
das,DET,der
Integrationsbüro,NOUN,Integrationsbüro
schicken,VERB,schicken
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
