Token,PoS,Lemma
BABcast,PROPN,BABcast
geht,VERB,gehen
wieder,ADV,wieder
an,ADP,an
den,DET,der
Start,NOUN,Start
"
",SPACE,"
"
Der,DET,der
BABcast,NOUN,BABcast
",",PUNCT,--
der,DET,der
Podcast,NOUN,Podcast
des,DET,der
Berliner,ADJ,Berliner
Beauftragten,NOUN,beauftragter
zur,ADP,zu
Aufarbeitung,NOUN,Aufarbeitung
der,DET,der
SED-Diktatur,NOUN,SED-Diktatur
",",PUNCT,--
startet,VERB,starten
mit,ADP,mit
neuen,ADJ,neu
Folgen,NOUN,Folge
.,PUNCT,--
Darin,ADV,darin
vermittelt,VERB,vermitteln
das,DET,der
Team,NOUN,Team
des,DET,der
BAB,PROPN,BAB
Kenntnisse,NOUN,Kenntnis
über,ADP,über
die,DET,der
Geschichte,NOUN,Geschichte
des,DET,der
geteilten,ADJ,geteilt
Berlins,NOUN,Berlin
sowie,CCONJ,sowie
über,ADP,über
die,DET,der
SED-Diktatur,NOUN,SED-Diktatur
und,CCONJ,und
ihre,DET,ihr
Folgen,NOUN,Folge
.,PUNCT,--
