Token,PoS,Lemma
Ausbildungsplätze,NOUN,Ausbildungsplatz
als,ADP,als
Fachangestellte,NOUN,Fachangestellt
für,ADP,für
Medien-,X,Medi
und,CCONJ,und
Informationsdienste,NOUN,Informationsdienste
",",PUNCT,--
Fachrichtung,NOUN,Fachrichtung
Bibliothek,PROPN,Bibliothek
"
",SPACE,"
"
Die,DET,der
Stadtbibliothek,NOUN,Stadtbibliothek
Charlottenburg-Wilmersdorf,PROPN,Charlottenburg-Wilmersdorf
bildet,VERB,bilden
ab,ADP,ab
dem,DET,der
1.,ADJ,1.
September,NOUN,September
2020,NUM,2020
wieder,ADV,wieder
zwei,NUM,zwei
Fachangestellte,NOUN,Fachangestellt
für,ADP,für
Medien-,X,Medie
und,CCONJ,und
Informationsdienste,NOUN,Informationsdienste
(,PUNCT,--
FaMI,PROPN,FaMI
),PUNCT,--
mit,ADP,mit
der,DET,der
Fachrichtung,NOUN,Fachrichtung
Bibliothek,NOUN,Bibliothek
aus,ADP,aus
.,PUNCT,--
Charlottenburg-Wilmersdorf,PROPN,Charlottenburg-Wilmersdorf
bietet,VERB,bieten
mit,ADP,mit
seinen,DET,sein
sieben,NUM,sieben
Bibliotheken,NOUN,Bibliothek
nicht,PART,nicht
nur,ADV,nur
eine,DET,ein
besonders,ADV,besonders
zentrale,ADJ,zentral
Lage,NOUN,Lage
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
ein,DET,ein
Team,NOUN,Team
",",PUNCT,--
das,PRON,der
sich,PRON,sich
aufmacht,VERB,aufmachen
",",PUNCT,--
Bibliothek,NOUN,Bibliothek
modern,ADV,modern
zu,PART,zu
gestalten,VERB,gestalten
.,PUNCT,--
Daher,ADV,daher
finden,VERB,finden
Sie,PRON,sie
bei,ADP,bei
uns,PRON,uns
nicht,PART,nicht
nur,ADV,nur
die,DET,der
Möglichkeit,NOUN,Möglichkeit
eines,DET,ein
sicheren,ADJ,sicher
Arbeitsplatzes,NOUN,Arbeitsplatz
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
Ideen,NOUN,Idee
einzubringen,VERB,einzubringen
und,CCONJ,und
an,ADP,an
vielfältigen,ADJ,vielfältig
Projekten,NOUN,Projekt
mitzuwirken,VERB,mitwirken
.,PUNCT,--
Menschen,NOUN,Mensch
",",PUNCT,--
die,PRON,der
Interesse,NOUN,Interesse
an,ADP,an
der,DET,der
Arbeit,NOUN,Arbeit
mit,ADP,mit
Medien,NOUN,Medium
und,CCONJ,und
Computern,NOUN,Computer
sowie,CCONJ,sowie
Freude,NOUN,Freude
im,ADP,in
Umgang,NOUN,Umgang
mit,ADP,mit
Publikum,NOUN,Publikum
haben,VERB,haben
",",PUNCT,--
können,AUX,können
sich,PRON,sich
bis,ADP,bis
zum,ADP,zu
31.01.2020,NOUN,31.01.2020
bewerben,VERB,bewerben
.,PUNCT,--
Im,ADP,in
beruflichen,ADJ,beruflich
Alltag,NOUN,Alltag
ist,AUX,sein
Sorgfalt,NOUN,Sorgfalt
und,CCONJ,und
Genauigkeit,NOUN,Genauigkeit
auch,ADV,auch
bei,ADP,bei
Routinearbeiten,NOUN,Routinearbeit
ebenso,ADV,ebenso
gefragt,VERB,fragen
wie,ADP,wie
Teamfähigkeit,NOUN,Teamfähigkeit
",",PUNCT,--
Flexibilität,NOUN,Flexibilität
und,CCONJ,und
Kontaktfreudigkeit,NOUN,Kontaktfreudigkeit
.,PUNCT,--
Die,DET,der
Fähigkeit,NOUN,Fähigkeit
zum,ADP,zu
systematischen,ADJ,systematisch
Arbeiten,NOUN,Arbeit
und,CCONJ,und
zum,ADP,zu
Erkennen,NOUN,Erkenn
von,ADP,von
Ordnungsprinzipien,NOUN,Ordnungsprinzipie
muss,ADV,muss
vorhanden,ADV,vorhanden
sein,AUX,sein
.,PUNCT,--
Körperliche,ADJ,körperlich
Belastbarkeit,NOUN,Belastbarkeit
",",PUNCT,--
eine,DET,ein
hohe,ADJ,hoch
Lernbereitschaft,NOUN,Lernbereitschaft
",",PUNCT,--
höfliche,ADJ,höflich
Umgangsformen,NOUN,Umgangsform
und,CCONJ,und
Zuverlässigkeit,NOUN,Zuverlässigkeit
werden,AUX,werden
ebenfalls,ADV,ebenfalls
erwartet,VERB,erwarten
.,PUNCT,--
Bewerberinnen,NOUN,Bewerberin
und,CCONJ,und
Bewerber,NOUN,Bewerber
müssen,AUX,müssen
mindestens,ADV,mindestens
über,ADP,über
einen,DET,ein
Mittleren,ADJ,mittler
Schulabschluss,NOUN,Schulabschluss
(,PUNCT,--
MSA,PROPN,MSA
),PUNCT,--
und,CCONJ,und
gute,ADJ,gut
Noten,NOUN,Note
in,ADP,in
Deutsch,NOUN,Deutsch
",",PUNCT,--
Mathematik,NOUN,Mathematik
und,CCONJ,und
Englisch,NOUN,Englisch
verfügen,VERB,verfügen
.,PUNCT,--
Am,ADP,an
Ende,NOUN,Ende
der,DET,der
dreijährigen,ADJ,dreijährig
Ausbildung,NOUN,Ausbildung
im,ADP,in
dualen,ADJ,dual
System,NOUN,System
(,PUNCT,--
Berufsschule,NOUN,Berufsschule
und,CCONJ,und
betriebliche,ADJ,betrieblich
Ausbildung,NOUN,Ausbildung
),PUNCT,--
hat,AUX,haben
ein,DET,ein
FaMI,NOUN,FaMI
ein,DET,ein
breites,ADJ,breit
Wissen,NOUN,Wissen
über,ADP,über
die,DET,der
Tätigkeiten,NOUN,Tätigkeit
in,ADP,in
einer,DET,ein
Bibliothek,NOUN,Bibliothek
.,PUNCT,--
Der,DET,der
Abschluss,NOUN,Abschluss
befähigt,VERB,befähigen
zum,ADP,zu
Einsatz,NOUN,Einsatz
im,ADP,in
Öffentlichen,ADJ,Öffentlich
Dienst,NOUN,Dienst
und,CCONJ,und
in,ADP,in
der,DET,der
Privatwirtschaft,NOUN,Privatwirtschaft
.,PUNCT,--
Bewerbungen,NOUN,Bewerbung
von,ADP,von
Menschen,NOUN,Mensch
mit,ADP,mit
Migrationshintergrund,PROPN,Migrationshintergrund
sind,AUX,sein
ausdrücklich,ADV,ausdrücklich
erwünscht,ADV,erwünscht
.,PUNCT,--
Das,DET,der
Bewerbungsschreiben,NOUN,Bewerbungsschreibe
mit,ADP,mit
tabellarischem,ADJ,tabellarisch
Lebenslauf,NOUN,Lebenslauf
",",PUNCT,--
Kopie,NOUN,Kopie
der,DET,der
letzten,ADJ,letzter
beiden,DET,beide
aktuellen,ADJ,aktuell
Schulzeugnisse,NOUN,Schulzeugnis
und,CCONJ,und
Nachweisen,NOUN,Nachweise
bereits,ADV,bereits
durchgeführter,ADP,durchgeführter
Praktika,NOUN,Praktika
ist,AUX,sein
unter,ADP,unter
Einhaltung,NOUN,Einhaltung
der,DET,der
Bewerbungsfrist,NOUN,Bewerbungsfrist
zu,PART,zu
senden,VERB,senden
an,ADP,an
:,PUNCT,--
Bezirksamt,ADP,Bezirksamt
Charlottenburg-Wilmersdorf,PROPN,Charlottenburg-Wilmersdorf
