Token,PoS,Lemma
Einwohner_innen,ADP,Einwohner_innen
versammlung,NOUN,Versammlung
zu,ADP,zu
„,PUNCT,--
Gartenstadt,NOUN,Gartenstadt
Tempelhof,PROPN,Tempelhof
/,PUNCT,--
Durchgangsverkehr,NOUN,Durchgangsverkehr
“,PUNCT,--
"
",SPACE,"
"
Die,DET,der
Einwohner_inneninitiative,ADJ,Einwohner_inneninitiative
„,PUNCT,--
Gartenstadt,NOUN,Gartenstadt
Tempelhof,PROPN,Tempelhof
“,PUNCT,--
verfolgt,VERB,verfolgen
das,DET,der
Ziel,NOUN,Ziel
",",PUNCT,--
eine,DET,ein
Umleitung,NOUN,Umleitung
des,DET,der
(,PUNCT,--
Pendler-,X,Pendler
),PUNCT,--
Durchgangsverkehrs,NOUN,Durchgangsverkehrs
aus,ADP,aus
der,DET,der
Siedlung,NOUN,Siedlung
durchzusetzen,VERB,durchsetzen
.,PUNCT,--
Aus,ADP,aus
diesem,DET,dieser
Anlass,NOUN,Anlass
wurde,AUX,werden
ein,DET,ein
Antrag,NOUN,Antrag
auf,ADP,auf
Einberufung,NOUN,Einberufung
einer,DET,ein
Einwohner_innenversammlung,NOUN,Einwohner_innenversammlung
gestellt,VERB,stellen
",",PUNCT,--
der,PRON,der
von,ADP,von
29,NUM,29
Mitglieder_innen,NOUN,Mitglieder_inn
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
unterstützt,VERB,unterstützen
wird,AUX,werden
.,PUNCT,--
Die,DET,der
Versammlung,NOUN,Versammlung
hat,VERB,haben
keine,DET,kein
Beschlussrechte,NOUN,Beschlussrechte
.,PUNCT,--
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
wird,AUX,werden
ergebnisoffen,VERB,ergebnisoffen
moderiert,VERB,moderieren
.,PUNCT,--
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
09.,ADJ,09.
Januar,NOUN,Januar
2020,NUM,2020
von,ADP,von
18:30,NOUN,18:30
Uhr,NOUN,Uhr
bis,ADP,bis
20:30,PROPN,20:30
Uhr,NOUN,Uhr
Rathaus,NOUN,Rathaus
Schöneberg,PROPN,Schöneberg
",",PUNCT,--
BVV-Saal,NOUN,BVV-Saal
(,PUNCT,--
2.,ADJ,2.
OG,PROPN,OG
),PUNCT,--
John-,X,John
F.-Kennedy-Platz,NOUN,F.-Kennedy-Platz
",",PUNCT,--
10825,NUM,10825
Berlin,PROPN,Berlin
An,ADP,an
der,DET,der
Einwohner_innenversammlung,NOUN,Einwohner_innenversammlung
werden,AUX,werden
Bezirksstadträtin,NOUN,Bezirksstadträtin
Christiane,PROPN,Christiane
Heiß,PROPN,Heiß
sowie,CCONJ,sowie
Vertreter_innen,NOUN,Vertreter_inn
der,DET,der
Fraktionen,NOUN,Fraktion
der,DET,der
BVV,PROPN,BVV
teilnehmen,VERB,teilnehmen
.,PUNCT,--
Der,DET,der
Vorsteher,NOUN,Vorsteher
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
",",PUNCT,--
Herr,NOUN,Herr
Stefan,PROPN,Stefan
Böltes,PROPN,Böltes
",",PUNCT,--
organisiert,VERB,organisieren
und,CCONJ,und
moderiert,VERB,moderieren
die,DET,der
Einwohner_innenversammlung,NOUN,Einwohner_innenversammlung
.,PUNCT,--
