Token,PoS,Lemma
Kündigung,NOUN,Kündigung
der,DET,der
Proberäume,NOUN,Proberaum
Friedrich-Karl-Straße,PROPN,Friedrich-Karl-Straße
24,NUM,24
-,PUNCT,--
Klarstellung,NOUN,Klarstellung
des,DET,der
Bezirksamts,NOUN,Bezirksamt
"
",SPACE,"
"
Auf,ADP,auf
Grund,NOUN,Grund
von,ADP,von
Presseanfragen,NOUN,Presseanfrage
und,CCONJ,und
Diskussionen,NOUN,Diskussion
in,ADP,in
den,DET,der
sozialen,ADJ,sozial
Medien,NOUN,Medium
stellt,VERB,stellen
das,DET,der
Bezirksamt,NOUN,Bezirksamt
klar,ADV,klar
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Kündigung,NOUN,Kündigung
der,DET,der
Proberäume,NOUN,Proberaum
nicht,PART,nicht
auf,ADP,auf
Grund,NOUN,Grund
von,ADP,von
Forderungen,NOUN,Forderung
des,DET,der
Bezirksamts,NOUN,Bezirksamt
erfolgt,VERB,erfolgen
ist,AUX,sein
.,PUNCT,--
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
hat,AUX,haben
die,DET,der
Nutzung,NOUN,Nutzung
im,ADP,in
Jahre,NOUN,Jahr
2011,NUM,2011
genehmigt,VERB,genehmigen
und,CCONJ,und
hat,AUX,haben
aktuell,ADV,aktuell
definitiv,ADV,definitiv
keine,DET,kein
Anordnungen,NOUN,Anordnung
hinsichtlich,ADP,hinsichtlich
Brandschutzes,NOUN,Brandschutz
",",PUNCT,--
Nutzungsuntersagung,NOUN,Nutzungsuntersagung
oder,CCONJ,oder
anderem,PRON,anderer
erlassen,VERB,erlassen
.,PUNCT,--
Die,DET,der
vom,ADP,von
Eigentümer,NOUN,Eigentümer
",",PUNCT,--
Covivio,PROPN,Covivio
Immobilien,NOUN,Immobilie
GmbH,NOUN,GmbH
",",PUNCT,--
getroffenen,ADJ,getroffen
Aussagen,NOUN,Aussage
",",PUNCT,--
dass,SCONJ,dass
bq,VERB,bq
.,PUNCT,--
die,DET,der
Stadt,NOUN,Stadt
Berlin,PROPN,Berlin
aufgrund,ADP,aufgrund
von,ADP,von
Brandschutzauflagen,NOUN,Brandschutzauflag
gegenüber,ADP,gegenüber
der,DET,der
Vermieterin,NOUN,Vermieterin
die,DET,der
Nutzung,NOUN,Nutzung
in,ADP,in
der,DET,der
bisherigen,ADJ,bisherig
Form,NOUN,Form
nicht,PART,nicht
mehr,ADV,mehr
duldet,VERB,dulden
und,CCONJ,und
eine,DET,ein
Gefahr,NOUN,Gefahr
für,ADP,für
Leib,NOUN,Leib
und,CCONJ,und
Leben,NOUN,Leben
im,ADP,in
Brandfall,NOUN,Brandfall
sieht,VERB,sehen
”,PUNCT,”
entbehren,VERB,entbehren
jeglicher,ADJ,jeglicher
Grundlage,NOUN,Grundlage
.,PUNCT,--
Kontakt,NOUN,Kontakt
:,PUNCT,--
Jörn,PROPN,Jörn
Oltmann,PROPN,Oltmann
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
und,CCONJ,und
Bauen,NOUN,bauen
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90277,NUM,90277
-,NUM,-
2261,NUM,2261
