Token,PoS,Lemma
Malerei,NOUN,Malerei
&,CCONJ,&
Zeichnung,NOUN,Zeichnung
von,ADP,von
Antje,PROPN,Antje
Taubert,PROPN,Taubert
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
100,NUM,100
"
",SPACE,"
"
„,PUNCT,--
Neue,ADJ,neu
Coloraturen,NOUN,Coloraturen
“,PUNCT,--
lautet,VERB,lauten
der,DET,der
Titel,NOUN,Titel
einer,DET,ein
Ausstellung,NOUN,Ausstellung
",",PUNCT,--
die,PRON,der
vom,ADP,von
21.,ADJ,21.
März,NOUN,März
bis,ADP,bis
28.,ADJ,28.
April,NOUN,April
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
100,NUM,100
zu,PART,zu
sehen,VERB,sehen
sein,AUX,sein
wird,AUX,werden
.,PUNCT,--
Die,DET,der
Schau,NOUN,Schau
mit,ADP,mit
Arbeiten,NOUN,Arbeit
der,DET,der
Berliner,ADJ,Berliner
Künstlerin,NOUN,Künstlerin
Antje,PROPN,Antje
Taubert,VERB,Taubert
wird,AUX,werden
am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
20.,ADJ,20.
März,NOUN,März
2019,NUM,2019
",",PUNCT,--
um,ADP,um
19,NUM,19
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
100,NUM,100
",",PUNCT,--
Konrad-Wolf-Straße,PROPN,Konrad-Wolf-Straße
99,NUM,99
",",PUNCT,--
eröffnet,VERB,eröffnen
.,PUNCT,--
Zur,ADP,zu
Einführung,NOUN,Einführung
spricht,VERB,sprechen
die,DET,der
Autorin,NOUN,Autorin
Kathrin,PROPN,Kathrin
Schrader,PROPN,Schrader
.,PUNCT,--
In,ADP,in
den,DET,der
Arbeiten,NOUN,Arbeit
von,ADP,von
Antje,PROPN,Antje
Taubert,PROPN,Taubert
verbindet,VERB,verbinden
sich,PRON,sich
geometrische,ADJ,geometrisch
