Token,PoS,Lemma
„,PUNCT,--
Nur,ADV,nur
ein,DET,ein
Gesicht,NOUN,Gesicht
?,PUNCT,--
“,PUNCT,--
-,PUNCT,--
neue,ADJ,neu
Ausstellung,NOUN,Ausstellung
in,ADP,in
der,DET,der
„,PUNCT,--
Galerie,NOUN,Galerie
im,ADP,in
Hausflur,PROPN,Hausflur
“,PUNCT,--
"
",SPACE,"
"
„,PUNCT,--
Nur,ADV,nur
ein,DET,ein
Gesicht,NOUN,Gesicht
?,PUNCT,--
“,PUNCT,--
fragt,VERB,fragen
Elke,PROPN,Elke
Krause,PROPN,Krause
die,DET,der
Betrachter,NOUN,Betrachter
/,PUNCT,--
innen,ADV,innen
ihrer,DET,ihr
Porträts,NOUN,Porträt
",",PUNCT,--
die,PRON,der
sie,PRON,sie
von,ADP,von
Anfang,NOUN,Anfang
April,NOUN,April
bis,ADP,bis
Ende,NOUN,Ende
Juni,NOUN,Juni
in,ADP,in
der,DET,der
„,PUNCT,--
Galerie,NOUN,Galerie
im,ADP,in
Hausflur,PROPN,Hausflur
“,PUNCT,--
der,DET,der
degewo,ADV,degewo
",",PUNCT,--
Raoul-Wallenberg-Straße,PROPN,Raoul-Wallenberg-Straße
40,NUM,40
/,PUNCT,--
42,NUM,42
",",PUNCT,--
ausstellt,VERB,ausstellt
.,PUNCT,--
Die,DET,der
Zeichnungen,NOUN,Zeichnung
und,CCONJ,und
Skizzen,NOUN,Skizze
zeigen,VERB,zeigen
Menschen,NOUN,Mensch
von,ADP,von
hier,ADV,hier
und,CCONJ,und
anderswo,ADV,anderswo
",",PUNCT,--
junge,ADJ,jung
und,CCONJ,und
alte,ADJ,alt
.,PUNCT,--
Die,DET,der
Intention,NOUN,Intention
der,DET,der
Hobbykünstlerin,NOUN,Hobbykünstlerin
ist,AUX,sein
es,PRON,es
",",PUNCT,--
nicht,PART,nicht
nur,ADV,nur
Gesichtszüge,NOUN,Gesichtszug
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
Charakterzüge,NOUN,Charakterzug
zum,ADP,zu
Ausdruck,NOUN,Ausdruck
zu,PART,zu
bringen,VERB,bringen
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
bereits,ADV,bereits
das,DET,der
zweite,ADJ,zweiter
Mal,NOUN,Mal
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
seit,ADP,seit
1983,NUM,1983
in,ADP,in
Marzahn,PROPN,Marzahn
lebende,ADJ,lebend
Sprachmittlerin,NOUN,Sprachmittlerin
bei,ADP,bei
der,DET,der
degewo,ADV,degewo
ausstellt,VERB,ausstellt
.,PUNCT,--
Vor,ADP,vor
drei,NUM,drei
Jahren,NOUN,Jahr
präsentierte,VERB,präsentieren
sie,PRON,sie
Arbeiten,NOUN,Arbeit
",",PUNCT,--
in,ADP,in
denen,PRON,der
surrealistische,ADJ,surrealistisch
und,CCONJ,und
realistische,ADJ,realistisch
Momente,NOUN,Moment
ineinander,ADV,ineinander
übergingen,VERB,übergingen
.,PUNCT,--
Schon,ADV,schon
in,ADP,in
der,DET,der
Schule,NOUN,Schule
zeichnete,VERB,zeichnen
Elke,PROPN,Elke
Krause,PROPN,Krause
gern,ADV,gern
und,CCONJ,und
intensivierte,VERB,intensivieren
zunächst,ADV,zunächst
autodidaktisch,ADV,autodidaktisch
den,DET,der
Umgang,NOUN,Umgang
mit,ADP,mit
Bleistift,NOUN,Bleistift
",",PUNCT,--
Farbe,NOUN,Farbe
und,CCONJ,und
Pinsel,NOUN,Pinsel
.,PUNCT,--
Später,ADV,spät
besuchte,VERB,besuchen
sie,PRON,sie
Kurse,NOUN,Kurs
für,ADP,für
Acryl-,X,Acryl
",",PUNCT,--
Aquarell-,X,Aquarell
",",PUNCT,--
Porträt-,X,Porträt
und,CCONJ,und
Aktmalerei,NOUN,Aktmalerei
und,CCONJ,und
einen,DET,ein
Spezialkurs,NOUN,Spezialkurs
für,ADP,für
japanische,ADJ,japanisch
Tuschemalerei,NOUN,Tuschemalerei
Sumi-e,NOUN,Sumi-e
",",PUNCT,--
um,SCONJ,um
sich,PRON,sich
mit,ADP,mit
einem,DET,ein
breiteren,ADJ,breit
Spektrum,NOUN,Spektrum
an,ADP,an
Materialien,NOUN,Material
und,CCONJ,und
Techniken,NOUN,Technik
vertraut,ADV,vertraut
zu,PART,zu
machen,VERB,machen
.,PUNCT,--
Das,DET,der
großzügige,ADJ,großzügig
Foyer,NOUN,Foyer
des,DET,der
Hochhauses,NOUN,Hochhaus
Raoul-Wallenberg-Straße,PROPN,Raoul-Wallenberg-Straße
40,NUM,40
/,PUNCT,--
42,NUM,42
bietet,VERB,bieten
seit,ADP,seit
1999,NUM,1999
Hobby-,X,Hobby
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
Berufskünstlern,NOUN,Berufskünstler
(,PUNCT,--
degewo-Mieter,NOUN,degewo-Mieter
werden,AUX,werden
bevorzugt,ADV,bevorzugen
),PUNCT,--
eine,DET,ein
ungewöhnliche,ADJ,ungewöhnlich
Plattform,NOUN,Plattform
zur,ADP,zu
Präsentation,NOUN,Präsentation
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
rund,ADV,rund
um,ADP,um
die,DET,der
Uhr,NOUN,Uhr
von,ADP,von
freundlichen,ADJ,freundlich
Hausmeistern,NOUN,Hausmeister
besetzt,VERB,besetzen
",",PUNCT,--
die,PRON,der
neben,ADP,neben
ihren,DET,ihr
üblichen,ADJ,üblich
Aufgaben,NOUN,Aufgabe
auch,ADV,auch
kleine,ADJ,klein
Dienstleistungen,NOUN,Dienstleistung
–,PUNCT,--
Paketannahme,NOUN,Paketannahme
",",PUNCT,--
Urlaubsblumenpflege,NOUN,Urlaubsblumenpfleg
und,CCONJ,und
anderes,PRON,anderer
–,PUNCT,--
für,ADP,für
die,DET,der
Mieter,NOUN,Mieter
erbringen,VERB,erbringen
.,PUNCT,--
Deshalb,ADV,deshalb
kann,AUX,können
die,DET,der
Galerie,NOUN,Galerie
zu,ADP,zu
jeder,DET,jeder
Tages-,X,Tag
und,CCONJ,und
Nachtzeit,NOUN,Nachtzeit
besichtigt,VERB,besichtigen
werden,AUX,werden
.,PUNCT,--
•,PROPN,•
Galerie,NOUN,Galerie
im,ADP,in
Hausflur,PROPN,Hausflur
",",PUNCT,--
Raoul-Wallenberg-Straße,PROPN,Raoul-Wallenberg-Straße
40,NUM,40
/,PUNCT,--
42,NUM,42
",",PUNCT,--
12679,NUM,12679
Berlin,PROPN,Berlin
(,PUNCT,--
gegenüber,ADP,gegenüber
Freizeitforum,NOUN,Freizeitforum
Marzahn,PROPN,Marzahn
an,ADP,an
der,DET,der
gleichnamigen,ADJ,gleichnamig
Straßenbahnhaltestelle,NOUN,Straßenbahnhaltestelle
),PUNCT,--
