Token,PoS,Lemma
WANDEL,PROPN,WANDEL
UND,CCONJ,und
ANNÄHERUNG,NOUN,ANNÄHERUNG
-,PUNCT,--
Fotografie,PROPN,Fotografie
&,CCONJ,&
Installation,NOUN,Installation
"
",SPACE,"
"
Veranstaltungen,NOUN,Veranstaltung
in,ADP,in
der,DET,der
Ausstellung,NOUN,Ausstellung
Am,ADP,an
Sonnabend,NOUN,Sonnabend
",",PUNCT,--
dem,DET,der
9.,ADJ,9.
November,NOUN,November
2019,NUM,2019
",",PUNCT,--
um,ADP,um
18:00,ADJ,18:00
Uhr,NOUN,Uhr
findet,VERB,finden
im,ADP,in
Ausstellungszentrum,NOUN,Ausstellungszentrum
PYRAMIDE,PROPN,PYRAMIDE
",",PUNCT,--
Riesaer,NOUN,Riesaer
Str.,NOUN,Str.
94,NUM,94
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
",",PUNCT,--
die,DET,der
Vernissage,NOUN,Vernissage
zur,ADP,zu
neuen,ADJ,neu
Ausstellung,NOUN,Ausstellung
“,PUNCT,--
WANDEL,PROPN,WANDEL
UND,CCONJ,und
ANNÄHERUNG,PROPN,ANNÄHERUNG
”,PUNCT,”
",",PUNCT,--
statt,SCONJ,statt
.,PUNCT,--
Die,DET,der
Ausstellung,NOUN,Ausstellung
wird,AUX,werden
anlässlich,ADV,anlässlich
des,DET,der
30.,ADJ,30.
Jahrestages,NOUN,Jahrestag
des,DET,der
Mauerfalls,NOUN,Mauerfall
gezeigt,VERB,zeigen
.,PUNCT,--
Fotografie,PROPN,Fotografie
&,CCONJ,&
Installation,NOUN,Installation
von,ADP,von
Franziska,PROPN,Franziska
Hauser,PROPN,Hauser
l,PROPN,l
Georg,PROPN,Georg
Krause,PROPN,Krause
l,PROPN,l
Roger,PROPN,Roger
Melis,PROPN,Melis
l,PROPN,l
Aram,PROPN,Aram
Radomski,PROPN,Radomski
l,PROPN,l
Hans,PROPN,Hans
Scherner,PROPN,Scherner
l,PROPN,l
Birgit,PROPN,Birgit
Wiemann,PROPN,Wiemann
Ausstellungsdauer,PROPN,Ausstellungsdauer
:,PUNCT,--
9.,ADJ,9.
November,NOUN,November
2019,NUM,2019
bis,ADP,bis
17.,ADJ,17.
Januar,NOUN,Januar
2020,NUM,2020
Eintritt,NOUN,Eintritt
frei,ADV,frei
Vernissage,NOUN,Vernissage
:,PUNCT,--
Laudatio,ADV,Laudatio
:,PUNCT,--
Ralf,PROPN,Ralf
Marschalleck,PROPN,Marschalleck
Grenzpunkt,NOUN,Grenzpunkt
