Token,PoS,Lemma
Mehr,DET,mehr
Ordnung,NOUN,Ordnung
in,ADP,in
Mitte,NOUN,Mitte
!,PUNCT,--
Jelbi,NOUN,Jelbi
räumt,VERB,räumen
weiter,ADV,weiter
auf,ADP,auf
:,PUNCT,--
Flächendeckender,NOUN,Flächendeckend
Ordnungsrahmen,NOUN,Ordnungsrahmen
für,ADP,für
Sharing-Zweiräder,NOUN,Sharing-Zweiräder
in,ADP,in
Mitte,NOUN,Mitte
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Dr.,NOUN,Dr.
Almut,PROPN,Almut
Neumann,PROPN,Neumann
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
In,ADP,in
Berlin-Mitte,PROPN,Berlin-Mitte
entsteht,VERB,entstehen
sukzessiv,ADV,sukzessiv
die,DET,der
größte,ADJ,groß
Sharing-Zone,NOUN,Sharing-Zone
für,ADP,für
Mikromobilität,NOUN,Mikromobilität
in,ADP,in
der,DET,der
Hauptstadt,NOUN,Hauptstadt
.,PUNCT,--
Jelbi,PROPN,Jelbi
hat,AUX,haben
gemeinsam,ADV,gemeinsam
mit,ADP,mit
dem,DET,der
Bezirk,NOUN,Bezirk
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
zehn,NUM,zehn
Monaten,NOUN,Monat
über,ADP,über
100,NUM,100
Abstellflächen,NOUN,Abstellfläch
an,ADP,an
bekannten,ADJ,bekannt
Orten,NOUN,Ort
wie,ADP,wie
dem,DET,der
Alexanderplatz,PROPN,Alexanderplatz
",",PUNCT,--
Unter,ADP,unter
den,DET,der
Linden,PROPN,Linden
und,CCONJ,und
dem,DET,der
Brandenburger,ADJ,Brandenburger
Tor,NOUN,Tor
geschaffen,VERB,schaffen
.,PUNCT,--
Insgesamt,ADV,insgesamt
hat,AUX,haben
die,DET,der
BVG,PROPN,BVG
nun,ADV,nun
216,NUM,216
Jelbi-Standorte,NOUN,Jelbi-Standorte
in,ADP,in
ganz,ADV,ganz
Berlin,PROPN,Berlin
und,CCONJ,und
somit,ADV,somit
eine,DET,ein
umfassende,ADJ,umfassend
Infrastruktur,NOUN,Infrastruktur
aufgebaut,VERB,aufbauen
.,PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
Dr.,NOUN,Dr.
Almut,PROPN,Almut
Neumann,PROPN,Neumann
und,CCONJ,und
Sabina,PROPN,Sabina
Kusmin-Tyburski,PROPN,Kusmin-Tyburski
",",PUNCT,--
Bereichsleiterin,NOUN,Bereichsleiterin
Informations-,X,Information
&,CCONJ,&
Vertriebstechnologie,NOUN,Vertriebstechnologie
bei,ADP,bei
der,DET,der
BVG,PROPN,BVG
",",PUNCT,--
stellten,VERB,stellen
heute,ADV,heute
das,DET,der
Konzept,NOUN,Konzept
der,DET,der
Sharing-Zone,NOUN,Sharing-Zone
vor,ADP,vor
",",PUNCT,--
dass,SCONJ,dass
für,ADP,für
mehr,DET,mehr
Ordnung,NOUN,Ordnung
und,CCONJ,und
Sicherheit,NOUN,Sicherheit
auf,ADP,auf
den,DET,der
Bürgersteigen,NOUN,Bürgersteig
von,ADP,von
Mitte,NOUN,Mitte
sorgen,VERB,sorgen
soll,AUX,sollen
.,PUNCT,--
Innerhalb,ADP,innerhalb
des,DET,der
Gebiets,NOUN,Gebiet
sind,AUX,sein
70,NUM,70
Jelbi-Punkte,NOUN,Jelbi-Punkt
sowie,CCONJ,sowie
rund,ADV,rund
30,NUM,30
beschilderte,ADJ,beschildert
Parkplätze,NOUN,Parkplatz
für,ADP,für
Mikromobilität,NOUN,Mikromobilität
des,DET,der
Bezirks,NOUN,Bezirk
Mitte,NOUN,Mitte
entstanden,VERB,entstehen
.,PUNCT,--
Diese,PRON,dieser
bieten,VERB,bieten
Platz,NOUN,Platz
für,ADP,für
weit,ADV,weit
mehr,DET,mehr
als,ADP,als
2.000,NUM,2.000
Fahrzeuge,NOUN,Fahrzeug
und,CCONJ,und
sorgen,VERB,sorgen
für,ADP,für
eine,DET,ein
klare,ADJ,klar
Struktur,NOUN,Struktur
und,CCONJ,und
Organisation,NOUN,Organisation
.,PUNCT,--
Nutzer*innen,PROPN,Nutzer*inne
finden,VERB,finden
alle,DET,aller
200,NUM,200
Meter,NOUN,Meter
einen,DET,ein
Zugang,NOUN,Zugang
zu,ADP,zu
Zweirädern,NOUN,Zweiräder
",",PUNCT,--
was,PRON,was
eine,DET,ein
praktische,ADJ,praktisch
und,CCONJ,und
nachhaltige,ADJ,nachhaltig
Ergänzung,NOUN,Ergänzung
zum,ADP,zu
öffentlichen,ADJ,öffentlich
Nahverkehr,NOUN,Nahverkehr
darstellt,VERB,darstellen
.,PUNCT,--
Zwischen,ADP,zwischen
den,DET,der
Punkten,NOUN,Punkt
ist,AUX,sein
eine,DET,ein
"3,5",NUM,"3,5"
Quadratkilometer,NOUN,Quadratkilometer
große,ADJ,groß
virtuelle,ADJ,virtuell
Parkverbotszone,NOUN,Parkverbotszon
entstanden,VERB,entstehen
.,PUNCT,--
Diese,DET,dieser
Fläche,NOUN,Fläche
ist,AUX,sein
vergleichbar,ADV,vergleichbar
mit,ADP,mit
der,DET,der
Größe,NOUN,Größe
des,DET,der
Tempelhofer,ADJ,Tempelhofer
Feldes,NOUN,Feld
.,PUNCT,--
Fahrzeuge,NOUN,Fahrzeug
können,AUX,können
ausschließlich,ADV,ausschließlich
an,ADP,an
den,DET,der
ausgewiesenen,ADJ,ausgewiesen
Flächen,NOUN,Fläche
in,ADP,in
den,DET,der
Buchungs-,X,Buchung
bzw.,CCONJ,bzw.
in,ADP,in
der,DET,der
Jelbi-App,NOUN,Jelbi-App
abgestellt,VERB,abstellen
und,CCONJ,und
die,DET,der
Miete,NOUN,Miete
erst,ADV,erst
dann,ADV,dann
beendet,VERB,beenden
werden,AUX,werden
.,PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
Dr.,NOUN,Dr.
Almut,PROPN,Almut
Neumann,PROPN,Neumann
:,PUNCT,--
„,PUNCT,--
E-Scooter,NOUN,E-Scooter
und,CCONJ,und
Co.,NOUN,Co.
