Token,PoS,Lemma
Antragstellung,NOUN,Antragstellung
zur,ADP,zu
Förderung,NOUN,Förderung
von,ADP,von
Erholungsmaßnahmen,NOUN,Erholungsmaßnahme
für,ADP,für
Kinder,NOUN,Kind
",",PUNCT,--
Jugendliche,NOUN,jugendliche
und,CCONJ,und
Familien,NOUN,Familie
im,ADP,in
Jahr,NOUN,Jahr
2020,NUM,2020
"
",SPACE,"
"
Anerkannte,ADJ,Anerkannte
Träger,NOUN,Träger
der,DET,der
freien,ADJ,frei
Jugendhilfe,NOUN,Jugendhilfe
können,AUX,können
für,ADP,für
sozialpädagogische,ADJ,sozialpädagogisch
Ferienmaßnahmen,NOUN,Ferienmaßnahme
(,PUNCT,--
Ferienlager,NOUN,Ferienlager
",",PUNCT,--
Gruppen-,X,Grupp
und,CCONJ,und
Familienfahrten,NOUN,Familienfahrte
",",PUNCT,--
wohnortnahe,ADJ,wohnortnah
Maßnahmen,NOUN,Maßnahme
),PUNCT,--
mit,ADP,mit
Lichtenberger,ADJ,Lichtenberger
Kindern,NOUN,Kind
",",PUNCT,--
Jugendlichen,NOUN,jugendliche
und,CCONJ,und
Familien,NOUN,Familie
finanzielle,ADJ,finanziell
Zuwendungen,NOUN,Zuwendung
für,ADP,für
die,DET,der
Ferien,NOUN,Ferien
im,ADP,in
Jahr,NOUN,Jahr
2020,NUM,2020
beantragen,VERB,beantragen
.,PUNCT,--
Anträge,NOUN,Antrag
für,ADP,für
die,DET,der
Sommerferien,NOUN,Sommerferien
(,PUNCT,--
25.06.,DET,25.06.
–,PUNCT,--
07.08.2020,NUM,07.08.2020
),PUNCT,--
Herbstferien,PROPN,Herbstferien
(,PUNCT,--
12.10.,NOUN,12.10.
–,PUNCT,--
24.10.2020,NOUN,24.10.2020
),PUNCT,--
können,AUX,können
bis,ADP,bis
zum,ADP,zu
30.,ADJ,30.
April,NOUN,April
2020,NUM,2020
an,ADP,an
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
",",PUNCT,--
Abteilung,NOUN,Abteilung
Jugend,NOUN,Jugend
",",PUNCT,--
zu,ADP,zu
Händen,NOUN,Hand
Frau,NOUN,Frau
Kauffmann-Blüher,PROPN,Kauffmann-Blüher
",",PUNCT,--
Jug,PROPN,Jug
FS2,NOUN,FS2
STK,PROPN,STK
4.2,NUM,4.2
",",PUNCT,--
Große-Leege-Str,PROPN,Große-Leege-Str
.,PROPN,.
103,NUM,103
",",PUNCT,--
13055,NUM,13055
Berlin,PROPN,Berlin
Raum,NOUN,Raum
423,NUM,423
",",PUNCT,--
gestellt,VERB,stellen
werden,AUX,werden
.,PUNCT,--
Jugendbezirksstaträtin,NOUN,Jugendbezirksstaträtin
Katrin,PROPN,Katrin
Framke,PROPN,Framke
(,PUNCT,--
parteilos,ADV,parteilos
",",PUNCT,--
für,ADP,für
Die,DET,der
Linke,NOUN,Linke
),PUNCT,--
wirbt,VERB,werben
dafür,ADV,dafür
",",PUNCT,--
die,DET,der
vorgesehenen,ADJ,vorgesehen
Finanzmittel,NOUN,Finanzmittel
auszuschöpfen,VERB,ausschöpfen
:,PUNCT,--
„,PUNCT,--
Bisher,ADV,bisher
sind,AUX,sein
schon,ADV,schon
rund,ADV,rund
167.000,NUM,167.000
€,NOUN,€
für,ADP,für
spannende,ADJ,spannend
Fahrten,NOUN,Fahrt
und,CCONJ,und
Ausflüge,NOUN,Ausflug
der,DET,der
Kinder,NOUN,Kind
und,CCONJ,und
Jugendlichen,NOUN,jugendliche
vergeben,VERB,vergeben
worden,AUX,werden
.,PUNCT,--
Doch,CCONJ,doch
es,PRON,es
stehen,VERB,stehen
weiterhin,ADV,weiterhin
Restmittel,NOUN,Restmittel
für,ADP,für
Projekte,NOUN,Projekt
im,ADP,in
Sommer,NOUN,Sommer
und,CCONJ,und
im,ADP,in
Herbst,NOUN,Herbst
zur,ADP,zu
Verfügung,NOUN,Verfügung
.,PUNCT,--
Die,DET,der
finale,ADJ,final
Entscheidung,NOUN,Entscheidung
über,ADP,über
die,DET,der
Vergabe,NOUN,Vergabe
der,DET,der
Zuwendung,NOUN,Zuwendung
trifft,VERB,treffen
dann,ADV,dann
der,DET,der
Jugendhilfeausschuss,NOUN,Jugendhilfeausschuss
.,PUNCT,--
“,PUNCT,--
Antragsformulare,NOUN,antragsformulare
sind,AUX,sein
unter,ADP,unter
der,DET,der
Telefonnummer,NOUN,Telefonnummer
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,PUNCT,-
5154,NUM,5154
oder,CCONJ,oder
per,ADP,per
Mail,NOUN,Mail
:,PUNCT,--
Monika.Kauffmann-Blueher@lichtenberg.berlin.de,X,Monika.Kauffmann-Blueher@lichtenberg.berlin.de
erhältlich,ADV,erhältlich
.,PUNCT,--
Eine,DET,ein
Antragsberatung,NOUN,Antragsberatung
nach,ADP,nach
Absprache,NOUN,Absprache
ist,AUX,sein
möglich,ADV,möglich
.,PUNCT,--
Der,DET,der
Förderzuschuss,NOUN,Förderzuschuss
für,ADP,für
alle,DET,aller
Art,NOUN,Art
von,ADP,von
Fahrten,NOUN,Fahrt
beträgt,VERB,betragen
maximal,ADV,maximal
"40,00",NUM,"40,00"
€,NOUN,€
pro,ADP,pro
Tag,NOUN,Tag
und,CCONJ,und
teilnehmende,ADJ,teilnehmend
Person,NOUN,Person
.,PUNCT,--
Für,ADP,für
wohnortnahe,ADJ,wohnortnah
Ferienmaßnahmen,NOUN,Ferienmaßnahme
wird,AUX,werden
ein,DET,ein
Zuschuss,NOUN,Zuschuss
von,ADP,von
"15,00",NUM,"15,00"
€,NOUN,€
pro,ADP,pro
Tag,NOUN,Tag
und,CCONJ,und
teilnehmende,ADJ,teilnehmend
Person,NOUN,Person
gewährt,VERB,gewähren
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Bezirksamt,ADP,bezirksamt
Lichtenberg,PROPN,Lichtenberg
von,ADP,von
Berlin,PROPN,Berlin
Jugendamt,PROPN,Jugendamt
Monika,PROPN,Monika
Kauffmann-Blüher,PROPN,Kauffmann-Blüher
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,PUNCT,-
5154,NUM,5154
|,NUM,|
E-Mail,NOUN,E-Mail
