Token,PoS,Lemma
Welt-Mädchentag,NOUN,Welt-Mädchentag
–,PUNCT,--
Flaggenhissung,NOUN,Flaggenhissung
und,CCONJ,und
Mädchenparty,PROPN,Mädchenparty
"
",SPACE,"
"
Anlässlich,NOUN,Anlässlich
des,DET,der
Welt-Mädchentages,NOUN,Welt-Mädchentag
am,ADP,an
11.,ADJ,11.
Oktober,NOUN,Oktober
2018,NUM,2018
setzen,VERB,setzen
Neuköllns,NOUN,Neukölln
Stadtrat,NOUN,Stadtrat
für,ADP,für
Jugend,NOUN,Jugend
und,CCONJ,und
Gesundheit,NOUN,Gesundheit
Falko,PROPN,Falko
Liecke,PROPN,Liecke
und,CCONJ,und
der,DET,der
Arbeitskreis,NOUN,Arbeitskreis
Mädchenarbeit,NOUN,Mädchenarbeit
in,ADP,in
Neukölln,PROPN,Neukölln
ein,DET,ein
Zeichen,NOUN,Zeichen
gegen,ADP,gegen
die,DET,der
Unterdrückung,NOUN,Unterdrückung
und,CCONJ,und
Diskriminierung,NOUN,Diskriminierung
von,ADP,von
Mädchen,NOUN,Mädchen
weltweit,ADV,weltweit
.,PUNCT,--
Sie,PRON,sie
werden,AUX,werden
dabei,ADV,dabei
von,ADP,von
der,DET,der
be-zirklichen,ADJ,be-zirklich
Gleichstellungsbeauftragten,NOUN,Gleichstellungsbeauftragt
Sylvia,PROPN,Sylvia
Edler,PROPN,Edler
und,CCONJ,und
Plan,NOUN,Plan
International,PROPN,International
unterstützt,VERB,unterstützen
.,PUNCT,--
Gehisst,VERB,Gehisst
werden,AUX,werden
zwei,NUM,zwei
Flaggen,NOUN,Flagge
",",PUNCT,--
die,PRON,der
die,DET,der
Forderungen,NOUN,Forderung
„,PUNCT,--
Selbstbestimmt,ADV,selbstbestimmt
Leben,NOUN,Leben
–,PUNCT,--
Gegen,ADP,gegen
Gewalt,NOUN,Gewalt
an,ADP,an
Frauen,NOUN,Frau
und,CCONJ,und
Mädchen,NOUN,Mädchen
“,PUNCT,--
und,CCONJ,und
„,PUNCT,--
Mädchen,NOUN,Mädchen
in,ADP,in
ihren,DET,ihr
Rechten,NOUN,rechte
stärken,VERB,stärken
“,PUNCT,--
vom,ADP,von
Vorplatz,NOUN,Vorplatz
des,DET,der
Rathauses,NOUN,Rathauses
ins,ADP,in
Bewusstsein,NOUN,Bewusstsein
der,DET,der
Bevölkerung,NOUN,Bevölkerung
tragen,VERB,tragen
werden,AUX,werden
.,PUNCT,--
Falko,PROPN,Falko
Liecke,PROPN,Liecke
:,PUNCT,--
„,PUNCT,--
Gewalt,NOUN,Gewalt
und,CCONJ,und
Fremdbestimmung,NOUN,Fremdbestimmung
prägen,VERB,prägen
noch,ADV,noch
immer,ADV,immer
den,DET,der
Alltag,NOUN,Alltag
vieler,DET,vieler
junger,ADJ,jung
Frauen,NOUN,Frau
in,ADP,in
