Token,PoS,Lemma
Marzahn-Hellersdorfer,NOUN,Marzahn-Hellersdorfer
Unternehmen,NOUN,Unternehmen
in,ADP,in
Europa,PROPN,Europa
–,PUNCT,--
Europa,PROPN,Europa
in,ADP,in
Marzahn-Hellersdorfer,PROPN,Marzahn-Hellersdorfer
Unternehmen,NOUN,Unternehmen
"
",SPACE,"
"
Am,ADP,an
Montag,NOUN,Montag
",",PUNCT,--
den,DET,der
5.,ADJ,5.
Oktober,NOUN,Oktober
2015,NUM,2015
findet,VERB,finden
ab,ADP,ab
14:00,ADJ,14:00
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Alten,ADJ,alt
Börse,NOUN,Börse
Marzahn,PROPN,Marzahn
eine,DET,ein
unternehmensbezogene,ADJ,unternehmensbezogen
Informationsveranstaltung,NOUN,Informationsveranstaltung
statt,ADV,statt
",",PUNCT,--
die,PRON,der
sich,PRON,sich
zwei,NUM,zwei
Themenschwerpunkten,NOUN,Themenschwerpunkte
widmen,VERB,widmen
wird,AUX,werden
:,PUNCT,--
einerseits,ADV,einerseits
möchte,AUX,möchten
die,DET,der
Berlin,PROPN,Berlin
Partner,NOUN,Partner
für,ADP,für
Wirtschaft,NOUN,Wirtschaft
und,CCONJ,und
Technologie,NOUN,Technologie
GmbH,NOUN,GmbH
das,DET,der
Enterprise,NOUN,Enterprise
Europe,PROPN,Europe
Network,PROPN,Network
(,PUNCT,--
EEN,PROPN,EEN
),PUNCT,--
vorstellen,VERB,vorstellen
und,CCONJ,und
aufzeigen,VERB,aufzeigen
",",PUNCT,--
welcher,DET,welcher
Service,NOUN,Service
für,ADP,für
Unternehmen,NOUN,Unternehmen
angeboten,VERB,anbieten
wird,AUX,werden
und,CCONJ,und
wie,ADV,wie
ganz,ADV,ganz
konkret,ADV,konkret
von,ADP,von
diesem,DET,dieser
Netzwerk,NOUN,Netzwerk
profitiert,VERB,profitieren
werden,AUX,werden
kann,AUX,können
.,PUNCT,--
Andererseits,ADV,andererseits
soll,AUX,sollen
darüber,ADV,darüber
informiert,VERB,informieren
und,CCONJ,und
diskutiert,VERB,diskutieren
werden,AUX,werden
",",PUNCT,--
welche,DET,welcher
Chancen,NOUN,Chance
und,CCONJ,und
Risiken,NOUN,Risiko
die,DET,der
Transatlantische,ADJ,Transatlantische
Handels-und,ADJ,Handels-und
Investitionspartnerschaft,NOUN,Investitionspartnerschaft
(,PUNCT,--
engl.,PROPN,engl.
:,PUNCT,--
TTIP,PROPN,TTIP
),PUNCT,--
für,ADP,für
Unternehmen,NOUN,Unternehmen
mit,ADP,mit
sich,PRON,sich
bringt,VERB,bringen
",",PUNCT,--
denn,CCONJ,denn
kaum,ADV,kaum
ein,DET,ein
Thema,NOUN,Thema
polarisiert,VERB,polarisieren
derzeit,ADV,derzeit
so,ADV,so
stark,ADV,stark
wie,ADP,wie
dieses,PRON,dieser
.,PUNCT,--
Befürwortende,NOUN,befürwortender
hoffen,VERB,hoffen
durch,ADP,durch
das,DET,der
mögliche,ADJ,möglich
Freihandelsabkommen,NOUN,Freihandelsabkomma
zwischen,ADP,zwischen
der,DET,der
EU,PROPN,EU
und,CCONJ,und
den,DET,der
USA,PROPN,USA
auf,ADP,auf
steigendes,ADJ,steigend
Wirtschaftswachstum,NOUN,Wirtschaftswachstum
und,CCONJ,und
