Token,PoS,Lemma
Tag,NOUN,Tag
der,DET,der
offenen,ADJ,offen
Tür,NOUN,Tür
im,ADP,in
Hans-Söhnker-Haus,NOUN,Hans-Söhnker-Haus
am,ADP,an
27.09.2022,ADJ,27.09.2022
"
",SPACE,"
"
Besuchen,NOUN,Besuchen
Sie,PRON,sie
uns,PRON,uns
am,ADP,an
„,PUNCT,--
Tag,NOUN,Tag
der,DET,der
offenen,ADJ,offen
Tür,NOUN,Tür
“,PUNCT,--
und,CCONJ,und
lassen,VERB,lassen
Sie,PRON,sie
uns,PRON,uns
bei,ADP,bei
Kaffee,NOUN,Kaffee
und,CCONJ,und
Kuchen,NOUN,Kuchen
ins,ADP,in
Gespräch,NOUN,Gespräch
kommen,VERB,kommen
.,PUNCT,--
Gewinnen,VERB,Gewinnen
Sie,PRON,sie
einen,DET,ein
Eindruck,NOUN,Eindruck
vom,ADP,von
vielfältigen,ADJ,vielfältig
Gruppenangebot,NOUN,Gruppenangebot
und,CCONJ,und
von,ADP,von
unseren,DET,unser
kulturellen,ADJ,kulturell
Veranstaltungen,NOUN,Veranstaltung
.,PUNCT,--
Einzelne,ADJ,einzeln
Freizeitgruppen,NOUN,Freizeitgruppe
werden,AUX,werden
sich,PRON,sich
vorstellen,VERB,vorstellen
–,PUNCT,--
u.a.,NOUN,u.a.
auch,ADV,auch
mit,ADP,mit
Mitmachaktionen,NOUN,Mitmachaktione
:,PUNCT,--
Malgruppe,NOUN,Malgruppe
",",PUNCT,--
Smartphone-Kurs,PROPN,Smartphone-Kurs
",",PUNCT,--
Literatur-Kreis,NOUN,Literatur-Kreis
",",PUNCT,--
Beschwingter,NOUN,Beschwingter
Kreis,NOUN,Kreis
.,PUNCT,--
Freuen,VERB,Freuen
Sie,PRON,sie
sich,PRON,sich
auf,ADP,auf
Informationen,NOUN,Information
",",PUNCT,--
Unterhaltung,NOUN,Unterhaltung
und,CCONJ,und
Musik,NOUN,Musik
…,PUNCT,--
und,CCONJ,und
einfach,ADV,einfach
auf,ADP,auf
einen,DET,ein
schönen,ADJ,schön
Nachmittag,NOUN,Nachmittag
.,PUNCT,--
Gegen,ADP,gegen
17:30,NOUN,17:30
–,PUNCT,--
18:00,ADJ,18:00
Uhr,NOUN,Uhr
singt,VERB,singen
zum,ADP,zu
Abschluss,NOUN,Abschluss
der,DET,der
Deutsch-Polnische,NOUN,deutsch-Polnisch
Chor,NOUN,Chor
.,PUNCT,--
Lernen,VERB,lernen
Sie,PRON,sie
unseren,DET,unser
Förderverein,NOUN,Förderverein
mit,ADP,mit
seinen,DET,sein
Aktivitäten,NOUN,Aktivität
hier,ADV,hier
im,ADP,in
Haus,NOUN,Haus
kennen,VERB,kennen
.,PUNCT,--
Hierzu,ADV,hierzu
gehören,VERB,gehören
:,PUNCT,--
die,DET,der
Cafeteria,PROPN,Cafeteria
im,ADP,in
Haus,NOUN,Haus
",",PUNCT,--
Feste,NOUN,Fest
",",PUNCT,--
Fahrten,NOUN,Fahrt
",",PUNCT,--
soziale,ADJ,sozial
Kontakte,NOUN,Kontakt
",",PUNCT,--
Tanznachmittage,NOUN,Tanznachmittage
.,PUNCT,--
Wünsche,NOUN,Wunsch
und,CCONJ,und
Ideen,NOUN,Idee
Ihrerseits,ADV,Ihrerseit
sind,AUX,sein
herzlich,ADV,herzlich
willkommen,ADV,willkommen
.,PUNCT,--
Selbstverständlich,ADV,selbstverständlich
sind,AUX,sein
wir,PRON,wir
auch,ADV,auch
jederzeit,ADV,jederzeit
während,ADP,während
der,DET,der
Öffnungszeiten,NOUN,Öffnungszeit
für,ADP,für
Sie,PRON,sie
ansprechbar,ADV,ansprechbar
und,CCONJ,und
für,ADP,für
Ihre,DET,ihr
Fragen,NOUN,Frage
offen,ADV,offen
.,PUNCT,--
Kommen,VERB,kommen
Sie,PRON,sie
einfach,ADV,einfach
vorbei,ADV,vorbei
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
auf,ADP,auf
Ihren,DET,ihr
Besuch,NOUN,Besuch
.,PUNCT,--
Ort,NOUN,Ort
:,PUNCT,--
Hans-Söhnker-Haus,PROPN,Hans-Söhnker-Haus
",",PUNCT,--
Selerweg,NOUN,Selerweg
18,NUM,18
-,PUNCT,-
22,NUM,22
",",PUNCT,--
12169,NUM,12169
Berlin,PROPN,Berlin
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
395,NUM,395
014,NUM,014
18,NUM,18
Termin,NOUN,Termin
:,PUNCT,--
Dienstag,NOUN,Dienstag
",",PUNCT,--
27.09.2022,ADJ,27.09.2022
Beginn,NOUN,Beginn
:,PUNCT,--
13:00,PROPN,13:00
Uhr,NOUN,Uhr
Ende,NOUN,Ende
:,PUNCT,--
18:00,ADJ,18:00
Uhr,NOUN,Uhr
