Token,PoS,Lemma
Berliner,ADJ,Berliner
Projektfonds,NOUN,Projektfonds
Kulturelle,ADJ,Kulturelle
Bildung,NOUN,Bildung
schreibt,VERB,schreiben
Fördermittel,NOUN,Fördermittel
für,ADP,für
2019,NUM,2019
aus,ADP,aus
"
",SPACE,"
"
Mit,ADP,mit
einer,DET,ein
Einsendefrist,NOUN,Einsendefrist
bis,ADP,bis
Montag,NOUN,Montag
",",PUNCT,--
den,DET,der
15.,ADJ,15.
Oktober,NOUN,Oktober
2018,NUM,2018
",",PUNCT,--
schreibt,VERB,schreiben
der,DET,der
Berliner,ADJ,Berliner
Projektfonds,NOUN,Projektfonds
Kulturelle,ADJ,Kulturelle
Bildung,NOUN,Bildung
für,ADP,für
2019,NUM,2019
Fördermittel,NOUN,Fördermittel
für,ADP,für
Kooperationsprojekte,NOUN,Kooperationsprojekte
bis,ADP,bis
23.000,NUM,23.000
Euro,NOUN,Euro
aus,ADP,aus
–,PUNCT,--
Residenzen,NOUN,Residenz
und,CCONJ,und
Dependancen,NOUN,Dependance
förderbar,ADV,förderbar
!,PUNCT,--
Ab,ADP,ab
sofort,ADV,sofort
können,AUX,können
wieder,ADV,wieder
künstlerische,ADJ,künstlerisch
Bildungsprojekte,NOUN,Bildungsprojekt
",",PUNCT,--
die,PRON,der
unter,ADP,unter
aktiver,ADJ,aktiv
Beteiligung,NOUN,Beteiligung
von,ADP,von
Kindern,NOUN,Kind
",",PUNCT,--
Jugendlichen,NOUN,jugendliche
und,CCONJ,und
jungen,ADJ,jung
Erwachsenen,NOUN,erwachsene
(,PUNCT,--
bis,ADP,bis
27,NUM,27
Jahre,NOUN,Jahr
),PUNCT,--
stattfinden,VERB,stattfinden
",",PUNCT,--
in,ADP,in
der,DET,der
Fördersäule,NOUN,Fördersäule
1,NUM,1
des,DET,der
Berliner,ADJ,Berliner
Projektfonds,NOUN,Projektfond
Kulturelle,ADJ,Kulturelle
Bildung,NOUN,Bildung
beantragt,VERB,beantragen
werden,AUX,werden
