Token,PoS,Lemma
Zweiter,ADJ,zweiter
Kulturspaziergang,NOUN,Kulturspaziergang
in,ADP,in
Steglitz,PROPN,Steglitz
Zehlendorf,PROPN,Zehlendorf
-,PUNCT,--
Anmeldung,NOUN,Anmeldung
bis,ADP,bis
zum,ADP,zu
05.12.2022,ADJ,05.12.2022
"
",SPACE,"
"
„,PUNCT,--
Einblicke,NOUN,Einblick
in,ADP,in
die,DET,der
Gemeinde,NOUN,Gemeinde
Lichterfelde,NOUN,Lichterfelde
“,PUNCT,--
Als,ADP,als
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
die,DET,der
Bereiche,NOUN,Bereich
Bildung,NOUN,Bildung
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Sport,NOUN,Sport
möchte,AUX,möchten
Sie,PRON,sie
Frau,NOUN,Frau
Richter-Kotowski,PROPN,Richter-Kotowski
auf,ADP,auf
eine,DET,ein
Reise,NOUN,Reise
durch,ADP,durch
den,DET,der
Bezirk,NOUN,Bezirk
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
mitnehmen,VERB,mitnehmen
.,PUNCT,--
Angeknüpft,ADV,Angeknüpft
an,ADP,an
die,DET,der
von,ADP,von
ihr,PRON,ihr
durchgeführten,ADJ,durchgeführt
Kiezspaziergänge,NOUN,Kiezspaziergang
",",PUNCT,--
als,ADP,als
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
",",PUNCT,--
wird,AUX,werden
Sie,PRON,sie
Ihnen,PRON,Ihnen
den,DET,der
drittgrößten,ADJ,drittgrößter
und,CCONJ,und
auch,ADV,auch
grünsten,ADJ,grünst
Bezirk,NOUN,Bezirk
Berlins,PROPN,Berlin
",",PUNCT,--
bei,ADP,bei
einem,DET,ein
Kulturspaziergang,NOUN,Kulturspaziergang
näherbringen,VERB,näherbringen
und,CCONJ,und
vorstellen,VERB,vorstellen
.,PUNCT,--
Der,DET,der
erste,ADJ,erster
Kulturspaziergang,NOUN,Kulturspaziergang
innerhalb,ADP,innerhalb
des,DET,der
„,PUNCT,--
Steglitzer,ADJ,Steglitzer
Kulturviertels,NOUN,Kulturviertel
“,PUNCT,--
war,AUX,sein
ein,DET,ein
voller,ADJ,voll
Erfolg,NOUN,Erfolg
und,CCONJ,und
kam,VERB,kommen
bei,ADP,bei
allen,DET,aller
Beteiligten,NOUN,beteiligter
sehr,ADV,sehr
gut,ADV,gut
an,ADP,an
.,PUNCT,--
Aus,ADP,aus
diesem,DET,dieser
Grund,NOUN,Grund
hat,AUX,haben
sich,PRON,sich
Frau,NOUN,Frau
Richter-Kotowski,PROPN,Richter-Kotowski
dazu,ADV,dazu
entschieden,ADV,entscheiden
noch,ADV,noch
einen,DET,ein
weiteren,ADJ,weit
Kulturspaziergang,NOUN,Kulturspaziergang
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
anzubieten,VERB,anbieten
.,PUNCT,--
Dieser,PRON,dieser
wird,AUX,werden
unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
„,PUNCT,--
Einblicke,NOUN,Einblick
in,ADP,in
die,DET,der
Gemeinde,NOUN,Gemeinde
Lichterfelde,NOUN,Lichterfelde
“,PUNCT,--
am,ADP,an
10.12.2022,NOUN,10.12.2022
12,NUM,12
-,NUM,--
14,NUM,14
Uhr,NOUN,Uhr
stattfinden,VERB,stattfinden
.,PUNCT,--
Freuen,VERB,Freuen
Sie,PRON,sie
sich,PRON,sich
auf,ADP,auf
eine,DET,ein
weitere,ADJ,weit
vielfältige,ADJ,vielfältig
Kombination,NOUN,Kombination
bestehend,ADV,bestehend
aus,ADP,aus
:,PUNCT,--
Spannenden,ADJ,Spannend
Hintergrundinfos,NOUN,Hintergrundinfo
",",PUNCT,--
unentdeckten,ADJ,unentdeckt
Kulturdenkmälern,NOUN,Kulturdenkmäler
sowie,CCONJ,sowie
ausgewählten,ADJ,ausgewählt
Highlights,NOUN,Highlight
aus,ADP,aus
den,DET,der
Bereichen,NOUN,Bereich
Bildung,NOUN,Bildung
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Sport,NOUN,Sport
.,PUNCT,--
Haben,AUX,haben
wir,PRON,wir
Ihr,DET,ihr
Interesse,NOUN,Interesse
geweckt,VERB,wecken
?,PUNCT,--
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
Der,DET,der
zweite,ADJ,zweiter
Kulturspaziergang,NOUN,Kulturspaziergang
wird,AUX,werden
am,ADP,an
10.12.2022,NOUN,10.12.2022
zwischen,ADP,zwischen
12,NUM,12
-,NUM,-
14,NUM,14
Uhr,NOUN,Uhr
stattfinden,VERB,stattfinden
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
über,ADP,über
zahlreiche,ADJ,zahlreich
Anmeldungen,NOUN,Anmeldung
via,ADP,via
Telefon,NOUN,Telefon
unter,ADP,unter
030,NUM,030
–,PUNCT,--
90,NUM,90
299,NUM,299
62,NUM,62
01,NUM,01
oder,CCONJ,oder
via,ADP,via
E-Mail,NOUN,E-Mail
unter,ADP,unter
mareike.hoeppner@ba-sz.berlin.de,NOUN,mareike.hoeppner@ba-sz.berlin.de
bis,ADP,bis
zum,ADP,zu
05.12.2022.,PROPN,05.12.2022.
Die,DET,der
Teilnehmeranzahl,NOUN,Teilnehmeranzahl
ist,AUX,sein
begrenzt,VERB,begrenzen
",",PUNCT,--
melden,VERB,melden
Sie,PRON,sie
sich,PRON,sich
schnellstmöglich,ADV,schnellstmöglich
an,ADP,an
",",PUNCT,--
um,SCONJ,um
sich,PRON,sich
noch,ADV,noch
einen,DET,ein
Platz,NOUN,Platz
bei,ADP,bei
unserem,DET,unser
zweiten,ADJ,zweiter
Kulturspaziergang,NOUN,Kulturspaziergang
zu,PART,zu
sichern,VERB,sichern
.,PUNCT,--
