Token,PoS,Lemma
Festnahme,NOUN,Festnahme
nach,ADP,nach
nächtlichem,ADJ,nächtlich
Flüstern,NOUN,Flüstern
im,ADP,in
Bad,NOUN,Bad
"
",SPACE,"
"
Nr.,NOUN,Nr.
1884,NUM,1884
In,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
wurden,AUX,werden
Einsatzkräfte,NOUN,Einsatzkraft
der,DET,der
Polizei,NOUN,Polizei
wegen,ADP,wegen
eines,DET,ein
Einbruchs,NOUN,Einbruch
in,ADP,in
die,DET,der
Magdalenenstraße,PROPN,Magdalenenstraße
nach,ADP,nach
Lichtenberg,PROPN,Lichtenberg
alarmiert,VERB,alarmieren
.,PUNCT,--
Ersten,ADJ,erster
Erkenntnissen,NOUN,Erkenntnis
nach,ADP,nach
sei,AUX,sein
dort,ADV,dort
ein,DET,ein
30-jähriger,ADJ,30-jährig
Bewohner,NOUN,Bewohner
einer,DET,ein
Parterre-Wohnung,NOUN,Parterre-Wohnung
gegen,ADP,gegen
3.35,NUM,3.35
Uhr,NOUN,Uhr
durch,ADP,durch
laute,ADJ,laut
Geräusche,NOUN,Geräusch
geweckt,VERB,wecken
worden,AUX,werden
.,PUNCT,--
Als,SCONJ,als
er,PRON,er
nachschauen,VERB,nachschauen
ging,VERB,gehen
",",PUNCT,--
habe,AUX,haben
er,PRON,er
hinter,ADP,hinter
der,DET,der
geschlossenen,ADJ,geschlossen
Badezimmertür,NOUN,Badezimmertür
ein,DET,ein
Flüstern,NOUN,Flüstern
vernommen,VERB,vernehmen
",",PUNCT,--
woraufhin,SCONJ,woraufhin
er,PRON,er
umgehend,ADV,umgehend
die,DET,der
Polizei,NOUN,Polizei
alarmierte,VERB,alarmieren
.,PUNCT,--
Die,DET,der
Tatverdächtigen,NOUN,Tatverdächtig
",",PUNCT,--
zwei,NUM,zwei
polizeibekannte,ADJ,polizeibekannt
17-Jährige,NOUN,17-Jährige
",",PUNCT,--
sollen,AUX,sollen
in,ADP,in
der,DET,der
Zwischenzeit,NOUN,Zwischenzeit
durch,ADP,durch
das,DET,der
Badezimmerfenster,NOUN,Badezimmerfenster
geflüchtet,VERB,flüchten
sein,AUX,sein
",",PUNCT,--
konnten,AUX,können
aber,ADV,aber
von,ADP,von
den,DET,der
Einsatzkräften,NOUN,Einsatzkräft
mitsamt,ADP,mitsamt
erbeutetem,ADJ,erbeutet
Schmuck,NOUN,Schmuck
in,ADP,in
der,DET,der
Nähe,NOUN,Nähe
gestellt,VERB,stellen
und,CCONJ,und
festgenommen,VERB,festnehmen
werden,AUX,werden
.,PUNCT,--
Die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
hat,AUX,haben
ein,DET,ein
Fachkommissariat,NOUN,Fachkommissariat
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
3,NUM,3
(,PUNCT,--
Ost,NOUN,Ost
),PUNCT,--
übernommen,VERB,übernehmen
.,PUNCT,--
