Token,PoS,Lemma
Fürs,ADP,Für
Schubfach,NOUN,Schubfach
zu,ADP,zu
dick,ADV,dick
-,PUNCT,--
kabarettistische,ADJ,kabarettistisch
Lesung,NOUN,Lesung
mit,ADP,mit
Franziska,PROPN,Franziska
Troegner,PROPN,Troegner
im,ADP,in
Berliner,ADJ,Berliner
Tschechow,NOUN,Tschechow
Theater,NOUN,Theater
am,ADP,an
26.04.,NOUN,26.04.
"
",SPACE,"
"
Fürs,ADP,Für
Schubfach,NOUN,Schubfach
zu,ADP,zu
dick,ADV,dick
–,PUNCT,--
zu,ADP,zu
einer,DET,ein
kabarettistischen,ADJ,kabarettistisch
Lesung,NOUN,Lesung
mit,ADP,mit
Franziska,PROPN,Franziska
Troegner,PROPN,Troegner
lädt,VERB,laden
das,DET,der
Berliner,ADJ,Berliner
Tschechow,NOUN,Tschechow
Theater,NOUN,Theater
",",PUNCT,--
Märkische,ADJ,märkisch
Allee,PROPN,Allee
410,NUM,410
",",PUNCT,--
12689,NUM,12689
Berlin,PROPN,Berlin
",",PUNCT,--
S-Bhf,PROPN,S-Bhf
.,PUNCT,--
Ahrensfelde,PROPN,Ahrensfelde
(,PUNCT,--
Endhaltestelle,PROPN,Endhaltestelle
S7,X,S7
),PUNCT,--
ein,DET,ein
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
26.,ADJ,26.
April,NOUN,April
um,ADP,um
19.00,NUM,19.00
Uhr,NOUN,Uhr
.,PUNCT,--
“,PUNCT,--
Fürs,ADP,Für
Schubfach,NOUN,Schubfach
zu,ADP,zu
dick,ADV,dick
”,PUNCT,”
–,PUNCT,--
das,PRON,der
ist,AUX,sein
der,DET,der
Titel,NOUN,Titel
ihrer,DET,ihr
erheiternd-nachdenklichen,ADJ,erheiternd-nachdenklich
Erinnerungen,NOUN,Erinnerung
…,PUNCT,--
Sie,PRON,sie
ist,AUX,sein
keine,DET,kein
zweite,ADJ,zweiter
Helga,NOUN,Helga
Hahnemann,NOUN,Hahnemann
",",PUNCT,--
wie,SCONJ,wie
es,PRON,es
die,DET,der
Talentförderer,NOUN,Talentförderer
zu,ADP,zu
DDR-Zeiten,NOUN,DDR-Zeit
planten,VERB,planten
.,PUNCT,--
Und,CCONJ,und
wer,PRON,wer
sie,PRON,sie
heutzutage,ADV,heutzutage
etwa,ADV,etwa
die,DET,der
“,PUNCT,--
Marianne,PROPN,Marianne
Sägebrecht,NOUN,Sägebrecht
des,DET,der
Ostens,NOUN,Osten
”,PUNCT,”
nennt,VERB,nennen
",",PUNCT,--
sollte,AUX,sollen
auf,ADP,auf
energischen,ADJ,energisch
Widerspruch,NOUN,Widerspruch
gefasst,VERB,fassen
sein,AUX,sein
.,PUNCT,--
Zugegeben,ADV,zugegeben
",",PUNCT,--
bei,ADP,bei
der,DET,der
Figur,NOUN,Figur
sind,AUX,sein
Ähnlichkeiten,NOUN,Ähnlichkeite
nicht,PART,nicht
zu,PART,zu
übersehen,VERB,übersehen
.,PUNCT,--
Aber,CCONJ,aber
mehr,ADV,mehr
lässt,VERB,lässen
die,DET,der
Berliner,ADJ,Berliner
Schauspielerin,NOUN,Schauspielerin
Franziska,PROPN,Franziska
Troegner,PROPN,Troegner
(,PUNCT,--
55,NUM,55
),PUNCT,--
nicht,PART,nicht
zu,ADP,zu
.,PUNCT,--
Ihr,DET,ihr
Credo,NOUN,Credo
:,PUNCT,--
“,PUNCT,--
Jederzeit,ADV,Jederzeit
ein,DET,ein
Unikat,NOUN,Unikat
”,PUNCT,”
.,PUNCT,--
Troegner,PROPN,Troegner
erzählt,VERB,erzählen
nicht,PART,nicht
einfach,ADV,einfach
eine,DET,ein
Biografie,NOUN,Biografie
voller,ADP,voll
Höhen,NOUN,Höhe
und,CCONJ,und
mancher,DET,mancher
Tiefen,NOUN,Tiefe
",",PUNCT,--
sondern,CCONJ,sondern
unterfüttert,VERB,unterfütteren
sie,PRON,sie
mit,ADP,mit
Alltagsgeschichten,NOUN,Alltagsgeschicht
und,CCONJ,und
den,DET,der
Erfahrungen,NOUN,Erfahrung
einer,DET,ein
gebürtigen,ADJ,gebürtig
Ost-Berlinerin,NOUN,Ost-Berlinerin
vor,ADP,vor
und,CCONJ,und
nach,ADP,nach
dem,DET,der
Mauerfall,NOUN,Mauerfall
.,PUNCT,--
Eintritt,NOUN,Eintritt
:,PUNCT,--
"8,00",NUM,"8,00"
Euro,NOUN,Euro
",",PUNCT,--
ermäßigt,VERB,ermäßigen
:,PUNCT,--
"6,00",NUM,"6,00"
Euro,NOUN,Euro
;,PUNCT,--
Voranmeldung,NOUN,Voranmeldung
unter,ADP,unter
Tel.,NOUN,Tel.
:,PUNCT,--
93,NUM,93
66,NUM,66
10,NUM,10
78,NUM,78
Mitteilung,NOUN,Mitteilung
für,ADP,für
die,DET,der
Redaktion,NOUN,Redaktion
:,PUNCT,--
Ansprechpartner,NOUN,Ansprechpartner
im,ADP,in
Kulturring,NOUN,Kulturring
:,PUNCT,--
Antje,PROPN,Antje
Mann,NOUN,Mann
(,PUNCT,--
Projektbereichsleiterin,NOUN,Projektbereichsleiterin
),PUNCT,--
",",PUNCT,--
Tel,NOUN,Tel
:,PUNCT,--
51,NUM,51
48,NUM,48
97,NUM,97
36,NUM,36
",",PUNCT,--
email,PROPN,Email
:,PUNCT,--
bildungswerk@kulturring.org,PROPN,bildungswerk@kulturring.org
Dr.,NOUN,Dr.
Alena,PROPN,Alena
Gawron,PROPN,Gawron
",",PUNCT,--
Tschechow-Theater,NOUN,Tschechow-Theater
",",PUNCT,--
Tel.,NOUN,Tel.
93,NUM,93
66,NUM,66
10,NUM,10
78,NUM,78
",",PUNCT,--
email,PROPN,Email
:,PUNCT,--
btt@kulturring.org,PROPN,Btt@kulturring.org
