Token,PoS,Lemma
Tatverdächtiger,PROPN,Tatverdächtiger
ermittelt,VERB,ermitteln
"
",SPACE,"
"
Nr.,NOUN,Nr.
0445,NUM,0445
Hinweise,NOUN,Hinweis
aus,ADP,aus
der,DET,der
Bevölkerung,NOUN,Bevölkerung
führten,VERB,führen
inzwischen,ADV,inzwischen
zur,ADP,zu
Namhaftmachung,NOUN,Namhaftmachung
eines,DET,ein
Tatverdächtigen,NOUN,Tatverdächtig
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
dauern,VERB,dauern
an,ADP,an
.,PUNCT,--
Öffentlichkeitsfahndung,NOUN,Öffentlichkeitsfahndung
Nr.,NOUN,Nr.
0409,NUM,0409
vom,ADP,von
22.,ADJ,22.
März,NOUN,März
2023,NUM,2023
:,PUNCT,--
Mutmaßlicher,ADJ,mutmaßlich
Tankstellenräuber,NOUN,Tankstellenräuber
mit,ADP,mit
Bildern,NOUN,Bild
gesucht,VERB,suchen
Mit,ADP,mit
der,DET,der
Veröffentlichung,NOUN,Veröffentlichung
von,ADP,von
Fotos,NOUN,Foto
aus,ADP,aus
einer,DET,ein
Überwachungskamera,NOUN,Überwachungskamera
bittet,VERB,bitten
die,DET,der
Kriminalpolizei,NOUN,Kriminalpolizei
der,DET,der
Direktion,NOUN,Direktion
4,NUM,4
(,PUNCT,--
Süd,NOUN,Süd
),PUNCT,--
um,ADP,um
Mithilfe,NOUN,Mithilfe
bei,ADP,bei
der,DET,der
Suche,NOUN,Suche
nach,ADP,nach
einem,DET,ein
mutmaßlichen,ADJ,mutmaßlich
Räuber,NOUN,Räuber
.,PUNCT,--
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
den,DET,der
10.,ADJ,10.
Dezember,NOUN,Dezember
2022,NUM,2022
",",PUNCT,--
betrat,VERB,betreten
der,DET,der
abgebildete,ADJ,abgebildet
Mann,NOUN,Mann
gegen,ADP,gegen
1.30,NUM,1.30
Uhr,NOUN,Uhr
den,DET,der
Verkaufsraum,NOUN,Verkaufsraum
der,DET,der
eigentlich,ADV,eigentlich
nur,ADV,nur
über,ADP,über
den,DET,der
Nachtschalter,NOUN,Nachtschalter
geöffneten,ADJ,geöffnet
Tankstelle,NOUN,Tankstelle
am,ADP,an
Barnackufer,NOUN,Barnackufer
und,CCONJ,und
hielt,VERB,halten
sich,PRON,sich
dort,ADV,dort
zunächst,ADV,zunächst
einige,DET,einiger
Zeit,NOUN,Zeit
auf,ADP,auf
.,PUNCT,--
Als,SCONJ,als
der,DET,der
19-jährige,ADJ,19-jährig
Angestellte,NOUN,angestellter
den,DET,der
Eindringling,NOUN,Eindringling
aufforderte,VERB,auffordern
",",PUNCT,--
den,DET,der
Verkaufsraum,NOUN,Verkaufsraum
zu,PART,zu
verlassen,VERB,verlassen
",",PUNCT,--
attackierte,VERB,attackieren
dieser,PRON,dieser
den,DET,der
Angestellten,NOUN,angestellter
mit,ADP,mit
einer,DET,ein
Bierflasche,NOUN,Bierflasche
und,CCONJ,und
einem,DET,ein
Messer,NOUN,Messer
.,PUNCT,--
Anschließend,ADV,anschließend
begab,VERB,begeben
sich,PRON,sich
der,DET,der
Tatverdächtige,NOUN,Tatverdächtige
hinter,ADP,hinter
den,DET,der
Kassentresen,NOUN,Kassentrese
",",PUNCT,--
entwendete,VERB,entwenden
Geld,NOUN,Geld
sowie,CCONJ,sowie
Zigaretten,NOUN,Zigarette
und,CCONJ,und
flüchtete,VERB,flüchten
schließlich,ADV,schließlich
aus,ADP,aus
dem,DET,der
Tankstellengebäude,NOUN,Tankstellengebäude
.,PUNCT,--
Der,DET,der
Tankstellenmitarbeiter,NOUN,Tankstellenmitarbeiter
wurde,AUX,werden
leicht,ADV,leicht
verletzt,VERB,verletzen
.,PUNCT,--
Erstmeldung,NOUN,Erstmeldung
Nr.,NOUN,Nr.
2351,NUM,2351
vom,ADP,von
10.,ADJ,10.
Dezember,NOUN,Dezember
2022,NUM,2022
:,PUNCT,--
Überfall,NOUN,Überfall
auf,ADP,auf
Tankstelle,NOUN,Tankstelle
In,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
wurden,AUX,werden
Einsatzkräfte,NOUN,Einsatzkraft
nach,ADP,nach
Lichterfelde,NOUN,Lichterfelde
wegen,ADP,wegen
eines,DET,ein
Überfalls,NOUN,Überfall
auf,ADP,auf
eine,DET,ein
Tankstelle,NOUN,Tankstelle
alarmiert,VERB,alarmieren
.,PUNCT,--
Ersten,ADJ,erster
Informationen,NOUN,Information
nach,ADP,nach
soll,AUX,sollen
