Token,PoS,Lemma
Die,DET,der
neue,ADJ,neu
Lucy-Lameck-Straße,NOUN,Lucy-Lameck-Straße
in,ADP,in
Neukölln,PROPN,Neukölln
-,PUNCT,--
Umfangreiches,ADJ,Umfangreich
Rahmenprogramm,NOUN,Rahmenprogramm
zur,ADP,zu
Umbenennung,NOUN,Umbenennung
"
",SPACE,"
"
Am,ADP,an
23.,ADJ,23.
April,NOUN,April
wird,AUX,werden
offiziell,ADV,offiziell
die,DET,der
bisherige,ADJ,bisherig
Wissmannstraße,NOUN,Wissmannstraße
in,ADP,in
Lucy-Lameck-Straße,PROPN,Lucy-Lameck-Straße
umbenannt,VERB,umbenennen
.,PUNCT,--
Als,ADP,als
Ergebnis,NOUN,Ergebnis
eines,DET,ein
umfassenden,ADJ,umfassend
Beteiligungsprozesses,NOUN,Beteiligungsprozeß
mit,ADP,mit
der,DET,der
Zivilgesellschaft,NOUN,Zivilgesellschaft
wird,AUX,werden
die,DET,der
Straße,NOUN,Straße
künftig,ADV,künftig
nicht,PART,nicht
mehr,ADV,mehr
nach,ADP,nach
einem,DET,ein
Kolonialvertreter,NOUN,Kolonialvertreter
",",PUNCT,--
sondern,CCONJ,sondern
einer,DET,ein
tansanischen,ADJ,tansanisch
Politikerin,NOUN,Politikerin
benannt,VERB,benennen
sein,AUX,sein
.,PUNCT,--
Anlässlich,ADV,anlässlich
der,DET,der
Umbenennung,NOUN,Umbenennung
finden,VERB,finden
neben,ADP,neben
dem,DET,der
Festakt,NOUN,Festakt
mehrere,DET,mehrere
Online-Panel,NOUN,Online-Panel
",",PUNCT,--
Perfomances,NOUN,Perfomances
und,CCONJ,und
Spaziergänge,NOUN,Spaziergäng
statt,ADV,statt
.,PUNCT,--
Die,DET,der
Veranstaltungen,NOUN,Veranstaltung
werden,AUX,werden
gemeinsam,ADV,gemeinsam
vom,ADP,von
Bezirksamt,NOUN,Bezirksamt
Neukölln,PROPN,Neukölln
",",PUNCT,--
dem,DET,der
Berlin,PROPN,Berlin
Global,X,Global
Village,PROPN,Village
",",PUNCT,--
Oyoun,NOUN,Oyoun
und,CCONJ,und
Berlin,PROPN,Berlin
Postkolonial,NOUN,Postkolonial
durchgeführt,VERB,durchführen
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Martin,PROPN,Martin
Hikel,PROPN,Hikel
:,PUNCT,--
„,PUNCT,--
Als,ADP,als
vielleicht,ADV,vielleicht
vielfältigster,ADJ,vielfältigst
Ort,NOUN,Ort
der,DET,der
Republik,NOUN,Republik
mit,ADP,mit
Menschen,NOUN,Mensch
aus,ADP,aus
150,NUM,150
Nationen,NOUN,Nation
steht,VERB,stehen
Neukölln,PROPN,Neukölln
heute,ADV,heute
