Token,PoS,Lemma
Jugendverkehrs-,X,Jugendverkehr
und,CCONJ,und
Gartenarbeitsschule,NOUN,Gartenarbeitsschule
wieder,ADV,wieder
offen,ADV,offen
"
",SPACE,"
"
Der,DET,der
Betrieb,NOUN,Betrieb
der,DET,der
zwei,NUM,zwei
bezirklichen,ADJ,bezirklich
Jugendverkehrsschulen,NOUN,Jugendverkehrsschul
im,ADP,in
Ortsteil,NOUN,Ortsteil
Lichtenberg,PROPN,Lichtenberg
und,CCONJ,und
Hohenschönhausen,PROPN,Hohenschönhausen
mit,ADP,mit
Zugang,NOUN,Zugang
für,ADP,für
Kitas,PROPN,Kitas
",",PUNCT,--
Schulen,NOUN,Schule
und,CCONJ,und
die,DET,der
breite,ADJ,breit
Öffentlichkeit,NOUN,Öffentlichkeit
wird,AUX,werden
unter,ADP,unter
strenger,ADJ,streng
Beachtung,NOUN,Beachtung
des,DET,der
Corona-Sicherheits-,X,Corona-Sicherheits-
und,CCONJ,und
Hygienekonzepts,NOUN,Hygienekonzept
am,ADP,an
18.,ADJ,18.
Mai,NOUN,Mai
2020,NUM,2020
wiederaufgenommen,VERB,wiederaufnehmen
.,PUNCT,--
Die,DET,der
Öffnungszeiten,NOUN,Öffnungszeit
sind,AUX,sein
:,PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
von,ADP,von
8:00,NUM,8:00
bis,ADP,bis
18:00,ADJ,18:00
Uhr,NOUN,Uhr
und,CCONJ,und
Samstag,NOUN,Samstag
von,ADP,von
10:00,NOUN,10:00
bis,ADP,bis
16:00,NUM,16:00
Uhr,NOUN,Uhr
.,PUNCT,--
Außerdem,ADV,außerdem
öffnet,VERB,öffnen
am,ADP,an
18.,ADJ,18.
Mai,NOUN,Mai
2020,NUM,2020
die,DET,der
bezirkliche,ADJ,bezirklich
Gartenarbeitsschule,NOUN,Gartenarbeitsschule
in,ADP,in
Karlshorst,NOUN,Karlshorst
ihre,DET,ihr
Türen,NOUN,Tür
.,PUNCT,--
Montags,ADV,Montags
bis,CCONJ,bis
freitags,ADV,freitags
von,ADP,von
7:00,NUM,7:00
bis,ADP,bis
15:00,NOUN,15:00
Uhr,NOUN,Uhr
können,AUX,können
Kitas,PROPN,Kitas
",",PUNCT,--
Schulen,NOUN,Schule
und,CCONJ,und
die,DET,der
Nach-barschaft,NOUN,Nach-barschaft
deren,PRON,der
Angebote,NOUN,Angebot
wahrnehmen,VERB,wahrnehmen
.,PUNCT,--
Dienstags,ADV,Dienstag
und,CCONJ,und
mittwochs,PROPN,Mittwochs
wird,AUX,werden
der,DET,der
ökologische,ADJ,ökologisch
Bildungsstandort,NOUN,Bildungsstandort
für,ADP,für
die,DET,der
öffentliche,ADJ,öffentlich
",",PUNCT,--
kostenfreie,ADJ,kostenfrei
Teilnahme,NOUN,Teilnahme
an,ADP,an
außerschulischen,ADJ,außerschulisch
Um-weltbildungsveranstaltungen,NOUN,Um-weltbildungsveranstaltungen
unter,ADP,unter
Leitung,NOUN,Leitung
des,DET,der
Dienstleisters,NOUN,Dienstleister
und,CCONJ,und
zugleich,ADV,zugleich
Beschäfti-gungsträgers,NOUN,Beschäfti-gungsträgers
",",PUNCT,--
Agrarbörse,NOUN,Agrarbörse
Deutschland,PROPN,Deutschland
Ost,NOUN,Ost
e.V.,PROPN,e.V.
",",PUNCT,--
länger,ADV,lang
geöffnet,VERB,öffnen
sein,AUX,sein
(,PUNCT,--
Unterrichtszeit,NOUN,Unterrichtszeit
von,ADP,von
16:00,NUM,16:00
bis,ADP,bis
18:00,ADJ,18:00
Uhr,NOUN,Uhr
),PUNCT,--
.,PUNCT,--
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Schule,NOUN,Schule
",",PUNCT,--
Sport,NOUN,Sport
",",PUNCT,--
Öffentliche,ADJ,öffentlich
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
und,CCONJ,und
Verkehr,NOUN,Verkehr
",",PUNCT,--
betont,VERB,betonen
:,PUNCT,--
„,PUNCT,--
Außerschulische,ADJ,außerschulisch
Bildungsorte,NOUN,Bildungsort
sind,AUX,sein
eine,DET,ein
wichtige,ADJ,wichtig
Ergänzung,NOUN,Ergänzung
zu,ADP,zu
den,DET,der
Angeboten,NOUN,Angebot
in,ADP,in
den,DET,der
Regelschulen,NOUN,Regelschul
.,PUNCT,--
Gerade,ADV,gerade
in,ADP,in
Zeiten,NOUN,Zeit
der,DET,der
Pandemie,NOUN,Pandemie
kann,AUX,können
dies,PRON,dieser
zur,ADP,zu
räumlichen,ADJ,räumlich
Entlastung,NOUN,Entlastung
beitragen,VERB,beitragen
.,PUNCT,--
Die,DET,der
Öffnung,NOUN,Öffnung
der,DET,der
Jugendverkehrsschulen,NOUN,Jugendverkehrsschule
ist,AUX,sein
wichtig,ADV,wichtig
",",PUNCT,--
damit,SCONJ,damit
Grundschulkinder,NOUN,Grundschulkinder
ihre,DET,ihr
Fahrradprüfung,NOUN,Fahrradprüfung
ablegen,VERB,ablegen
können,AUX,können
.,PUNCT,--
“,PUNCT,--
Die,DET,der
beiden,DET,beide
Jugendverkehrsschulen,NOUN,Jugendverkehrsschule
befinden,VERB,befinden
sich,PRON,sich
in,ADP,in
der,DET,der
Baikalstraße,NOUN,Baikalstraße
4,NUM,4
",",PUNCT,--
10319,NUM,10319
Berlin,PROPN,Berlin
",",PUNCT,--
und,CCONJ,und
dem,DET,der
Malchower,NOUN,Malchower
Weg,PROPN,Weg
",",PUNCT,--
13053,NUM,13053
Berlin,PROPN,Berlin
.,PUNCT,--
Die,DET,der
Gartenarbeitsschule,NOUN,Gartenarbeitsschule
hat,AUX,haben
ihren,DET,ihr
Standort,NOUN,Standort
in,ADP,in
der,DET,der
Trautenauer,ADJ,Trautenauer
Straße,NOUN,Straße
40,NUM,40
",",PUNCT,--
10318,NUM,10318
Berlin,PROPN,Berlin
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
sind,AUX,sein
auf,ADP,auf
den,DET,der
Seiten,NOUN,Seite
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
erhältlich,ADV,erhältlich
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Schule,NOUN,Schule
",",PUNCT,--
Sport,NOUN,Sport
",",PUNCT,--
Öffentliche,ADJ,öffentlich
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
und,CCONJ,und
Verkehr,NOUN,Verkehr
Martin,PROPN,Martin
Schaefer,ADJ,Schaefer
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,PUNCT,--
4200,NUM,4200
E-Mail,NOUN,E-Mail
