Token,PoS,Lemma
Presseeinladung,NOUN,Presseeinladung
:,PUNCT,--
Anbringung,NOUN,Anbringung
Pfandringe,NOUN,Pfandring
im,ADP,in
Heinrich-Lassen-Park,NOUN,Heinrich-Lassen-Park
"
",SPACE,"
"
Die,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
Tempelhof-Schöneberg,PROPN,Tempelhof-Schöneberg
hat,AUX,haben
im,ADP,in
vergangenen,ADJ,vergangen
Jahr,NOUN,Jahr
beschlossen,VERB,beschließen
(,PUNCT,--
Drucksache,NOUN,Drucksache
0090,NUM,0090
/,PUNCT,--
XXI,PROPN,XXI
",",PUNCT,--
„,PUNCT,--
Flächendeckende,ADJ,flächendeckend
Anbringung,NOUN,Anbringung
von,ADP,von
Pfandflaschenhalterungen,NOUN,Pfandflaschenhalterung
–,PUNCT,--
für,ADP,für
ein,DET,ein
würdevolles,ADJ,würdevoll
Miteinander,NOUN,miteinander
und,CCONJ,und
sauberes,ADJ,sauber
Straßenbild,NOUN,Straßenbild
“,PUNCT,--
),PUNCT,--
",",PUNCT,--
dass,SCONJ,dass
Halterungen,NOUN,Halterung
zur,ADP,zu
Entsorgung,NOUN,Entsorgung
von,ADP,von
Pfandflaschen,NOUN,Pfandflasche
im,ADP,in
öffentlichen,ADJ,öffentlich
Raum,NOUN,Raum
angebracht,VERB,angebrachen
werden,AUX,werden
sollen,AUX,sollen
.,PUNCT,--
Nun,ADV,nun
werden,AUX,werden
–,PUNCT,--
als,ADP,als
Pilotvorhaben,NOUN,Pilotvorhabe
–,PUNCT,--
die,DET,der
ersten,ADJ,erster
Pfandringe,NOUN,Pfandring
im,ADP,in
Heinrich-Lassen-Park,NOUN,Heinrich-Lassen-Park
angebracht,VERB,anbringen
.,PUNCT,--
