Token,PoS,Lemma
Kiezblock,NOUN,Kiezblock
:,PUNCT,--
Straße,NOUN,Straße
frei,ADV,frei
!,PUNCT,--
–,PUNCT,--
Austausch,NOUN,Austausch
und,CCONJ,und
Feierlichkeiten,NOUN,Feierlichkeit
zum,ADP,zu
Kiezblock,NOUN,Kiezblock
„,PUNCT,--
Komponistenviertel,NOUN,Komponistenviertel
“,PUNCT,--
am,ADP,an
9.,ADJ,9.
Juni,NOUN,Juni
2023,NUM,2023
"
",SPACE,"
"
Unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
„,PUNCT,--
Kiezblock,NOUN,Kiezblock
:,PUNCT,--
Straße,NOUN,Straße
frei,ADV,frei
!,PUNCT,--
“,PUNCT,--
lädt,VERB,laden
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Pankow,PROPN,Pankow
alle,DET,aller
Anwohner,NOUN,Anwohner
:,PUNCT,--
innen,ADV,innen
und,CCONJ,und
Interessierte,NOUN,interessierter
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
9.,ADJ,9.
Juni,NOUN,Juni
2023,NUM,2023
herzlich,ADV,herzlich
zum,ADP,zu
gemeinsamen,ADJ,gemeinsam
Austausch,NOUN,Austausch
über,ADP,über
den,DET,der
neuen,ADJ,neu
Kiezblock,NOUN,Kiezblock
„,PUNCT,--
Komponistenviertel,NOUN,Komponistenviertel
“,PUNCT,--
ein,ADV,ein
.,PUNCT,--
Um,ADP,um
17,NUM,17
Uhr,NOUN,Uhr
beginnt,VERB,beginnen
dazu,ADV,dazu
in,ADP,in
der,DET,der
Straße,NOUN,Straße
Solonplatz,NOUN,Solonplatz
das,DET,der
Forum,NOUN,Forum
mit,ADP,mit
einer,DET,ein
Projektvorstellung,NOUN,Projektvorstellung
und,CCONJ,und
Berichten,NOUN,Bericht
über,ADP,über
alle,DET,aller
Aktivitäten,NOUN,Aktivität
rund,ADV,rund
um,ADP,um
den,DET,der
Kiezblock,NOUN,Kiezblock
Komponistenviertel,NOUN,Komponistenviertel
.,PUNCT,--
Eröffnet,VERB,eröffnen
wird,AUX,werden
die,DET,der
Veranstaltung,NOUN,Veranstaltung
von,ADP,von
Cornelius,PROPN,Cornelius
Bechtler,PROPN,Bechtler
",",PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
und,CCONJ,und
Bürgerdienste,NOUN,Bürgerdienste
.,PUNCT,--
Er,PRON,er
sagt,VERB,sagen
zu,ADP,zu
der,DET,der
geplanten,ADJ,geplant
Veranstaltung,NOUN,Veranstaltung
:,PUNCT,--
„,PUNCT,--
Unser,DET,unser
Ziel,NOUN,Ziel
ist,AUX,sein
es,PRON,es
vor,ADP,vor
allem,PRON,alle
",",PUNCT,--
die,DET,der
Straße,NOUN,Straße
erlebbar,ADV,erlebbar
zu,PART,zu
machen,VERB,machen
und,CCONJ,und
aufzuzeigen,VERB,Aufzuzeige
