Token,PoS,Lemma
Kaffee,NOUN,Kaffee
und,CCONJ,und
Kultur,NOUN,Kultur
im,ADP,in
Stadtteilzentrum,NOUN,Stadtteilzentrum
Kaulsdorf,PROPN,Kaulsdorf
"
",SPACE,"
"
Am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
dem,DET,der
24.,ADJ,24.
Juni,NOUN,Juni
2021,NUM,2021
",",PUNCT,--
ab,ADP,ab
15:00,ADJ,15:00
Uhr,NOUN,Uhr
",",PUNCT,--
lädt,VERB,laden
das,DET,der
Stadtteilzentrum,NOUN,Stadtteilzentrum
Kaulsdorf,PROPN,Kaulsdorf
",",PUNCT,--
Brodauer,PROPN,Brodauer
Straße,NOUN,Straße
27,NUM,27
–,PUNCT,--
29,NUM,29
",",PUNCT,--
12621,NUM,12621
Berlin,PROPN,Berlin
",",PUNCT,--
zu,ADP,zu
Kaffee,NOUN,Kaffee
und,CCONJ,und
Kultur,NOUN,Kultur
!,PUNCT,--
Endlich,ADV,Endlich
wieder,ADV,wieder
Musik,NOUN,Musik
!,PUNCT,--
Es,PRON,es
erwarten,VERB,erwarten
die,DET,der
Teilnehmerinnen,NOUN,Teilnehmerinn
und,CCONJ,und
Teilnehmer,NOUN,Teilnehmer
Klänge,NOUN,Klang
von,ADP,von
Country,PROPN,Country
bis,ADP,bis
zur,ADP,zu
russischen,ADJ,russisch
Musik,NOUN,Musik
.,PUNCT,--
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
findet,VERB,finden
planmäßig,ADV,planmäßig
im,ADP,in
Garten,NOUN,Garten
des,DET,der
Stadtteilzentrums,NOUN,Stadtteilzentrum
statt,ADV,statt
",",PUNCT,--
der,DET,der
Eintritt,NOUN,Eintritt
beträgt,VERB,betragen
"2,50",NUM,"2,50"
Euro,NOUN,Euro
.,PUNCT,--
Parallel,ADV,parallel
wird,AUX,werden
es,PRON,es
die,DET,der
Möglichkeit,NOUN,Möglichkeit
geben,VERB,geben
auch,ADV,auch
online,NOUN,Online
teilzunehmen,VERB,teilnehmen
.,PUNCT,--
Bitte,PART,bitte
beachten,VERB,beachten
",",PUNCT,--
dass,SCONJ,dass
eine,DET,ein
Anmeldung,NOUN,Anmeldung
für,ADP,für
das,DET,der
STZ,PROPN,STZ
zwingend,ADV,zwingend
erforderlich,ADV,erforderlich
ist,AUX,sein
",",PUNCT,--
es,PRON,es
wird,AUX,werden
zugewiesene,ADJ,zugewiesen
Sitzplätze,NOUN,Sitzplatz
geben,VERB,geben
.,PUNCT,--
Zudem,ADV,zudem
wird,AUX,werden
der,DET,der
Zutritt,NOUN,Zutritt
zum,ADP,zu
Gelände,NOUN,Gelände
nur,ADV,nur
mit,ADP,mit
FFP2-Maske,PROPN,FFP2-Maske
gewährt,VERB,gewähren
.,PUNCT,--
Anmeldung,NOUN,Anmeldung
unter,ADP,unter
:,PUNCT,--
030,NUM,030
/,PUNCT,--
56588762,NUM,56588762
oder,CCONJ,oder
per,ADP,per
E-Mail,NOUN,E-Mail
.,PUNCT,--
