Token,PoS,Lemma
Festnahme,NOUN,Festnahme
nach,ADP,nach
Einbruch,NOUN,Einbruch
"
",SPACE,"
"
Nr.,NOUN,Nr.
1376,NUM,1376
Einsatzkräfte,NOUN,Einsatzkraft
des,DET,der
zuständigen,ADJ,zuständig
Polizeiabschnittes,NOUN,Polizeiabschnitt
nahmen,VERB,nehmen
gestern,ADV,gestern
Abend,NOUN,Abend
in,ADP,in
Mahlsdorf,PROPN,Mahlsdorf
einen,DET,ein
Mann,NOUN,Mann
nach,ADP,nach
einem,DET,ein
Einbruch,NOUN,Einbruch
fest,ADV,fest
.,PUNCT,--
Dem,DET,der
bisherigen,ADJ,bisherig
Ermittlungsstand,NOUN,Ermittlungsstand
und,CCONJ,und
Zeugenaussagen,NOUN,Zeugenaussage
zufolge,ADP,zufolge
bemerkte,VERB,bemerken
eine,DET,ein
73-jährige,ADJ,73-jährig
Bewohnerin,NOUN,Bewohnerin
eines,DET,ein
Einfamilienhauses,NOUN,Einfamilienhauses
an,ADP,an
der,DET,der
Hönower,ADJ,Hönower
Straße,NOUN,Straße
gegen,ADP,gegen
21,NUM,21
Uhr,NOUN,Uhr
zwei,NUM,zwei
männliche,ADJ,männlich
Personen,NOUN,Person
",",PUNCT,--
die,PRON,der
in,ADP,in
ihr,DET,ihr
Haus,NOUN,Haus
einbrachen,VERB,einbrachen
und,CCONJ,und
alarmierte,VERB,alarmieren
die,DET,der
Polizei,NOUN,Polizei
.,PUNCT,--
Auf,ADP,auf
Anraten,NOUN,Anrat
der,DET,der
Beamtin,NOUN,Beamtin
der,DET,der
Notrufzentrale,NOUN,Notrufzentrale
schloss,VERB,schloss
sich,PRON,sich
die,DET,der
Seniorin,NOUN,Seniorin
in,ADP,in
ihrem,DET,ihr
Schlafzimmer,NOUN,Schlafzimmer
im,ADP,in
Obergeschoss,NOUN,Obergeschoss
ein,ADV,ein
.,PUNCT,--
Die,DET,der
beiden,DET,beide
Tatverdächtigen,NOUN,Tatverdächtig
",",PUNCT,--
die,PRON,der
sich,PRON,sich
inzwischen,ADV,inzwischen
gewaltsamen,ADJ,gewaltsam
Zutritt,NOUN,Zutritt
über,ADP,über
die,DET,der
Terrassentür,NOUN,Terrassentür
des,DET,der
Hauses,NOUN,Haus
verschafft,VERB,verschaffen
hatten,AUX,haben
",",PUNCT,--
begaben,VERB,begeben
sich,PRON,sich
ebenfalls,ADV,ebenfalls
ins,ADP,in
Obergeschoss,NOUN,Obergeschoss
und,CCONJ,und
hebelten,VERB,Hebelt
dort,ADV,dort
die,DET,der
Tür,NOUN,Tür
zum,ADP,zu
Zimmer,NOUN,Zimmer
der,DET,der
Seniorin,NOUN,Seniorin
auf,ADP,auf
.,PUNCT,--
Die,DET,der
73-Jährige,NOUN,73-Jährige
setzte,VERB,setzen
sich,PRON,sich
mit,ADP,mit
einer,DET,ein
Kurbelstange,NOUN,Kurbelstange
für,ADP,für
Rollläden,NOUN,Rollläde
zur,ADP,zu
Wehr,NOUN,Wehr
",",PUNCT,--
woraufhin,ADV,woraufhin
einer,PRON,einer
der,DET,der
beiden,DET,beide
Einbrecher,NOUN,Einbrecher
ins,ADP,in
Erdgeschoss,NOUN,Erdgeschoss
floh,VERB,fliehen
.,PUNCT,--
Der,DET,der
zweite,ADJ,zweiter
Einbrecher,NOUN,Einbrecher
versuchte,VERB,versuchen
der,DET,der
älteren,ADJ,alt
Dame,NOUN,Dame
die,DET,der
Kurbelstange,NOUN,Kurbelstang
und,CCONJ,und
das,DET,der
Telefon,NOUN,Telefon
zu,PART,zu
entreißen,VERB,entreißen
.,PUNCT,--
Dabei,ADV,dabei
erlitt,VERB,erleiden
die,DET,der
73-Jährige,ADJ,73-Jährig
Quetschungen,NOUN,Quetschung
am,ADP,an
Unterarm,NOUN,Unterarm
.,PUNCT,--
Anschließend,ADV,anschließend
floh,VERB,fliehen
der,DET,der
Angreifer,NOUN,Angreifer
durch,ADP,durch
das,DET,der
Fenster,NOUN,Fenster
eines,DET,ein
Nachbarzimmers,NOUN,Nachbarzimmer
über,ADP,über
das,DET,der
Dach,NOUN,Dach
ins,ADP,in
Freie,NOUN,freie
.,PUNCT,--
Diesen,DET,dieser
Tatverdächtigen,NOUN,Tatverdächtig
",",PUNCT,--
einen,DET,ein
48,NUM,48
Jahre,NOUN,Jahr
alten,ADJ,alt
Mann,NOUN,Mann
",",PUNCT,--
nahmen,VERB,nehmen
die,DET,der
Polizeieinsatzkräfte,NOUN,Polizeieinsatzkräft
noch,ADV,noch
in,ADP,in
der,DET,der
Nähe,NOUN,Nähe
fest,ADV,fest
.,PUNCT,--
Sein,DET,sein
noch,ADV,noch
unbekannter,ADJ,unbekannt
Komplize,NOUN,Komplize
entkam,VERB,entkommen
.,PUNCT,--
Erste,ADJ,erster
Ermittlungen,NOUN,Ermittlung
ergaben,VERB,ergaben
",",PUNCT,--
dass,SCONJ,dass
gegen,ADP,gegen
den,DET,der
48-Jährigen,NOUN,48-Jährig
überdies,ADV,überdies
ein,DET,ein
Haftbefehl,NOUN,Haftbefehl
der,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Saarbrücken,PROPN,Saarbrücken
besteht,VERB,bestehen
.,PUNCT,--
Für,ADP,für
weitere,ADJ,weit
polizeiliche,ADJ,polizeilich
Maßnahmen,NOUN,Maßnahme
und,CCONJ,und
zur,ADP,zu
Überstellung,NOUN,Überstellung
an,ADP,an
die,DET,der
Justiz,NOUN,Justiz
brachten,VERB,bringen
die,DET,der
Beamtinnen,NOUN,Beamtinn
und,CCONJ,und
Beamten,NOUN,Beamter
ihn,PRON,ihn
in,ADP,in
einen,DET,ein
Polizeigewahrsam,NOUN,Polizeigewahrsam
.,PUNCT,--
Die,DET,der
Kriminalpolizei,NOUN,Kriminalpolizei
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
3,NUM,3
(,PUNCT,--
City,PROPN,City
),PUNCT,--
hat,AUX,haben
die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
übernommen,VERB,übernehmen
.,PUNCT,--
