Token,PoS,Lemma
Schließtage,NOUN,Schließtage
Bürgeramt,NOUN,Bürgeramt
1,NUM,1
(,PUNCT,--
13.01.2023,NUM,13.01.2023
),PUNCT,--
und,CCONJ,und
Bürgeramt,NOUN,Bürgeramt
3,NUM,3
(,PUNCT,--
20.01.2023,NUM,20.01.2023
),PUNCT,--
im,ADP,in
Bezirk,NOUN,Bezirk
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
"
",SPACE,"
"
Das,DET,der
Bürgeramt,NOUN,Bürgeramt
1,NUM,1
in,ADP,in
der,DET,der
Yorckstr,NOUN,Yorckstr
.,PUNCT,--
4,NUM,4
–,PUNCT,--
11,NUM,11
in,ADP,in
Berlin,PROPN,Berlin
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
bleibt,VERB,bleiben
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,PRON,der
13.01.2023,NUM,13.01.2023
und,CCONJ,und
das,DET,der
Bürgeramt,NOUN,Bürgeramt
3,NUM,3
in,ADP,in
der,DET,der
Frankfurter,ADJ,Frankfurter
Allee,NOUN,Allee
35,NUM,35
/,PUNCT,--
37,NUM,37
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,DET,der
20.01.2023,NUM,20.01.2023
aus,ADP,aus
innerbetrieblichen,ADJ,innerbetrieblich
Gründen,NOUN,Grund
geschlossen,VERB,schließen
.,PUNCT,--
Die,DET,der
Abholung,NOUN,Abholung
von,ADP,von
bereits,ADV,bereits
beantragten,ADJ,beantragt
Personaldokumenten,NOUN,Personaldokument
",",PUNCT,--
wie,ADP,wie
Personalausweise,NOUN,Personalausweis
oder,CCONJ,oder
Reisepässe,NOUN,Reisepäß
",",PUNCT,--
ist,AUX,sein
an,ADP,an
diesem,DET,dieser
Tag,NOUN,Tag
nicht,PART,nicht
möglich,ADV,möglich
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
presse@ba-fk.berlin.de,PROPN,presse@ba-fk.berlin.de
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2843,NUM,2843
