Token,PoS,Lemma
15.,ADJ,15.
Kunstmeile,NOUN,Kunstmeil
in,ADP,in
Baumschulenweg,NOUN,Baumschulenweg
"
",SPACE,"
"
Zeit,NOUN,Zeit
:,PUNCT,--
Samstag,NOUN,Samstag
",",PUNCT,--
03.09.20222,VERB,03.09.20222
bis,ADP,bis
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
05.10.2020,ADJ,05.10.2020
Ort,NOUN,Ort
:,PUNCT,--
teilnehmende,ADJ,teilnehmend
Kunstfilialen,NOUN,Kunstfiliale
in,ADP,in
Baumschulenweg,PROPN,Baumschulenweg
Am,ADP,an
3.,ADJ,3.
September,NOUN,September
2022,NUM,2022
um,ADP,um
17,NUM,17
Uhr,NOUN,Uhr
eröffnet,VERB,eröffnen
bereits,ADV,bereits
die,DET,der
15.,ADJ,15.
Kunstmeile,NOUN,Kunstmeil
in,ADP,in
Baumschulenweg,PROPN,Baumschulenweg
am,ADP,an
Springbrunnen,NOUN,Springbrunn
vor,ADP,vor
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Treptow-Köpenick,PROPN,Treptow-Köpenick
",",PUNCT,--
Baumschulenstraße,PROPN,Baumschulenstraße
79,NUM,79
–,PUNCT,--
83.,ADJ,83.
Zahlreiche,ADJ,zahlreich
Kunstfilialen,NOUN,Kunstfiliale
sowie,CCONJ,sowie
Kunstschaffende,NOUN,Kunstschaffende
beteiligen,VERB,beteiligen
sich,PRON,sich
auch,ADV,auch
an,ADP,an
der,DET,der
diesjährigen,ADJ,diesjährig
Kunstmeile,NOUN,Kunstmeil
(,PUNCT,--
siehe,VERB,sehen
Flyer,NOUN,Flyer
),PUNCT,--
",",PUNCT,--
die,PRON,der
erneut,ADV,erneut
auf,ADP,auf
Initiative,NOUN,Initiative
des,DET,der
Bürgervereins,NOUN,Bürgerverein
Baumschulenweg,PROPN,Baumschulenweg
e.V.,PROPN,e.V.
entstanden,VERB,entstehen
ist,AUX,sein
.,PUNCT,--
Vernissage,NOUN,Vernissage
:,PUNCT,--
03.09.2022,NOUN,03.09.2022
",",PUNCT,--
17,NUM,17
Uhr,NOUN,Uhr
",",PUNCT,--
Springbrunnen,NOUN,Springbrunn
vor,ADP,vor
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Baumschulenweg,PROPN,Baumschulenweg
",",PUNCT,--
Baumschulenstraße,PROPN,Baumschulenstraße
79,NUM,79
-,NUM,-
83,NUM,83
",",PUNCT,--
12437,NUM,12437
Berlin,PROPN,Berlin
Finissage,NOUN,Finissage
:,PUNCT,--
05.10.2022,ADJ,05.10.2022
",",PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
",",PUNCT,--
Café,PROPN,Café
Behring,PROPN,Behring
",",PUNCT,--
Behringstraße,PROPN,Behringstraße
6,NUM,6
",",PUNCT,--
12437,NUM,12437
Berlin,PROPN,Berlin
