Token,PoS,Lemma
Allgemeinverfügung,NOUN,Allgemeinverfügung
des,DET,der
Bezirkes,NOUN,Bezirk
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
vom,ADP,von
27.10.2020,NOUN,27.10.2020
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
hat,AUX,haben
mit,ADP,mit
sofortiger,ADJ,sofortig
Wirkung,NOUN,Wirkung
eine,DET,ein
Allgemeinverfügung,NOUN,Allgemeinverfügung
im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Infektionsschutzgesetzes,NOUN,Infektionsschutzgesetz
erlassen,VERB,erlassen
.,PUNCT,--
Zweck,NOUN,Zweck
der,DET,der
Maßnahme,NOUN,Maßnahme
ist,AUX,sein
die,DET,der
schnellere,ADJ,schneller
Isolation,NOUN,Isolation
von,ADP,von
Kontaktpersonen,NOUN,Kontaktpersonen
der,DET,der
Kategorie,NOUN,Kategorie
I,NUM,I
",",PUNCT,--
Verdachtspersonen,NOUN,Verdachtsperson
und,CCONJ,und
positiv,ADV,positiv
auf,ADP,auf
SARS-CoV,PROPN,SARS-CoV
2,NUM,2
Getestete,NOUN,Getestete
und,CCONJ,und
damit,ADV,damit
verbunden,VERB,verbinden
eine,DET,ein
Unterstützung,NOUN,Unterstützung
in,ADP,in
der,DET,der
Eindämmung,NOUN,Eindämmung
des,DET,der
Infektionsgeschehens,NOUN,Infektionsgeschehen
.,PUNCT,--
Betroffene,ADJ,betroffener
Personen,NOUN,Person
müssen,AUX,müssen
sich,PRON,sich
demnach,ADV,demnach
nach,ADP,nach
Anweisung,NOUN,Anweisung
des,DET,der
Gesundheitsamtes,NOUN,Gesundheitsamt
oder,CCONJ,oder
auf,ADP,auf
Veranlassung,NOUN,Veranlassung
des,DET,der
Gesundheitsamtes,NOUN,Gesundheitsamt
unverzüglich,ADV,unverzüglich
in,ADP,in
häusliche,ADJ,häuslich
Isolation,NOUN,Isolation
begeben,VERB,begeben
.,PUNCT,--
Die,DET,der
konkreten,ADJ,konkret
Anordnungen,NOUN,Anordnung
zur,ADP,zu
Isolation,NOUN,Isolation
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Allgemeinverfügung,NOUN,Allgemeinverfügung
können,AUX,können
hier,ADV,hier
im,ADP,in
Wortlaut,NOUN,Wortlaut
nachgelesen,VERB,nachlesen
werden,AUX,werden
.,PUNCT,--
Die,DET,der
Allgemeinverfügung,NOUN,Allgemeinverfügung
gilt,VERB,gelten
für,ADP,für
oben,ADV,oben
genannten,ADJ,genannt
betroffene,ADJ,betroffen
Personen,NOUN,Person
",",PUNCT,--
die,PRON,der
ihren,DET,ihr
gewöhnlichen,ADJ,gewöhnlich
Aufenthalt,NOUN,Aufenthalt
im,ADP,in
Bezirk,NOUN,Bezirk
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
haben,VERB,haben
oder,CCONJ,oder
zuletzt,ADV,zuletzt
hatten,VERB,haben
.,PUNCT,--
