Token,PoS,Lemma
Polizeieinsatz,NOUN,Polizeieinsatz
behindert,VERB,behindern
"
",SPACE,"
"
Nr.,NOUN,Nr.
0523,NUM,0523
Wegen,ADP,wegen
eines,DET,ein
tätlichen,ADJ,tätlich
Angriffs,NOUN,Angriff
auf,ADP,auf
Vollstreckungsbeamte,NOUN,Vollstreckungsbeamt
und,CCONJ,und
Beleidigung,NOUN,Beleidigung
dieser,DET,dieser
muss,NOUN,muss
sich,PRON,sich
ein,DET,ein
47-jähriger,ADJ,47-jährig
Mann,NOUN,Mann
verantworten,VERB,verantworten
",",PUNCT,--
der,PRON,der
gestern,ADV,gestern
gegen,ADP,gegen
14,NUM,14
Uhr,NOUN,Uhr
in,ADP,in
Buch,NOUN,Buch
einen,DET,ein
Polizeieinsatz,NOUN,Polizeieinsatz
störte,VERB,stören
.,PUNCT,--
Eine,DET,ein
Beamtin,NOUN,Beamtin
und,CCONJ,und
ein,DET,ein
Beamter,NOUN,Beamter
des,DET,der
Abschnitts,NOUN,Abschnitt
14,NUM,14
waren,AUX,sein
in,ADP,in
der,DET,der
Franz-Schmidt-Straße,PROPN,Franz-Schmidt-Straße
gerade,ADV,gerade
mit,ADP,mit
der,DET,der
Aufnahme,NOUN,Aufnahme
einer,DET,ein
Anzeige,NOUN,Anzeige
zu,ADP,zu
einer,DET,ein
Verkehrsunfallflucht,NOUN,Verkehrsunfallflucht
beschäftigt,VERB,beschäftigen
",",PUNCT,--
als,SCONJ,als
ihnen,PRON,ihnen
der,DET,der
Mann,NOUN,Mann
aus,ADP,aus
seinem,DET,sein
Auto,NOUN,Auto
heraus,ADP,heraus
in,ADP,in
aufbrausendem,ADJ,aufbrausend
Tonfall,NOUN,Tonfall
zurief,VERB,zurufen
",",PUNCT,--
dass,SCONJ,dass
er,PRON,er
eine,DET,ein
Anzeige,NOUN,Anzeige
aufgeben,VERB,aufgeben
wolle,AUX,wollen
.,PUNCT,--
Dann,ADV,dann
parkte,VERB,parken
er,PRON,er
sein,DET,sein
Fahrzeug,NOUN,Fahrzeug
ein,DET,ein
paar,DET,paar
Meter,NOUN,Meter
weiter,ADV,weiter
weg,ADV,weg
",",PUNCT,--
kam,VERB,kommen
auf,ADP,auf
die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
zu,ADP,zu
und,CCONJ,und
erklärte,VERB,erklären
ihnen,PRON,ihnen
",",PUNCT,--
dass,SCONJ,dass
es,PRON,es
um,ADP,um
eine,DET,ein
Sachbeschädigung,NOUN,Sachbeschädigung
gehe,VERB,gehen
.,PUNCT,--
Die,DET,der
Polizistin,NOUN,Polizistin
und,CCONJ,und
der,DET,der
Polizist,NOUN,Polizist
wiesen,VERB,weisen
ihn,PRON,ihn
auf,ADP,auf
andere,ADJ,anderer
Möglichkeiten,NOUN,Möglichkeit
hin,ADV,hin
",",PUNCT,--
die,DET,der
Anzeige,NOUN,Anzeige
zu,PART,zu
erstatten,VERB,erstatten
",",PUNCT,--
unter,ADP,unter
anderem,PRON,anderer
beim,ADP,bei
nächstgelegenen,ADJ,nächstgelegen
Polizeiabschnitt,NOUN,Polizeiabschnitt
",",PUNCT,--
da,SCONJ,da
sie,PRON,sie
im,ADP,in
Fall,NOUN,Fall
der,DET,der
Unfallflucht,NOUN,Unfallflucht
noch,ADV,noch
einige,DET,einiger
unaufschiebbare,ADJ,unaufschiebbar
Ermittlungen,NOUN,Ermittlung
tätigen,VERB,tätigen
müssten,VERB,müssn
.,PUNCT,--
Der,DET,der
Mann,NOUN,Mann
blieb,VERB,bleiben
bei,ADP,bei
seiner,DET,sein
Forderung,NOUN,Forderung
",",PUNCT,--
die,DET,der
Anzeige,NOUN,Anzeige
an,ADP,an
Ort,NOUN,Ort
und,CCONJ,und
Stelle,NOUN,Stelle
aufgeben,VERB,aufgeben
zu,PART,zu
wollen,AUX,wollen
und,CCONJ,und
äußerte,VERB,äußern
sein,DET,sein
Unverständnis,NOUN,Unverständnis
in,ADP,in
sehr,ADV,sehr
aggressiver,ADJ,aggressiv
Weise,NOUN,Weise
.,PUNCT,--
Außerdem,ADV,außerdem
beleidigte,VERB,beleidigen
er,PRON,er
die,DET,der
Polizistin,NOUN,Polizistin
und,CCONJ,und
den,DET,der
Polizisten,NOUN,Polizist
mehrfach,ADV,mehrfach
.,PUNCT,--
Der,DET,der
Aufforderung,NOUN,Aufforderung
",",PUNCT,--
ihnen,PRON,ihnen
seinen,DET,sein
Personalausweis,NOUN,Personalausweis
auszuhändigen,VERB,auszuhändigen
",",PUNCT,--
kam,VERB,kommen
er,PRON,er
nicht,PART,nicht
nach,ADP,nach
.,PUNCT,--
Als,SCONJ,als
er,PRON,er
zu,ADP,zu
seinem,DET,sein
Auto,NOUN,Auto
lief,VERB,laufen
",",PUNCT,--
eilte,VERB,eilen
ihm,PRON,ihm
der,DET,der
Polizist,NOUN,Polizist
hinterher,ADV,hinterher
und,CCONJ,und
sagte,VERB,sagen
ihm,PRON,ihm
",",PUNCT,--
er,PRON,er
solle,AUX,sollen
stehen,VERB,stehen
bleiben,VERB,bleiben
.,PUNCT,--
Daraufhin,ADV,daraufhin
drehte,VERB,drehen
sich,PRON,sich
der,DET,der
Mann,NOUN,Mann
um,ADP,um
",",PUNCT,--
nahm,VERB,nehmen
eine,DET,ein
aggressive,ADJ,aggressiv
Körperhaltung,NOUN,Körperhaltung
ein,ADV,ein
und,CCONJ,und
lief,VERB,laufen
mit,ADP,mit
drohenden,ADJ,drohend
Armbewegungen,NOUN,Armbewegung
auf,ADP,auf
den,DET,der
Beamten,NOUN,Beamter
zu,ADP,zu
.,PUNCT,--
Der,DET,der
Polizist,NOUN,Polizist
erklärte,VERB,erklären
ihm,PRON,ihm
",",PUNCT,--
dass,SCONJ,dass
er,PRON,er
dieses,DET,dieser
Verhalten,NOUN,verhalten
unterlassen,VERB,unterlassen
solle,AUX,sollen
",",PUNCT,--
andernfalls,ADV,andernfalls
müsse,AUX,müssen
er,PRON,er
von,ADP,von
einem,DET,ein
Angriff,NOUN,Angriff
ausgehen,VERB,ausgehen
und,CCONJ,und
Pfefferspray,PROPN,Pfefferspray
einsetzen,VERB,einsetzen
.,PUNCT,--
Weil,SCONJ,weil
der,DET,der
Mann,NOUN,Mann
sich,PRON,sich
davon,ADV,davon
nicht,PART,nicht
beeindrucken,VERB,beeindrucken
ließ,VERB,lassen
",",PUNCT,--
benutzte,VERB,benutzen
der,DET,der
Polizist,NOUN,Polizist
das,DET,der
Pfefferspray,NOUN,Pfefferspray
.,PUNCT,--
Als,ADP,als
weitere,ADJ,weit
",",PUNCT,--
hinzualarmierte,ADJ,hinzualarmiert
Einsatzkräfte,NOUN,Einsatzkraft
an,ADP,an
den,DET,der
Tatort,NOUN,Tatort
kamen,VERB,kommen
",",PUNCT,--
beruhigte,VERB,beruhigen
sich,PRON,sich
die,DET,der
Situation,NOUN,Situation
.,PUNCT,--
Nachdem,SCONJ,nachdem
die,DET,der
Augenreizungen,NOUN,Augenreizung
des,DET,der
Tatverdächtigen,NOUN,Tatverdächtig
durch,ADP,durch
die,DET,der
Besatzung,NOUN,Besatzung
eines,DET,ein
Rettungswagens,NOUN,Rettungswagen
ambulant,ADV,ambulant
behandelt,VERB,behandeln
waren,AUX,sein
",",PUNCT,--
kam,VERB,kommen
er,PRON,er
zur,ADP,zu
erkennungsdienstlichen,ADJ,erkennungsdienstlich
Behandlung,NOUN,Behandlung
in,ADP,in
einen,DET,ein
Polizeigewahrsam,NOUN,Polizeigewahrsam
",",PUNCT,--
aus,ADP,aus
dem,PRON,der
er,PRON,er
anschließend,ADV,anschließend
entlassen,VERB,entlassen
wurde,AUX,werden
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
in,ADP,in
diesem,DET,dieser
Fall,NOUN,Fall
führt,VERB,führen
die,DET,der
Kriminalpolizei,NOUN,Kriminalpolizei
der,DET,der
Direktion,NOUN,Direktion
1,NUM,1
(,PUNCT,--
Nord,NOUN,Nord
),PUNCT,--
.,PUNCT,--
