Token,PoS,Lemma
Berliner,ADJ,Berliner
Frauenpreis,NOUN,Frauenpreis
2023,NUM,2023
geht,VERB,gehen
an,ADP,an
Amal,NOUN,Amal
Abbass,PROPN,Abbass
–,PUNCT,--
Preisverleihung,NOUN,Preisverleihung
am,ADP,an
7.,ADJ,7.
März,NOUN,März
im,ADP,in
Roten,ADJ,rot
Rathaus,NOUN,Rathaus
"
",SPACE,"
"
Der,DET,der
diesjährige,ADJ,diesjährig
Berliner,ADJ,Berliner
Frauenpreis,NOUN,Frauenpreis
wird,AUX,werden
an,ADP,an
Amal,NOUN,Amal
Abbass,PROPN,Abbass
verliehen,VERB,verleihen
–,PUNCT,--
für,ADP,für
ihren,DET,ihr
langjährigen,ADJ,langjährig
Einsatz,NOUN,Einsatz
für,ADP,für
die,DET,der
Gleichstellung,NOUN,Gleichstellung
von,ADP,von
Frauen,NOUN,Frau
",",PUNCT,--
die,PRON,der
aufgrund,ADP,aufgrund
ihrer,DET,ihr
Hautfarbe,NOUN,Hautfarbe
oder,CCONJ,oder
ihrer,DET,ihr
sexuellen,ADJ,sexuell
oder,CCONJ,oder
geschlechtlichen,ADJ,geschlechtlich
Identität,NOUN,Identität
besonderen,ADJ,besonderer
Benachteiligungen,NOUN,Benachteiligung
ausgesetzt,VERB,aussetzen
sind,AUX,sein
.,PUNCT,--
Die,DET,der
Festveranstaltung,NOUN,Festveranstaltung
zur,ADP,zu
Verleihung,NOUN,Verleihung
des,DET,der
Berliner,ADJ,Berliner
Frauenpreises,NOUN,Frauenpreises
findet,VERB,finden
im,ADP,in
Vorfeld,NOUN,Vorfeld
des,DET,der
Internationalen,ADJ,international
Frauentags,NOUN,Frauentag
am,ADP,an
7.,ADJ,7.
März,NOUN,März
2023,NUM,2023
um,ADP,um
18,NUM,18
Uhr,NOUN,Uhr
im,ADP,in
Roten,ADJ,rot
Rathaus,NOUN,Rathaus
Berlin,PROPN,Berlin
statt,ADV,statt
.,PUNCT,--
Amal,NOUN,amal
Abbass,PROPN,Abbass
",",PUNCT,--
gebürtige,ADJ,gebürtig
Dresdnerin,NOUN,Dresdnerin
mit,ADP,mit
sudanesischem,ADJ,sudanesisch
Hintergrund,NOUN,Hintergrund
",",PUNCT,--
Wahl-Berlinerin,NOUN,Wahl-Berlinerin
und,CCONJ,und
transkulturelle,ADJ,transkulturell
Psychologin,NOUN,Psychologin
",",PUNCT,--
ist,AUX,sein
eine,DET,ein
engagierte,ADJ,engagiert
Sozialunternehmerin,NOUN,Sozialunternehmerin
in,ADP,in
Berlin,PROPN,Berlin
.,PUNCT,--
Sie,PRON,sie
setzt,VERB,setzen
sich,PRON,sich
seit,ADP,seit
Jahrzehnten,NOUN,Jahrzehnt
gegen,ADP,gegen
Mehrfachdiskriminierung,NOUN,Mehrfachdiskriminierung
ein,ADV,ein
und,CCONJ,und
unterstützt,VERB,unterstützen
durch,ADP,durch
vielfältige,ADJ,vielfältig
Aktivitäten,NOUN,Aktivität
und,CCONJ,und
Initiativen,NOUN,Initiative
Menschen,NOUN,Mensch
mit,ADP,mit
BIPoC-,NOUN,BIPoC-
und,CCONJ,und
LSBTQIA+-Hintergrund,NOUN,LSBTQIA+-Hintergrund
.,PUNCT,--
So,ADV,so
unterstützt,VERB,unterstützen
sie,PRON,sie
aktuell,ADV,aktuell
insbesondere,ADV,insbesondere
Schwarze,ADJ,schwarz
Frauen,NOUN,Frau
",",PUNCT,--
die,PRON,der
aus,ADP,aus
der,DET,der
Ukraine,PROPN,Ukraine
fliehen,ADJ,flieh
mussten,NOUN,Musst
und,CCONJ,und
dabei,ADV,dabei
auf,ADP,auf
vielfältige,ADJ,vielfältig
",",PUNCT,--
auch,ADV,auch
rassistisch,ADV,rassistisch
motivierte,ADJ,motiviert
Widerstände,NOUN,Widerstand
und,CCONJ,und
Diskriminierungen,NOUN,Diskriminierung
stoßen,VERB,stoßen
",",PUNCT,--
die,PRON,der
ihnen,PRON,ihnen
das,DET,der
Ankommen,NOUN,Ankommen
in,ADP,in
Deutschland,PROPN,Deutschland
erschweren,VERB,erschweren
.,PUNCT,--
Aus,ADP,aus
diesem,DET,dieser
Anlass,NOUN,Anlass
haben,VERB,haben
Amal,NOUN,Amal
Abbass,PROPN,Abbass
und,CCONJ,und
ihre,DET,ihr
Unterstützer,NOUN,Unterstützer
:,PUNCT,--
innen,ADV,innen
mit,ADP,mit
dem,DET,der
Tubman,PROPN,Tubman
Network,PROPN,Network
in,ADP,in
kurzer,ADJ,kurz
Zeit,NOUN,Zeit
eine,DET,ein
wichtige,ADJ,wichtig
Organisation,NOUN,Organisation
aufgebaut,VERB,aufbauen
",",PUNCT,--
mit,ADP,mit
der,PRON,der
sie,PRON,sie
diese,DET,dieser
Mehrfachdiskriminierungen,NOUN,Mehrfachdiskriminierung
nicht,PART,nicht
nur,ADV,nur
thematisieren,VERB,thematisieren
",",PUNCT,--
sondern,CCONJ,sondern
seit,ADP,seit
Februar,NOUN,Februar
2022,NUM,2022
umfassende,ADJ,umfassend
Hilfsangebote,NOUN,Hilfsangebot
in,ADP,in
der,DET,der
Stadt,NOUN,Stadt
organisieren,VERB,organisieren
.,PUNCT,--
Amal,NOUN,Amal
Abbass,PROPN,Abbass
greift,VERB,greifen
dabei,ADV,dabei
auf,ADP,auf
ihre,DET,ihr
jahrzehntelange,ADJ,jahrzehntelang
rassismuskritische,ADJ,rassismuskritisch
Arbeit,NOUN,Arbeit
",",PUNCT,--
ihre,DET,ihr
Erfahrungen,NOUN,Erfahrung
und,CCONJ,und
Netzwerke,NOUN,Netzwerk
zurück,ADV,zurück
.,PUNCT,--
Gleichstellungssenatorin,NOUN,Gleichstellungssenatorin
Ulrike,PROPN,Ulrike
Gote,PROPN,Gote
:,PUNCT,--
„,PUNCT,--
Der,DET,der
Berliner,ADJ,Berliner
Frauenpreis,NOUN,Frauenpreis
ist,AUX,sein
wichtig,ADV,wichtig
",",PUNCT,--
weil,SCONJ,weil
er,PRON,er
das,DET,der
vielfältige,ADJ,vielfältig
Engagement,NOUN,Engagement
in,ADP,in
Berlin,PROPN,Berlin
für,ADP,für
mehr,DET,mehr
Gleichberechtigung,NOUN,Gleichberechtigung
und,CCONJ,und
Chancengleichheit,NOUN,Chancengleichheit
sichtbarer,ADV,sichtbar
macht,VERB,machen
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
eine,DET,ein
gute,ADJ,gut
Entscheidung,NOUN,Entscheidung
der,DET,der
Jury,NOUN,Jury
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
mit,ADP,mit
Amal,NOUN,Amal
Abbass,PROPN,Abbass
eine,DET,ein
Frau,NOUN,Frau
auszeichnen,VERB,auszeichnen
",",PUNCT,--
die,PRON,der
sich,PRON,sich
seit,ADP,seit
vielen,DET,vieler
Jahren,NOUN,Jahr
gegen,ADP,gegen
Mehrfachdiskriminierung,NOUN,Mehrfachdiskriminierung
einsetzt,VERB,einsetzen
und,CCONJ,und
mit,ADP,mit
ihren,DET,ihr
Netzwerken,NOUN,Netzwerke
aktiv,ADV,aktiv
zu,ADP,zu
mehr,DET,mehr
Gleichberechtigung,NOUN,Gleichberechtigung
in,ADP,in
der,DET,der
Stadt,NOUN,Stadt
beiträgt,VERB,beitragen
.,PUNCT,--
Schon,ADV,schon
in,ADP,in
den,DET,der
1990er,NUM,1990er
Jahren,NOUN,Jahr
hat,AUX,haben
sie,PRON,sie
Debatten,NOUN,Debatte
über,ADP,über
Rassismus,NOUN,Rassismus
",",PUNCT,--
Queerfeindlichkeit,NOUN,Queerfeindlichkeit
und,CCONJ,und
Sexismus,NOUN,Sexismus
ausgelöst,VERB,auslösen
und,CCONJ,und
sich,PRON,sich
zivilgesellschaftlich,ADV,zivilgesellschaftlich
engagiert,VERB,engagieren
.,PUNCT,--
Diesen,DET,dieser
unermüdlichen,ADJ,unermüdlich
Einsatz,NOUN,Einsatz
wollen,AUX,wollen
wir,PRON,wir
mit,ADP,mit
dem,DET,der
Berliner,ADJ,Berliner
Frauenpreis,NOUN,Frauenpreis
2023,NUM,2023
würdigen,VERB,würdigen
und,CCONJ,und
wertschätzen,VERB,wertschätzen
.,PUNCT,--
“,PUNCT,--
Mit,ADP,mit
dem,DET,der
Berliner,ADJ,Berliner
Frauenpreis,NOUN,Frauenpreis
werden,AUX,werden
seit,ADP,seit
1987,NUM,1987
Frauen,NOUN,Frau
geehrt,VERB,ehren
",",PUNCT,--
die,PRON,der
sich,PRON,sich
mit,ADP,mit
besonderem,ADJ,besonder
Engagement,NOUN,Engagement
und,CCONJ,und
zukunftsweisend,ADV,zukunftsweisend
für,ADP,für
Frauen,NOUN,Frau
und,CCONJ,und
für,ADP,für
die,DET,der
Gleichberechtigung,NOUN,Gleichberechtigung
der,DET,der
Geschlechter,NOUN,Geschlecht
einsetzen,VERB,einsetzen
.,PUNCT,--
Der,DET,der
Berliner,ADJ,Berliner
Frauenpreis,NOUN,Frauenpreis
ist,AUX,sein
mit,ADP,mit
5.000,NUM,5.000
Euro,NOUN,Euro
und,CCONJ,und
einer,DET,ein
Skulptur,NOUN,Skulptur
der,DET,der
Bühnenplastikerin,NOUN,Bühnenplastikerin
Esther,PROPN,Esther
Janshen,PROPN,Janshen
dotiert,VERB,dotieren
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
zum,ADP,zu
Frauenpreis,NOUN,Frauenpreis
finden,VERB,finden
Sie,PRON,sie
auch,ADV,auch
unter,ADP,unter
www.berlin.de/frauenpreis,NOUN,www.berlin.de/frauenpreis
.,PUNCT,--
