Token,PoS,Lemma
Lesung,NOUN,Lesung
„,PUNCT,--
RaubLust,PROPN,RaubLust
“,PUNCT,--
in,ADP,in
der,DET,der
Ingeborg-Bachmann-Bibliothek,NOUN,Ingeborg-Bachmann-Bibliothek
"
",SPACE,"
"
Am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
dem,DET,der
26.,ADJ,26.
Juni,NOUN,Juni
2019,NUM,2019
",",PUNCT,--
um,ADP,um
19.00,NUM,19.00
Uhr,NOUN,Uhr
",",PUNCT,--
liest,VERB,lesen
Susanne,PROPN,Susanne
Rüster,PROPN,Rüster
in,ADP,in
der,DET,der
Ingeborg-Bachmann-Bibliothek,NOUN,Ingeborg-Bachmann-Bibliothek
in,ADP,in
der,DET,der
Nehringstraße,PROPN,Nehringstraße
10,NUM,10
",",PUNCT,--
14059,NUM,14059
Berlin,PROPN,Berlin
",",PUNCT,--
aus,ADP,aus
ihrem,DET,ihr
neuen,ADJ,neu
Kriminalroman,NOUN,Kriminalroman
„,PUNCT,--
RaubLust,PROPN,RaubLust
“,PUNCT,--
.,PUNCT,--
Jan,PROPN,Jan
von,ADP,von
Klewitz,PROPN,Klewitz
begleitet,VERB,begleiten
die,DET,der
Lesung,NOUN,Lesung
mit,ADP,mit
dem,DET,der
Saxophon,NOUN,Saxophon
.,PUNCT,--
Die,DET,der
Moderation,NOUN,Moderation
hat,AUX,haben
Dr.,NOUN,Dr.
Wilfried,PROPN,Wilfried
Fest,PROPN,Fest
.,PUNCT,--
Der,DET,der
Eintritt,NOUN,Eintritt
ist,AUX,sein
frei,ADV,frei
.,PUNCT,--
Eine,DET,ein
Enthüllungs-Journalistin,NOUN,Enthüllungs-Journalistin
",",PUNCT,--
die,DET,der
Verbrechen,NOUN,Verbrechen
der,DET,der
NS-Raubkunst,NOUN,NS-Raubkunst
auf,ADP,auf
der,DET,der
Spur,NOUN,Spur
war,AUX,sein
",",PUNCT,--
wird,AUX,werden
ermordet,VERB,ermorden
.,PUNCT,--
Kriminalkommissar,PROPN,Kriminalkommissar
Wolff,PROPN,Wolff
ermittelt,VERB,ermitteln
in,ADP,in
der,DET,der
ihm,PRON,ihm
fremden,ADJ,fremd
Künstler-,X,Künstler
und,CCONJ,und
Galeristen-Szene,NOUN,Galeristen-Szene
Potsdams,PROPN,Potsdam
.,PUNCT,--
Als,ADP,als
eine,DET,ein
Insiderin,NOUN,Insiderin
abtaucht,VERB,abtauchen
und,CCONJ,und
die,DET,der
Erbin,NOUN,Erbin
eines,DET,ein
bedeutenden,ADJ,bedeutend
Bildersammlers,NOUN,Bildersammler
entführt,VERB,entführen
wird,AUX,werden
",",PUNCT,--
erkennt,VERB,erkennen
Wolff,PROPN,Wolff
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
