Token,PoS,Lemma
Frau,NOUN,Frau
bei,ADP,bei
Wohnungsbrand,PROPN,Wohnungsbrand
verstorben,ADV,verstorben
"
",SPACE,"
"
Nr.,NOUN,Nr.
0906,NUM,0906
Bei,ADP,bei
einem,DET,ein
Wohnungsbrand,NOUN,Wohnungsbrand
gestern,ADV,gestern
Mittag,NOUN,Mittag
in,ADP,in
Johannisthal,PROPN,Johannisthal
verstarb,VERB,verstarb
die,DET,der
91-jährige,ADJ,91-jährig
Mieterin,NOUN,Mieterin
der,DET,der
Wohnung,NOUN,Wohnung
.,PUNCT,--
Ein,DET,ein
56-jähriger,ADJ,56-jährig
Pfleger,NOUN,Pfleger
der,DET,der
Seniorin,NOUN,Seniorin
hatte,AUX,haben
gegen,ADP,gegen
12.30,NUM,12.30
Uhr,NOUN,Uhr
beim,ADP,bei
Öffnen,NOUN,Öffn
der,DET,der
Wohnungstür,NOUN,Wohnungstür
im,ADP,in
Groß-Berliner,NOUN,Groß-Berliner
Damm,PROPN,Damm
Rauch,PROPN,Rauch
wahrgenommen,VERB,wahrnehmen
und,CCONJ,und
die,DET,der
Feuerwehr,NOUN,Feuerwehr
alarmiert,VERB,alarmieren
.,PUNCT,--
In,ADP,in
der,DET,der
Brandwohnung,NOUN,Brandwohnung
fanden,VERB,finden
die,DET,der
Rettungskräfte,NOUN,Rettungskraft
der,DET,der
Feuerwehr,NOUN,Feuerwehr
nach,ADP,nach
dem,DET,der
Löschen,NOUN,Löschen
des,DET,der
Brandes,NOUN,Brand
die,DET,der
91-Jährige,NOUN,91-Jährige
tot,ADV,tot
auf,ADP,auf
.,PUNCT,--
Derzeit,ADV,derzeit
gehen,VERB,gehen
die,DET,der
Ermittler,NOUN,Ermittler
von,ADP,von
einer,DET,ein
fahrlässigen,ADJ,fahrlässig
Brandstiftung,NOUN,Brandstiftung
aus,ADP,aus
.,PUNCT,--
Ein,DET,ein
Brandkommissariat,NOUN,Brandkommissariat
des,DET,der
Landeskriminalamtes,NOUN,Landeskriminalamt
führt,VERB,führen
die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
.,PUNCT,--
