Token,PoS,Lemma
Im,ADP,in
Walde,NOUN,Walde
von,ADP,von
Toulouse,PROPN,Toulouse
–,PUNCT,--
Mit,ADP,mit
dem,DET,der
Kinderopernhaus,NOUN,Kinderopernhaus
Marzahn,PROPN,Marzahn
im,ADP,in
Freizeitforum,NOUN,Freizeitforum
Marzahn,PROPN,Marzahn
"
",SPACE,"
"
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
19.,ADJ,19.
Mai,NOUN,Mai
2019,NUM,2019
",",PUNCT,--
um,SCONJ,um
15:00,NOUN,15:00
Uhr,NOUN,Uhr
",",PUNCT,--
feiert,VERB,feiern
die,DET,der
erste,ADJ,erster
Produktion,NOUN,Produktion
des,DET,der
neugegründeten,ADJ,neugegründet
Kinderopernhauses,NOUN,Kinderopernhauses
Marzahn,PROPN,Marzahn
Premiere,NOUN,Premiere
im,ADP,in
Arndt-Bause-Saal,NOUN,Arndt-Bause-Saal
des,DET,der
Freizeitforums,NOUN,Freizeitforum
Marzahn,PROPN,Marzahn
",",PUNCT,--
Marzahner,PROPN,Marzahner
Promenade,PROPN,Promenade
",",PUNCT,--
12679,NUM,12679
Berlin,PROPN,Berlin
.,PUNCT,--
Das,DET,der
aus,ADP,aus
14,NUM,14
Kindern,NOUN,Kind
im,ADP,in
Alter,NOUN,Alter
von,ADP,von
10,NUM,10
-,NUM,--
11,NUM,11
Jahren,NOUN,Jahr
bestehende,ADJ,bestehend
Ensemble,NOUN,Ensemble
probt,X,probt
zurzeit,NOUN,Zurzeit
in,ADP,in
den,DET,der
Räumen,NOUN,Raum
der,DET,der
Hans-Werner-Henze-Musikschule,NOUN,Hans-Werner-Henze-Musikschule
begeistert,ADV,begeistert
einmal,ADV,einmal
pro,ADP,pro
Woche,NOUN,Woche
mit,ADP,mit
dem,DET,der
musiktheaterpädagogischen,ADJ,musiktheaterpädagogisch
Team,NOUN,Team
Nadine,ADJ,nadin
Rahimtoola,NOUN,Rahimtoola
(,PUNCT,--
Szenische,ADJ,Szenische
