Token,PoS,Lemma
Einwohnerversammlung,NOUN,Einwohnerversammlung
in,ADP,in
Französisch,NOUN,Französisch
Buchholz,NOUN,Buchholz
am,ADP,an
7.,ADJ,7.
Januar,NOUN,Januar
2019,NUM,2019
"
",SPACE,"
"
Am,ADP,an
Montag,NOUN,Montag
",",PUNCT,--
dem,DET,der
7.,ADJ,7.
Januar,NOUN,Januar
2019,NUM,2019
um,ADP,um
17.30,NUM,17.30
Uhr,NOUN,Uhr
lädt,VERB,laden
die,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
Pankow,PROPN,Pankow
von,ADP,von
Berlin,PROPN,Berlin
in,ADP,in
den,DET,der
Treffpunkt,NOUN,Treffpunkt
Gemeinde,NOUN,Gemeinde
e.,ADJ,e.
V.,NOUN,V.
",",PUNCT,--
Hauptstraße,NOUN,Hauptstraße
64,NUM,64
",",PUNCT,--
13127,NUM,13127
Berlin,PROPN,Berlin
",",PUNCT,--
zu,ADP,zu
einer,DET,ein
Einwohnerversammlung,NOUN,Einwohnerversammlung
ein,ADV,ein
.,PUNCT,--
Thema,NOUN,Thema
wird,AUX,werden
der,DET,der
Bebauungsplan,NOUN,Bebauungsplan
3,NUM,3
-,NUM,-
59,NUM,59
für,ADP,für
das,DET,der
Gelände,NOUN,Gelände
zwischen,ADP,zwischen
der,DET,der
Ludwig-Quidde-Straße,PROPN,Ludwig-Quidde-Straße
",",PUNCT,--
der,DET,der
Erholungsanlage,NOUN,Erholungsanlage
“,PUNCT,--
Gravenstein,PROPN,Gravenstein
”,PUNCT,”
",",PUNCT,--
den,DET,der
Kleingartenanlagen,NOUN,Kleingartenanlag
“,PUNCT,--
Pankegrund,NOUN,Pankegrund
”,PUNCT,”
und,CCONJ,und
“,PUNCT,--
Pankepark,NOUN,Pankepark
”,PUNCT,”
sowie,CCONJ,sowie
für,ADP,für
die,DET,der
Grundstücke,NOUN,Grundstück
Ludwig-Quidde-Straße,PROPN,Ludwig-Quidde-Straße
33,NUM,33
und,CCONJ,und
39,NUM,39
und,CCONJ,und
einen,DET,ein
Abschnitt,NOUN,Abschnitt
der,DET,der
Ludwig-Quidde-Straße,PROPN,Ludwig-Quidde-Straße
im,ADP,in
Ortsteil,NOUN,Ortsteil
Französisch,NOUN,Französisch
Buchholz,PROPN,Buchholz
sein,AUX,sein
.,PUNCT,--
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
wird,AUX,werden
zum,ADP,zu
Stand,NOUN,Stand
des,DET,der
Bebauungsplanverfahrens,NOUN,Bebauungsplanverfahren
informieren,VERB,informieren
und,CCONJ,und
Fragen,NOUN,Frage
dazu,ADV,dazu
beantworten,VERB,beantworten
.,PUNCT,--
Moderiert,VERB,moderiert
wird,AUX,werden
die,DET,der
Veranstaltung,NOUN,Veranstaltung
vom,ADP,von
Bezirksverordnetenvorsteher,NOUN,Bezirksverordnetenvorsteher
Michael,PROPN,Michael
van,PROPN,van
der,PROPN,der
Meer,NOUN,Meer
und,CCONJ,und
dem,DET,der
Initiator,NOUN,Initiator
der,DET,der
Einwohnerversammlung,NOUN,Einwohnerversammlung
",",PUNCT,--
Henry,PROPN,Henry
Merker,PROPN,Merker
.,PUNCT,--
