Token,PoS,Lemma
Jugendjury,PROPN,Jugendjury
in,ADP,in
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
am,ADP,an
27.05.2020,ADJ,27.05.2020
-,PUNCT,--
Anmeldefrist,NOUN,Anmeldefrist
:,PUNCT,--
18.05.2020,VERB,18.05.2020
"
",SPACE,"
"
Die,DET,der
Jugendjury,NOUN,Jugendjury
wird,AUX,werden
am,ADP,an
27.,ADJ,27.
Mai,NOUN,Mai
2020,NUM,2020
",",PUNCT,--
ab,ADP,ab
17.00,NUM,17.00
Uhr,NOUN,Uhr
",",PUNCT,--
trotz,ADP,trotz
der,DET,der
aktuellen,ADJ,aktuell
Corona-Pandemie,NOUN,Corona-Pandemie
stattfinden,VERB,stattfinden
!,PUNCT,--
Ihr,PRON,ihr
könnt,VERB,können
also,ADV,also
Geld,NOUN,Geld
beantragen,VERB,beantragen
für,ADP,für
eure,DET,eure
Projektidee,NOUN,Projektidee
:,PUNCT,--
800,NUM,800
€,PROPN,€
kann,AUX,können
jede,DET,jeder
Gruppe,NOUN,Gruppe
maximal,ADV,maximal
beantragen,VERB,beantragen
",",PUNCT,--
um,SCONJ,um
z.B.,NOUN,z.B.
einen,DET,ein
Jugendraum,NOUN,Jugendraum
zu,PART,zu
gestalten,VERB,gestalten
",",PUNCT,--
einen,DET,ein
digitalen,ADJ,digital
Bandabend,NOUN,Bandabend
zu,PART,zu
organisieren,VERB,organisieren
",",PUNCT,--
Hochbeete,NOUN,Hochbeeter
in,ADP,in
der,DET,der
Nachbarschaft,NOUN,Nachbarschaft
zu,PART,zu
bauen,VERB,bauen
oder,CCONJ,oder
in,ADP,in
der,DET,der
Schule,NOUN,Schule
etwas,PRON,etwas
zu,PART,zu
verändern,VERB,verändern
.,PUNCT,--
Auch,ADV,auch
digitale,ADJ,digital
Veranstaltungen,NOUN,Veranstaltung
oder,CCONJ,oder
Projekte,NOUN,Projekt
online,NOUN,onlin
können,AUX,können
sich,PRON,sich
bewerben,VERB,bewerben
.,PUNCT,--
Voraussetzung,NOUN,Voraussetzung
dafür,ADV,dafür
ist,AUX,sein
",",PUNCT,--
dass,SCONJ,dass
das,DET,der
Projekt,NOUN,Projekt
von,ADP,von
Kindern,NOUN,Kind
und,CCONJ,und
Jugendlichen,NOUN,jugendliche
umgesetzt,VERB,umsetzen
wird,AUX,werden
und,CCONJ,und
die,DET,der
Idee,NOUN,Idee
von,ADP,von
ihnen,PRON,ihnen
kam,VERB,kommen
.,PUNCT,--
Außerdem,ADV,außerdem
muss,ADV,muss
es,PRON,es
in,ADP,in
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
statt,ADV,statt
finden,VERB,finden
(,PUNCT,--
außer,ADP,außer
natürlich,ADV,natürlich
bei,ADP,bei
digitalen,ADJ,digital
Projekten,NOUN,Projekt
),PUNCT,--
.,PUNCT,--
Das,DET,der
Geld,NOUN,Geld
könnt,VERB,können
ihr,DET,ihr
bei,ADP,bei
der,DET,der
Kinder-,X,Kind
und,CCONJ,und
Jugendjury,NOUN,Jugendjury
bis,ADP,bis
zum,ADP,zu
18.,ADJ,18.
Mai,NOUN,Mai
2020,NUM,2020
beantragen,VERB,beantragen
:,PUNCT,--
Kinder-und,ADJ,Kinder-und
Jugendbüro,NOUN,Jugendbüro
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
",",PUNCT,--
(,PUNCT,--
Nachbarschaftshaus,PROPN,Nachbarschaftshaus
Wannseebahn,NOUN,Wannseebahn
e.V.,X,e.V.
),PUNCT,--
",",PUNCT,--
Am,ADP,an
Eichgarten,NOUN,Eichgart
14,NUM,14
",",PUNCT,--
12167,NUM,12167
Berlin,PROPN,Berlin
",",PUNCT,--
Tel.,NOUN,Tel.
mobil,ADV,mobil
:,PUNCT,--
01788119942,NUM,01788119942
oder,CCONJ,oder
01788119944,NUM,01788119944
und,CCONJ,und
zwar,ADV,zwar
:,PUNCT,--
über,ADP,über
ein,DET,ein
Formular,NOUN,Formular
im,ADP,in
Internet,NOUN,Internet
:,PUNCT,--
",",PUNCT,--
bei,ADP,bei
facebook,ADJ,Facebook
(,PUNCT,--
https://www.instagram.com/kijubsz,NOUN,https://www.instagram.com/kijubsz
/,PUNCT,--
),PUNCT,--
",",PUNCT,--
Instagram,PROPN,Instagram
(,PUNCT,--
@kijubsz,NOUN,@kijubsz
),PUNCT,--
",",PUNCT,--
Whatsapp,ADV,Whatsapp
(,PUNCT,--
01788119944,NUM,01788119944
),PUNCT,--
oder,CCONJ,oder
per,ADP,per
E-Mail,NOUN,E-Mail
.,PUNCT,--
Diese,DET,dieser
Infos,NOUN,Infos
brauchen,VERB,brauchen
wir,PRON,wir
für,ADP,für
die,DET,der
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
Projektname,NOUN,Projektname
und,CCONJ,und
Projektidee,NOUN,Projektidee
",",PUNCT,--
beantragte,ADJ,beantragt
Summe,NOUN,Summe
(,PUNCT,--
wie,ADP,wie
viel,DET,viel
Geld,NOUN,Geld
braucht,VERB,brauchen
ihr,PRON,ihr
),PUNCT,--
und,CCONJ,und
euren,ADJ,euren
Kontakt,NOUN,Kontakt
(,PUNCT,--
also,ADV,also
eine,DET,ein
Handynummer,NOUN,Handynummer
oder,CCONJ,oder
E-Mail-Adresse,NOUN,E-Mail-Adress
und,CCONJ,und
einen,DET,ein
Namen,NOUN,Name
),PUNCT,--
.,PUNCT,--
Wenn,SCONJ,wenn
ihr,PRON,ihr
euch,PRON,euch
anmeldet,VERB,anmelden
",",PUNCT,--
haltet,VERB,halten
euch,PRON,euch
den,DET,der
27.,ADJ,27.
Mai,NOUN,Mai
ab,ADP,ab
17,NUM,17
Uhr,NOUN,Uhr
frei,ADV,frei
.,PUNCT,--
Da,ADV,da
treffen,VERB,treffen
sich,PRON,sich
alle,DET,aller
Projektgruppen,NOUN,Projektgruppe
entweder,CCONJ,entweder
in,ADP,in
unserem,DET,unser
großen,ADJ,groß
Garten,NOUN,Garten
mit,ADP,mit
viel,DET,viel
Abstand,NOUN,Abstand
und,CCONJ,und
Masken,NOUN,Maske
oder,CCONJ,oder
digital,ADV,digital
.,PUNCT,--
Eine,DET,ein
Person,NOUN,Person
aus,ADP,aus
jeder,DET,jeder
Gruppe,NOUN,Gruppe
muss,ADJ,muss
Zeit,NOUN,Zeit
haben,VERB,haben
und,CCONJ,und
dabei,ADV,dabei
sein,AUX,sein
.,PUNCT,--
