Token,PoS,Lemma
Ausstellung,NOUN,Ausstellung
"""",PUNCT,--
Gewalt,NOUN,Gewalt
hinter,ADP,hinter
Gittern,NOUN,Gitter
"""",PUNCT,--
im,ADP,in
Melanchthon-Gymnasium,NOUN,Melanchthon-Gymnasium
"
",SPACE,"
"
Am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
den,DET,der
11.,ADJ,11.
November,NOUN,November
2015,NUM,2015
",",PUNCT,--
ab,ADP,ab
14:00,ADJ,14:00
Uhr,NOUN,Uhr
eröffnet,VERB,eröffnen
der,DET,der
Schirmherr,NOUN,Schirmherr
und,CCONJ,und
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Stefan,PROPN,Stefan
Komoß,PROPN,Komoß
die,DET,der
Ausstellung,NOUN,Ausstellung
“,PUNCT,--
Gewalt,NOUN,Gewalt
hinter,ADP,hinter
Gittern,NOUN,Gitter
”,PUNCT,”
im,ADP,in
Melanchthon-Gymnasium,NOUN,Melanchthon-Gymnasium
.,PUNCT,--
Im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Kooperationsvereinbarung,NOUN,Kooperationsvereinbarung
des,DET,der
Melanchthon-Gymnasiums,NOUN,Melanchthon-Gymnasium
Berlin-Hellersdorf,PROPN,Berlin-Hellersdorf
mit,ADP,mit
der,DET,der
Gedenkstätte,NOUN,Gedenkstätte
Hohenschönhausen,PROPN,Hohenschönhausen
ist,AUX,sein
in,ADP,in
der,DET,der
Zeit,NOUN,Zeit
vom,ADP,von
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
12.,ADJ,12.
November,NOUN,November
2015,NUM,2015
bis,CCONJ,bis
Freitag,NOUN,Freitag
",",PUNCT,--
den,DET,der
11.,ADJ,11.
Dezember,NOUN,Dezember
2015,NUM,2015
die,DET,der
begehbare,ADJ,begehbar
Ausstellung,NOUN,Ausstellung
„,PUNCT,--
Gewalt,NOUN,Gewalt
hinter,ADP,hinter
Gittern,NOUN,Gitter
–,PUNCT,--
Gefangenenmisshandlungen,NOUN,Gefangenenmisshandlung
in,ADP,in
der,DET,der
DDR,PROPN,DDR
“,PUNCT,--
in,ADP,in
der,DET,der
Aula,NOUN,Aula
zu,PART,zu
sehen,VERB,sehen
.,PUNCT,--
Durch,ADP,durch
die,DET,der
großzügige,ADJ,großzügig
finanzielle,ADJ,finanziell
Unterstützung,NOUN,Unterstützung
des,DET,der
Fördervereins,NOUN,Förderverein
der,DET,der
Gedenkstätte,NOUN,Gedenkstätte
und,CCONJ,und
privater,ADJ,privat
Unterstützer,NOUN,Unterstützer
sowie,CCONJ,sowie
auf,ADP,auf
Initiative,NOUN,Initiative
von,ADP,von
A.,PROPN,A.
Gaedecke,NOUN,Gaedecke
",",PUNCT,--
Mitglied,NOUN,Mitglied
des,DET,der
Fördervereins,NOUN,Förderverein
",",PUNCT,--
ist,AUX,sein
es,PRON,es
erstmals,ADV,erstmals
möglich,ADV,möglich
",",PUNCT,--
diese,DET,dieser
Ausstellung,NOUN,Ausstellung
in,ADP,in
einer,DET,ein
Berliner,ADJ,Berliner
Schule,NOUN,Schule
zu,PART,zu
zeigen,VERB,zeigen
.,PUNCT,--
Bisher,ADV,bisher
wurde,AUX,werden
sie,PRON,sie
bundesweit,ADV,bundesweit
in,ADP,in
verschiedenen,ADJ,verschieden
öffentlichen,ADJ,öffentlich
Institutionen,NOUN,Institution
Besuchern,NOUN,Besucher
zugänglich,ADV,zugänglich
gemacht,VERB,machen
.,PUNCT,--
Die,DET,der
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
der,DET,der
9.,ADJ,9.
Klassen,NOUN,Klasse
des,DET,der
Melanchthon-Gymnasiums,NOUN,Melanchthon-Gymnasium
werden,AUX,werden
sich,PRON,sich
mit,ADP,mit
der,DET,der
Thematik,NOUN,Thematik
im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Projekttages,NOUN,Projekttag
„,PUNCT,--
Freiheit,NOUN,Freiheit
erleben,VERB,erleben
–,PUNCT,--
Grenzen,NOUN,Grenze
erfahren,VERB,erfahren
“,PUNCT,--
auseinandersetzen,VERB,auseinandersetzen
",",PUNCT,--
der,PRON,der
traditionell,ADV,traditionell
im,ADP,in
November,NOUN,November
durchgeführt,VERB,durchführen
wird,AUX,werden
.,PUNCT,--
Danach,ADV,danach
öffnet,VERB,öffnen
die,DET,der
Ausstellung,NOUN,Ausstellung
ihre,DET,ihr
Türen,NOUN,Tür
auch,ADV,auch
für,ADP,für
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
anderer,ADJ,anderer
Klassen,NOUN,Klasse
und,CCONJ,und
Schulen,NOUN,Schule
.,PUNCT,--
Anfragen,NOUN,Anfrage
zum,ADP,zu
Besuch,NOUN,Besuch
der,DET,der
Ausstellung,NOUN,Ausstellung
können,AUX,können
Interessenten,NOUN,Interessent
an,ADP,an
das,DET,der
Sekretariat,NOUN,Sekretariat
der,DET,der
Schule,NOUN,Schule
(,PUNCT,--
Tel.,NOUN,Tel.
9918008,NUM,9918008
),PUNCT,--
richten,VERB,richten
.,PUNCT,--
