Token,PoS,Lemma
Beteiligungsverfahren,NOUN,Beteiligungsverfahre
Kunst,NOUN,Kunst
am,ADP,an
Bau,NOUN,Bau
im,ADP,in
Gebäude,NOUN,Gebäude
von,ADP,von
VHS,PROPN,VHS
und,CCONJ,und
Musikschule,NOUN,Musikschule
in,ADP,in
der,DET,der
Eiswerderstraße,NOUN,Eiswerderstraße
"
",SPACE,"
"
Energetisch,ADV,Energetisch
saniert,VERB,sanieren
und,CCONJ,und
barrierefrei,ADV,barrierefrei
soll,AUX,sollen
das,DET,der
Unterrichtsgebäude,NOUN,Unterrichtsgebäude
der,DET,der
Musikschule,NOUN,Musikschule
und,CCONJ,und
Volkshochschule,NOUN,Volkshochschule
in,ADP,in
der,DET,der
Eiswerderstraße,NOUN,Eiswerderstraße
7,NUM,7
in,ADP,in
den,DET,der
nächsten,ADJ,nächster
2,NUM,2
Jahren,NOUN,Jahr
werden,AUX,werden
.,PUNCT,--
Mit,ADP,mit
Finanzmitteln,NOUN,Finanzmittel
des,DET,der
Förderprogramms,NOUN,Förderprogramm
„,PUNCT,--
Soziale,ADJ,sozial
Stadt,NOUN,Stadt
“,PUNCT,--
wird,AUX,werden
die,DET,der
ehemalige,ADJ,ehemalig
Filiale,NOUN,Filiale
der,DET,der
Lynar-Grundschule,NOUN,Lynar-Grundschule
modernisiert,VERB,modernisieren
und,CCONJ,und
soll,AUX,sollen
damit,ADV,damit
noch,ADV,noch
attraktiver,ADV,attraktiv
für,ADP,für
das,DET,der
Wohnumfeld,NOUN,Wohnumfeld
und,CCONJ,und
die,DET,der
nahe,ADV,nahe
gelegene,ADJ,gelegen
Neustadt,NOUN,Neustadt
werden,AUX,werden
.,PUNCT,--
Im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Fassadensanierung,NOUN,Fassadensanierung
und,CCONJ,und
-gestaltung,NOUN,-gestaltung
können,AUX,können
nun,ADV,nun
Nutzerinnen,NOUN,Nutzerinn
und,CCONJ,und
Nutzer,NOUN,Nutzer
des,DET,der
Gebäudes,NOUN,Gebäude
sowie,CCONJ,sowie
Lehrkräfte,NOUN,Lehrkraft
selbst,ADV,selbst
mitbestimmen,VERB,mitbestimmen
",",PUNCT,--
wir,PRON,wir
ihr,DET,ihr
zukünftiger,ADJ,zukünftig
Lernort,NOUN,Lernort
von,ADP,von
außen,ADV,außen
aussehen,VERB,aussehen
soll,AUX,sollen
:,PUNCT,--
3,NUM,3
Künstlerinnen,NOUN,Künstlerinn
und,CCONJ,und
Künstler,NOUN,Künstler
wurden,AUX,werden
ausgewählt,VERB,auswählen
",",PUNCT,--
Vorschläge,NOUN,Vorschlag
zur,ADP,zu
Gestaltung,NOUN,Gestaltung
zu,PART,zu
entwickeln,VERB,entwickeln
.,PUNCT,--
„,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Baumaßnahme,NOUN,Baumaßnahme
so,ADV,so
eine,DET,ein
kreative,ADJ,kreativ
Möglichkeit,NOUN,Möglichkeit
schaffen,VERB,schaffen
konnten,AUX,können
",",PUNCT,--
Teilhabe,NOUN,Teilhabe
und,CCONJ,und
Mitbestimmung,NOUN,Mitbestimmung
zu,PART,zu
verwirklichen,VERB,verwirklichen
und,CCONJ,und
so,ADV,so
die,DET,der
Identifikation,NOUN,Identifikation
mit,ADP,mit
dem,DET,der
Unterrichtsort,NOUN,Unterrichtsort
am,ADP,an
Rande,NOUN,Rand
des,DET,der
Neustädter,NOUN,Neustädter
Quartiersmanagementgebiets,NOUN,Quartiersmanagementgebiet
zu,PART,zu
stärken,VERB,stärken
.,PUNCT,--
Ich,PRON,ich
bin,AUX,sein
sehr,ADV,sehr
gespannt,ADV,gespannt
auf,ADP,auf
das,DET,der
Ergebnis,NOUN,Ergebnis
!,PUNCT,--
“,PUNCT,--
",",PUNCT,--
so,ADV,so
Bildungsstadträtin,NOUN,Bildungsstadträtin
Dr.,NOUN,Dr.
Carola,PROPN,Carola
Brückner,PROPN,Brückner
dazu,ADV,dazu
.,PUNCT,--
Drei,NUM,drei
sehr,ADV,sehr
unterschiedliche,ADJ,unterschiedlich
",",PUNCT,--
anonymisierte,ADJ,anonymisiert
Entwürfe,NOUN,Entwurf
stehen,VERB,stehen
nun,ADV,nun
zur,ADP,zu
Auswahl,NOUN,Auswahl
und,CCONJ,und
hängen,VERB,hängen
bis,ADP,bis
zum,ADP,zu
19.10.,NOUN,19.10.
im,ADP,in
Eingangsbereich,NOUN,Eingangsbereich
im,ADP,in
Erdgeschoss,NOUN,Erdgeschoss
des,DET,der
Gebäudes,NOUN,Gebäude
",",PUNCT,--
wo,SCONJ,wo
sie,PRON,sie
zu,ADP,zu
Unterrichtszeiten,NOUN,Unterrichtszeit
öffentlich,ADV,öffentlich
zugänglich,ADV,zugänglich
sind,AUX,sein
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
:,PUNCT,--
VHS,PROPN,VHS
Spandau,NOUN,Spandau
