Token,PoS,Lemma
„,PUNCT,--
Falsche,NOUN,falsche
“,PUNCT,--
Impfausweise,PROPN,Impfausweise
–,PUNCT,--
Durchsuchungen,NOUN,Durchsuchung
bei,ADP,bei
einer,DET,ein
Ärztin,NOUN,Ärztin
wegen,ADP,wegen
des,DET,der
Verdachts,NOUN,Verdacht
des,DET,der
Ausstellens,NOUN,Ausstellen
unrichtiger,ADJ,unrichtig
Gesundheitszeugnisse,NOUN,Gesundheitszeugniß
"
",SPACE,"
"
Gemeinsame,ADJ,gemeinsam
Meldung,NOUN,Meldung
Polizei,NOUN,Polizei
und,CCONJ,und
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
Nr.,NOUN,Nr.
0226,NUM,0226
Gestern,NOUN,Gestern
haben,AUX,haben
Beamtinnen,NOUN,Beamtinn
und,CCONJ,und
Beamte,NOUN,Beamter
des,DET,der
Landeskriminalamtes,NOUN,Landeskriminalamt
und,CCONJ,und
eine,DET,ein
Staatsanwältin,NOUN,Staatsanwältin
der,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
die,DET,der
Praxis-,X,Praxis
und,CCONJ,und
Privaträume,NOUN,Privatraum
einer,DET,ein
beschuldigten,ADJ,beschuldigt
77-jährigen,ADJ,77-jährig
Ärztin,NOUN,Ärztin
in,ADP,in
Wilmersdorf,PROPN,Wilmersdorf
durchsucht,VERB,durchsuchen
und,CCONJ,und
Beweismittel,NOUN,Beweismittel
sichergestellt,VERB,sicherstellen
.,PUNCT,--
Die,DET,der
Frau,NOUN,Frau
ist,AUX,sein
verdächtig,ADV,verdächtig
",",PUNCT,--
in,ADP,in
einer,DET,ein
Vielzahl,NOUN,Vielzahl
von,ADP,von
Fällen,NOUN,Fall
Personen,NOUN,Person
",",PUNCT,--
die,PRON,der
tatsächlich,ADV,tatsächlich
nicht,PART,nicht
gegen,ADP,gegen
COVID-19,NOUN,COVID-19
geimpft,VERB,impfen
worden,AUX,werden
sind,AUX,sein
",",PUNCT,--
gegen,ADP,gegen
ein,DET,ein
Entgelt,NOUN,Entgelt
von,ADP,von
mindestens,ADV,mindestens
180,NUM,180
Euro,NOUN,Euro
pro,ADP,pro
Pass,PROPN,Pass
",",PUNCT,--
Impfpässe,NOUN,Impfpässe
ausgestellt,VERB,ausstellen
zu,PART,zu
haben,AUX,haben
",",PUNCT,--
damit,SCONJ,damit
die,DET,der
Abnehmer,NOUN,Abnehmer
diese,DET,dieser
„,PUNCT,--
falschen,ADJ,falsch
“,PUNCT,--
Impfpässe,NOUN,Impfpässe
einsetzen,VERB,einsetzen
können,AUX,können
",",PUNCT,--
um,SCONJ,um
bei,ADP,bei
Apotheken,NOUN,Apotheke
digitale,ADJ,digital
Impfzertifikate,NOUN,Impfzertifikate
zu,PART,zu
erhalten,VERB,erhalten
und,CCONJ,und
dadurch,ADV,dadurch
den,DET,der
Zutritt,NOUN,Zutritt
zu,ADP,zu
Kultureinrichtungen,NOUN,Kultureinrichtung
",",PUNCT,--
Restaurants,NOUN,Restaurant
",",PUNCT,--
Kaufhäusern,NOUN,Kaufhäusern
",",PUNCT,--
Geschäften,NOUN,Geschäft
und,CCONJ,und
anderen,ADJ,anderer
solchen,DET,solcher
Einrichtungen,NOUN,Einrichtung
zu,PART,zu
erschleichen,VERB,erschleichen
",",PUNCT,--
in,ADP,in
denen,PRON,der
derzeit,ADV,derzeit
wegen,ADP,wegen
der,DET,der
Corona-Pandemie,NOUN,Corona-Pandemie
der,DET,der
Zutritt,NOUN,Zutritt
nur,ADV,nur
vollständig,ADV,vollständig
geimpften,ADJ,geimpft
Personen,NOUN,Person
(,PUNCT,--
2,NUM,2
G,X,G
),PUNCT,--
gestattet,VERB,gestatten
ist,AUX,sein
.,PUNCT,--
Die,DET,der
Durchsuchungen,NOUN,Durchsuchung
führten,VERB,führen
zum,ADP,zu
Auffinden,NOUN,auffinden
von,ADP,von
umfangreichen,ADJ,umfangreich
Beweismitteln,NOUN,Beweismittel
",",PUNCT,--
u.a.,PROPN,u.a.
mutmaßlich,ADV,mutmaßlich
gefälschte,ADJ,gefälscht
Chargenaufkleber,NOUN,Chargenaufkleber
für,ADP,für
Impfpässe,NOUN,Impfpässe
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
wegen,ADP,wegen
des,DET,der
Verdachts,NOUN,Verdacht
des,DET,der
Ausstellens,NOUN,Ausstellen
unrichtiger,ADJ,unrichtig
Gesundheitszeugnisse,NOUN,Gesundheitszeugnisse
gemäß,ADV,gemäß
§,NOUN,§
278,NUM,278
StGB,NOUN,StGB
dauern,VERB,dauern
an,ADP,an
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
erstrecken,VERB,erstrecken
sich,PRON,sich
auch,ADV,auch
auf,ADP,auf
etwaige,ADJ,etwaig
Verbindungen,NOUN,Verbindung
der,DET,der
Tatverdächtigen,NOUN,Tatverdächtig
ins,ADP,in
Milieu,NOUN,Milieu
der,DET,der
organisierten,ADJ,organisiert
Kriminalität,NOUN,Kriminalität
.,PUNCT,--
