Token,PoS,Lemma
Begegnungsstätte,NOUN,Begegnungsstätte
Spandauer,NOUN,Spandauer
Straße,NOUN,Straße
ist,AUX,sein
mit,ADP,mit
dem,DET,der
Seniorennetz,NOUN,Seniorennetz
Berlin,PROPN,Berlin
Lern-,X,Lern-
und,CCONJ,und
Erfahrungsort,NOUN,Erfahrungsort
"
",SPACE,"
"
Der,DET,der
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Soziales,NOUN,soziale
und,CCONJ,und
Bürgerdienste,NOUN,Bürgerdienste
",",PUNCT,--
Carsten,PROPN,Carsten
Spallek,PROPN,Spallek
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Die,DET,der
AWO,PROPN,AWO
hat,AUX,haben
mit,ADP,mit
ihrem,DET,ihr
Projekt,NOUN,Projekt
Seniorennetz,NOUN,Seniorennetz
Berlin,PROPN,Berlin
eine,DET,ein
Website,NOUN,Website
entwickelt,VERB,entwickeln
",",PUNCT,--
die,DET,der
Senior*innen,NOUN,Senior*innen
den,DET,der
Zugang,NOUN,Zugang
zur,ADP,zu
gesellschaftlichen,ADJ,gesellschaftlich
Teilhabe,NOUN,Teilhabe
erleichtern,VERB,erleichtern
soll,AUX,sollen
.,PUNCT,--
Menschen,NOUN,Mensch
mit,ADP,mit
wenig,DET,wenig
digitalem,ADJ,digitalem
Know-How,PROPN,Know-How
können,AUX,können
sich,PRON,sich
auf,ADP,auf
dieser,DET,dieser
Seite,NOUN,Seite
sehr,ADV,sehr
intuitiv,ADV,intuitiv
über,ADP,über
kulturelle,ADJ,kulturell
",",PUNCT,--
sportliche,ADJ,sportlich
",",PUNCT,--
kreative,ADJ,kreativ
und,CCONJ,und
Beratungsangebote,NOUN,Beratungsangebot
informieren,VERB,informieren
–,PUNCT,--
wohnortnah,ADV,wohnortnah
und,CCONJ,und
berlinweit,ADV,Berlinweit
.,PUNCT,--
Das,DET,der
Projekt,NOUN,Projekt
versucht,VERB,versuchen
vor,ADP,vor
allem,PRON,alle
ältere,ADJ,alt
Menschen,NOUN,Mensch
aus,ADP,aus
dem,DET,der
digitalen,ADJ,digital
Abseits,NOUN,Abseit
zu,PART,zu
holen,VERB,holen
und,CCONJ,und
hat,AUX,haben
dafür,ADV,dafür
bereits,ADV,bereits
eine,DET,ein
Auszeichnung,NOUN,Auszeichnung
erhalten,VERB,erhalten
.,PUNCT,--
„,PUNCT,--
Die,DET,der
Digitalisierung,NOUN,Digitalisierung
ist,AUX,sein
spätestens,ADV,spätestens
seit,ADP,seit
der,DET,der
Corona-Pandemie,NOUN,Corona-Pandemie
auch,ADV,auch
in,ADP,in
das,DET,der
Leben,NOUN,Leben
und,CCONJ,und
den,DET,der
Alltag,NOUN,Alltag
vieler,DET,vieler
Seniorinnen,NOUN,Seniorinn
und,CCONJ,und
Senioren,NOUN,Senior
eingekehrt,VERB,eingekehren
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
mit,ADP,mit
diesem,DET,dieser
zusätzlichen,ADJ,zusätzlich
Angebot,NOUN,Angebot
ältere,ADJ,alt
Menschen,NOUN,Mensch
unter,ADP,unter
anderem,PRON,anderer
bei,ADP,bei
der,DET,der
