Token,PoS,Lemma
Informationsveranstaltung,NOUN,Informationsveranstaltung
zu,ADP,zu
Balkonsolaranlagen,NOUN,Balkonsolaranlag
"
",SPACE,"
"
Antworten,NOUN,Antwort
auf,ADP,auf
technische,ADJ,technisch
",",PUNCT,--
rechtliche,ADJ,rechtlich
",",PUNCT,--
finanzielle,ADJ,finanziell
und,CCONJ,und
genehmigungspflichtige,ADJ,genehmigungspflichtig
Fragen,NOUN,Frage
im,ADP,in
Zusammenhang,NOUN,Zusammenhang
mit,ADP,mit
der,DET,der
Installation,NOUN,Installation
einer,DET,ein
privaten,ADJ,privat
Balkon-Solaranlage,NOUN,Balkon-Solaranlage
gibt,VERB,geben
eine,DET,ein
Informationsveranstaltung,NOUN,Informationsveranstaltung
einer,DET,ein
Anwohnerinitiative,NOUN,Anwohnerinitiative
aus,ADP,aus
dem,DET,der
Milieuschutzgebiet,NOUN,Milieuschutzgebiet
Weitlingstraße,PROPN,Weitlingstraße
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
2.,ADJ,2.
Juni,NOUN,Juni
2023,NUM,2023
",",PUNCT,--
um,ADP,um
18:00,ADJ,18:00
Uhr,NOUN,Uhr
im,ADP,in
Gemeindesaal,NOUN,Gemeindesaal
der,DET,der
Evangelisch-Freikirchlichen,ADJ,evangelisch-Freikirchlich
Gemeinde,NOUN,Gemeinde
",",PUNCT,--
Heinrichstraße,PROPN,Heinrichstraße
31,NUM,31
",",PUNCT,--
10317,NUM,10317
Berlin,PROPN,Berlin
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
):,PUNCT,):
„,PUNCT,--
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
möchte,AUX,möchten
einen,DET,ein
Beitrag,NOUN,Beitrag
zur,ADP,zu
Umsetzung,NOUN,Umsetzung
der,DET,der
bezirklichen,ADJ,bezirklich
Solarwende,NOUN,Solarwende
leisten,VERB,leisten
und,CCONJ,und
durch,ADP,durch
verschiedene,ADJ,verschieden
Formate,NOUN,Format
zwischen,ADP,zwischen
Fragen,NOUN,Frage
und,CCONJ,und
Unsicherheiten,NOUN,Unsicherheit
auf,ADP,auf
Seiten,NOUN,Seite
der,DET,der
Mieterinnen,NOUN,Mieterinn
und,CCONJ,und
Mieter,NOUN,Mieter
sowie,CCONJ,sowie
Vermietenden,NOUN,Vermietende
vermitteln,VERB,vermitteln
.,PUNCT,--
In,ADP,in
diesem,DET,dieser
Beitrag,NOUN,Beitrag
der,DET,der
Anwohnerinitiative,NOUN,Anwohnerinitiative
sehe,VERB,sehen
ich,PRON,ich
einen,DET,ein
wertvollen,ADJ,wertvoll
Beitrag,NOUN,Beitrag
und,CCONJ,und
bedanke,VERB,bedanken
mich,PRON,mich
bei,ADP,bei
den,DET,der
beiden,DET,beide
Initiatoren,NOUN,Initiator
.,PUNCT,--
“,PUNCT,--
Die,DET,der
Lichtenberger,ADJ,Lichtenberger
Bürgerschaft,NOUN,Bürgerschaft
möchte,AUX,möchten
sich,PRON,sich
an,ADP,an
der,DET,der
Energiewende,NOUN,Energiewende
beteiligen,VERB,beteiligen
und,CCONJ,und
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
unterstützt,VERB,unterstützen
insbesondere,ADV,insbesondere
die,DET,der
Umsetzung,NOUN,Umsetzung
der,DET,der
Solarwende,NOUN,Solarwende
im,ADP,in
Bezirk,NOUN,Bezirk
.,PUNCT,--
Daher,ADV,daher
finanziert,VERB,finanzieren
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
das,DET,der
Projekt,NOUN,Projekt
„,PUNCT,--
Private,PROPN,privat
Balkonsolarmodule,NOUN,Balkonsolarmodule
in,ADP,in
