Token,PoS,Lemma
Mitmachen,NOUN,mitmachen
bei,ADP,bei
der,DET,der
Stadtteilzeitung,NOUN,Stadtteilzeitung
"""",PUNCT,--
die,DET,der
aktuhelle,ADJ,aktuhelle
"""",PUNCT,--
"
",SPACE,"
"
Lust,NOUN,Lust
auf,ADP,auf
Stadtteilzeitung,NOUN,Stadtteilzeitung
?,PUNCT,--
Wer,PRON,wer
hat,VERB,haben
Lust,NOUN,Lust
",",PUNCT,--
Artikel,NOUN,Artikel
zu,PART,zu
schreiben,VERB,schreiben
",",PUNCT,--
zu,PART,zu
fotografieren,VERB,fotografieren
",",PUNCT,--
in,ADP,in
der,DET,der
Redaktion,NOUN,Redaktion
mitzuarbeiten,VERB,mitzuarbeit
oder,CCONJ,oder
bei,ADP,bei
der,DET,der
Verteilung,NOUN,Verteilung
zu,PART,zu
helfen,VERB,helfen
?,PUNCT,--
Seit,ADP,seit
2002,NUM,2002
gibt,VERB,geben
es,PRON,es
in,ADP,in
Hellersdorf,PROPN,Hellersdorf
die,DET,der
Stadtteilzeitung,NOUN,Stadtteilzeitung
„,PUNCT,--
die,DET,der
aktuhelle,NOUN,Aktuhelle
“,PUNCT,--
.,PUNCT,--
Sie,PRON,sie
erscheint,VERB,erscheinen
zehn,NUM,zehn
mal,ADV,mal
im,ADP,in
Jahr,NOUN,Jahr
und,CCONJ,und
berichtet,VERB,berichten
über,ADP,über
Veranstaltungen,NOUN,Veranstaltung
und,CCONJ,und
Entwicklungen,NOUN,Entwicklung
zwischen,ADP,zwischen
Hönow,PROPN,Hönow
und,CCONJ,und
Wuhletal,PROPN,Wuhletal
und,CCONJ,und
zwischen,ADP,zwischen
Landsberger,NOUN,Landsberger
und,CCONJ,und
U-Bahn,NOUN,U-Bahn
.,PUNCT,--
Alle,DET,aller
zwei,NUM,zwei
bis,CCONJ,bis
drei,NUM,drei
Monate,NOUN,Monat
werden,AUX,werden
in,ADP,in
der,DET,der
Redaktionssitzung,NOUN,Redaktionssitzung
Themen,NOUN,Thema
zusammengetragen,VERB,zusammengetragen
und,CCONJ,und
verteilt,VERB,verteilen
.,PUNCT,--
Die,DET,der
Gruppe,NOUN,Gruppe
freut,VERB,freuen
sich,PRON,sich
über,ADP,über
Verstärkung,NOUN,Verstärkung
und,CCONJ,und
lädt,VERB,laden
herzlich,ADV,herzlich
zur,ADP,zu
nächsten,ADJ,nächster
Redaktionssitzung,NOUN,Redaktionssitzung
ein,ADV,ein
:,PUNCT,--
Dienstag,NOUN,Dienstag
",",PUNCT,--
am,ADP,an
30.,ADJ,30.
April,NOUN,April
2019,NUM,2019
",",PUNCT,--
11:30,NOUN,11:30
bis,ADP,bis
13:00,ADJ,13:00
Uhr,NOUN,Uhr
",",PUNCT,--
im,ADP,in
SOS-Familienzentrum,NOUN,SOS-Familienzentrum
Berlin,PROPN,Berlin
.,PUNCT,--
Wer,PRON,wer
noch,ADV,noch
Fragen,NOUN,Frage
hat,VERB,haben
",",PUNCT,--
kann,AUX,können
sich,PRON,sich
gerne,ADV,gerne
an,ADP,an
Sabine,PROPN,Sabine
Bösch,PROPN,Bösch
wenden,VERB,wenden
:,PUNCT,--
Telefon,NOUN,Telefon
56,NUM,56
89,NUM,89
10,NUM,10
-,PUNCT,--
20/-0,NUM,20/-0
oder,CCONJ,oder
sabine.boesch@sos-kinderdorf.de,PROPN,sabine.boesch@sos-kinderdorf.de
.,PUNCT,--
