Token,PoS,Lemma
Nagel-,X,Nagel
",",PUNCT,--
Kosmetik-,X,Kosmetik
und,CCONJ,und
Massage-Studio,NOUN,Massage-Studio
:,PUNCT,--
Weitere,ADJ,weit
Eilanträge,NOUN,Eilantrag
gegen,ADP,gegen
SARS-CoV-2-Eindämmungsverordnung,NOUN,SARS-CoV-2-Eindämmungsverordnung
des,DET,der
Landes,NOUN,Land
Brandenburg,PROPN,Brandenburg
abgelehnt,VERB,ablehnen
-,PUNCT,--
37,NUM,37
/,PUNCT,--
20,NUM,20
"
",SPACE,"
"
Das,DET,der
Oberverwaltungsgericht,NOUN,Oberverwaltungsgericht
Berlin-Brandenburg,PROPN,Berlin-Brandenburg
hat,AUX,haben
die,DET,der
Eilanträge,NOUN,Eilantrag
eines,DET,ein
Nagel-,X,Nagel
",",PUNCT,--
eines,DET,ein
Kosmetik-,X,Kosmetik
sowie,CCONJ,sowie
eines,DET,ein
Massage-Studios,NOUN,Massage-Studio
",",PUNCT,--
den,DET,der
Vollzug,NOUN,Vollzug
von,ADP,von
§,NOUN,§
9,NUM,9
Abs.,NOUN,Abs.
1,NUM,1
der,DET,der
aktuellen,ADJ,aktuell
SARS-CoV-2-Eindämmungsverordnung,NOUN,SARS-CoV-2-Eindämmungsverordnung
des,DET,der
Landes,NOUN,Land
Brandenburg,PROPN,Brandenburg
vorläufig,ADV,vorläufig
auszusetzen,VERB,aussetzen
",",PUNCT,--
soweit,SCONJ,soweit
damit,ADV,damit
das,DET,der
Erbringen,NOUN,erbringen
entsprechender,ADJ,entsprechend
körpernaher,ADJ,körpernah
Dienstleistungen,NOUN,Dienstleistung
verboten,VERB,verbieten
wird,AUX,werden
",",PUNCT,--
zurückgewiesen,VERB,zurückweisen
.,PUNCT,--
Die,DET,der
angegriffene,ADJ,angegriffen
Vorschrift,NOUN,Vorschrift
regelt,VERB,regeln
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Erbringung,NOUN,Erbringung
körpernaher,ADJ,körpernah
Dienstleistungen,NOUN,Dienstleistung
",",PUNCT,--
bei,ADP,bei
denen,PRON,der
dienstleistungsbedingt,ADV,dienstleistungsbedingen
das,DET,der
Abstandsgebot,NOUN,Abstandsgebot
nicht,PART,nicht
eingehalten,VERB,einhalten
werden,AUX,werden
kann,AUX,können
",",PUNCT,--
untersagt,VERB,untersagen
ist,AUX,sein
.,PUNCT,--
Die,DET,der
Antragsteller,NOUN,Antragsteller
hatten,AUX,haben
jeweils,ADV,jeweils
geltend,ADV,geltend
gemacht,VERB,machen
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Vorschrift,NOUN,Vorschrift
für,ADP,für
sie,PRON,sie
zu,ADP,zu
erheblichen,ADJ,erheblich
Einnahmeverlusten,NOUN,Einnahmeverlust
führe,VERB,führen
und,CCONJ,und
ihre,DET,ihr
verfassungsrechtlich,ADV,verfassungsrechtlich
geschützte,ADJ,geschützt
Berufsausübungsfreiheit,NOUN,Berufsausübungsfreiheit
verletze,VERB,verletzen
.,PUNCT,--
Sie,PRON,sie
hatten,AUX,haben
ferner,ADV,ferner
gerügt,VERB,rügen
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Regelung,NOUN,Regelung
mit,ADP,mit
Blick,NOUN,Blick
auf,ADP,auf
weiterhin,ADV,weiterhin
mögliche,ADJ,möglich
Dienstleistungen,NOUN,Dienstleistung
im,ADP,in
Friseurgewerbe,NOUN,Friseurgewerbe
gegen,ADP,gegen
den,DET,der
allgemeinen,ADJ,allgemein
Gleichheitssatz,NOUN,Gleichheitssatz
verstoße,VERB,verstoßen
.,PUNCT,--
Der,DET,der
11.,ADJ,11.
Senat,NOUN,Senat
ist,AUX,sein
dieser,DET,dieser
Argumentation,NOUN,Argumentation
jeweils,ADV,jeweils
aus,ADP,aus
den,DET,der
Gründen,NOUN,Grund
",",PUNCT,--
mit,ADP,mit
denen,PRON,der
der,DET,der
Eilantrag,NOUN,Eilantrag
eines,DET,ein
Tattoo-Studios,NOUN,Tattoo-Studio
durch,ADP,durch
Beschluss,PROPN,Beschluss
vom,ADP,von
4.,ADJ,4.
November,NOUN,November
2020,NUM,2020
abgelehnt,VERB,ablehnen
worden,AUX,werden
ist,AUX,sein
",",PUNCT,--
nicht,PART,nicht
gefolgt,VERB,folgen
(,PUNCT,--
vgl.,ADJ,vgl.
Pressemitteilung,NOUN,Pressemitteilung
Nr.,NOUN,Nr.
36,NUM,36
/,PUNCT,--
20,NUM,20
),PUNCT,--
.,PUNCT,--
Die,DET,der
Beschlüsse,NOUN,Beschluß
sind,AUX,sein
unanfechtbar,ADV,unanfechtbar
.,PUNCT,--
Beschluss,PROPN,Beschluss
vom,ADP,von
5.,ADJ,5.
November,NOUN,November
2020,NUM,2020
–,PUNCT,--
OVG,PROPN,OVG
11,NUM,11
S,X,S
99,NUM,99
/,PUNCT,--
20,NUM,20
(,PUNCT,--
Massagestudio,NOUN,Massagestudio
),PUNCT,--
Beschlüsse,NOUN,Beschluß
vom,ADP,von
6.,ADJ,6.
November,NOUN,November
2020,NUM,2020
–,PUNCT,--
OVG,PROPN,OVG
11,NUM,11
S,X,S
98,NUM,98
/,PUNCT,--
20,NUM,20
(,PUNCT,--
Kosmetikstudio,NOUN,Kosmetikstudio
),PUNCT,--
",",PUNCT,--
OVG,PROPN,OVG
11,NUM,11
S,X,S
100,NUM,100
/,PUNCT,--
20,NUM,20
(,PUNCT,--
Nagelstudio,PROPN,Nagelstudio
),PUNCT,--
