Token,PoS,Lemma
Von,ADP,von
Auto,NOUN,Auto
erfasst,VERB,erfassen
-,PUNCT,--
Senior,NOUN,Senior
schwer,ADV,schwer
verletzt,VERB,verletzen
"
",SPACE,"
"
Nr.,NOUN,Nr.
2609,NUM,2609
Bei,ADP,bei
einem,DET,ein
Verkehrsunfall,NOUN,Verkehrsunfall
",",PUNCT,--
der,PRON,der
sich,PRON,sich
gestern,ADV,gestern
Nachmittag,NOUN,Nachmittag
in,ADP,in
Marienfelde,PROPN,Marienfelde
ereignete,VERB,ereignen
",",PUNCT,--
wurde,AUX,werden
ein,DET,ein
80-Jähriger,NOUN,80-Jähriger
schwer,ADV,schwer
verletzt,VERB,verletzen
.,PUNCT,--
Nach,ADP,nach
derzeitigen,ADJ,derzeitig
Erkenntnissen,NOUN,Erkenntnis
und,CCONJ,und
Zeugenaussagen,NOUN,Zeugenaussage
soll,AUX,sollen
der,DET,der
Senior,NOUN,Senior
gegen,ADP,gegen
16.30,NUM,16.30
Uhr,NOUN,Uhr
die,DET,der
Fahrbahn,NOUN,Fahrbahn
der,DET,der
Hildburghauser,ADJ,Hildburghauser
Straße,NOUN,Straße
hinter,ADP,hinter
einem,DET,ein
am,ADP,an
rechten,ADJ,rechter
Fahrbahnrand,NOUN,Fahrbahnrand
wartenden,ADJ,wartend
Pkw,NOUN,Pkw
betreten,VERB,betreten
haben,AUX,haben
und,CCONJ,und
kurz,ADV,kurz
darauf,ADV,darauf
vom,ADP,von
Mercedes,PROPN,Mercedes
eines,DET,ein
63-Jährigen,NOUN,63-Jährige
erfasst,VERB,erfasst
worden,AUX,werden
sein,AUX,sein
.,PUNCT,--
Der,DET,der
Fahrzeugführer,NOUN,Fahrzeugführer
konnte,AUX,können
einen,DET,ein
Zusammenstoß,NOUN,Zusammenstoß
trotz,ADP,trotz
durchgeführter,ADJ,durchgeführter
Gefahrenbremsung,NOUN,Gefahrenbremsung
nicht,PART,nicht
mehr,ADV,mehr
verhindern,VERB,verhindern
.,PUNCT,--
In,ADP,in
Folge,NOUN,Folge
der,DET,der
Kollision,NOUN,Kollision
stürzte,VERB,stürzen
der,DET,der
Fußgänger,NOUN,Fußgänger
und,CCONJ,und
kam,VERB,kommen
mit,ADP,mit
einer,DET,ein
Kopfverletzung,NOUN,Kopfverletzung
sowie,CCONJ,sowie
einem,DET,ein
Schleudertrauma,NOUN,Schleudertrauma
in,ADP,in
stationäre,ADJ,stationär
Behandlung,NOUN,Behandlung
.,PUNCT,--
Die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
hat,AUX,haben
das,DET,der
Fachkommissariat,NOUN,Fachkommissariat
für,ADP,für
Verkehrsdelikte,NOUN,Verkehrsdelikt
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
4,NUM,4
(,PUNCT,--
Süd,NOUN,Süd
),PUNCT,--
übernommen,VERB,übernehmen
.,PUNCT,--
