Token,PoS,Lemma
34,NUM,34
Parteien,NOUN,Partei
wollen,AUX,wollen
bei,ADP,bei
der,DET,der
Abgeordnetenhauswahl,NOUN,Abgeordnetenhauswahl
mit,ADP,mit
Landesliste,NOUN,Landesliste
oder,CCONJ,oder
Bezirkslisten,NOUN,Bezirkslist
kandidieren,VERB,kandidieren
"
",SPACE,"
"
Heute,ADV,heute
um,ADP,um
18,NUM,18
Uhr,NOUN,Uhr
endete,VERB,enden
der,DET,der
Zeitraum,NOUN,Zeitraum
",",PUNCT,--
in,ADP,in
dem,PRON,der
die,DET,der
Parteien,NOUN,Partei
ihre,DET,ihr
Landes-,X,Land
oder,CCONJ,oder
Bezirkslisten,NOUN,Bezirkslist
für,ADP,für
die,DET,der
Wahl,NOUN,Wahl
zum,ADP,zu
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
einreichen,VERB,einreichen
konnten,AUX,können
.,PUNCT,--
34,NUM,34
Parteien,NOUN,Partei
haben,AUX,haben
eine,DET,ein
Landesliste,NOUN,Landesliste
oder,CCONJ,oder
Bezirkslisten,NOUN,Bezirkslist
abgegeben,VERB,abgeben
.,PUNCT,--
Die,DET,der
Geschäftsstelle,NOUN,Geschäftsstelle
der,DET,der
Landeswahlleiterin,NOUN,Landeswahlleiterin
und,CCONJ,und
die,DET,der
Bezirkswahlämter,NOUN,Bezirkswahlämter
prüfen,VERB,prüfen
derzeit,ADV,derzeit
die,DET,der
eingereichten,ADJ,eingereicht
Unterlagen,NOUN,Unterlage
und,CCONJ,und
für,ADP,für
Parteien,NOUN,Partei
",",PUNCT,--
die,PRON,der
nicht,PART,nicht
im,ADP,in
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
oder,CCONJ,oder
im,ADP,in
Deutschen,ADJ,deutsch
Bundestag,NOUN,Bundestag
vertreten,VERB,vertreten
sind,AUX,sein
",",PUNCT,--
die,DET,der
eingereichten,ADJ,eingereicht
Unterstützungsunterschriften,NOUN,Unterstützungsunterschrift
.,PUNCT,--
Benötigt,VERB,benötigen
wurden,AUX,werden
550,NUM,550
Unterschriften,NOUN,Unterschrift
von,ADP,von
Wahlberechtigten,NOUN,wahlberechtigte
",",PUNCT,--
wenn,SCONJ,wenn
eine,DET,ein
Partei,NOUN,Partei
mit,ADP,mit
Landesliste,NOUN,Landesliste
kandidiert,VERB,kandidieren
",",PUNCT,--
oder,CCONJ,oder
46,NUM,46
Unterschriften,NOUN,Unterschrift
für,ADP,für
jede,DET,jeder
Bezirksliste,NOUN,Bezirksliste
.,PUNCT,--
Die,DET,der
Parteien,NOUN,Partei
bestimmen,VERB,bestimmen
selbst,ADV,selbst
",",PUNCT,--
ob,SCONJ,ob
sie,PRON,sie
bei,ADP,bei
der,DET,der
Wahl,NOUN,Wahl
zum,ADP,zu
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
in,ADP,in
Berlin,PROPN,Berlin
mit,ADP,mit
einer,DET,ein
einheitlichen,ADJ,einheitlich
Liste,NOUN,Liste
(,PUNCT,--
Landesliste,NOUN,Landesliste
),PUNCT,--
antreten,VERB,antreten
oder,CCONJ,oder
in,ADP,in
den,DET,der
Bezirken,NOUN,Bezirk
mit,ADP,mit
unterschiedlichen,ADJ,unterschiedlich
Listen,NOUN,Liste
(,PUNCT,--
Bezirkslisten,NOUN,Bezirkslisten
),PUNCT,--
.,PUNCT,--
Mit,ADP,mit
Landes-,X,Land
und,CCONJ,und
Bezirkslisten,NOUN,Bezirkslist
konkurrieren,VERB,konkurrieren
die,DET,der
Parteien,NOUN,Partei
um,ADP,um
Zweitstimmen,NOUN,Zweitstimme
",",PUNCT,--
die,PRON,der
maßgebend,ADV,maßgebend
sind,AUX,sein
für,ADP,für
die,DET,der
Verteilung,NOUN,Verteilung
der,DET,der
Sitze,NOUN,Sitz
im,ADP,in
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
.,PUNCT,--
Wie,ADP,wie
schon,ADV,schon
bei,ADP,bei
den,DET,der
letzten,ADJ,letzter
Wahlen,NOUN,Wahl
haben,AUX,haben
sich,PRON,sich
SPD,PROPN,SPD
",",PUNCT,--
CDU,PROPN,CDU
und,CCONJ,und
FDP,PROPN,FDP
wieder,ADV,wieder
für,ADP,für
Bezirkslisten,NOUN,Bezirkslist
entschieden,VERB,entscheiden
und,CCONJ,und
LINKE,PROPN,LINKE
",",PUNCT,--
GRÜNE,PROPN,GRÜNE
",",PUNCT,--
AfD,PROPN,AfD
und,CCONJ,und
die,DET,der
Mehrheit,NOUN,Mehrheit
der,DET,der
nicht,PART,nicht
im,ADP,in
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
vertretenen,ADJ,vertreten
Parteien,NOUN,Partei
für,ADP,für
Landeslisten,NOUN,Landeslist
.,PUNCT,--
Die,DET,der
Bezirkswahlausschüsse,NOUN,Bezirkswahlausschüs
entscheiden,VERB,entscheiden
am,ADP,an
28.,ADJ,28.
Juli,NOUN,Juli
und,CCONJ,und
der,DET,der
Landeswahlausschuss,PROPN,Landeswahlausschuss
am,ADP,an
30.,ADJ,30.
Juli,NOUN,Juli
über,ADP,über
die,DET,der
Zulassung,NOUN,Zulassung
der,DET,der
bei,ADP,bei
ihnen,PRON,ihnen
eingereichten,ADJ,eingereicht
Wahlvorschläge,NOUN,Wahlvorschlag
.,PUNCT,--
Bei,ADP,bei
der,DET,der
Wahl,NOUN,Wahl
zum,ADP,zu
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
im,ADP,in
Jahre,NOUN,Jahr
2016,NUM,2016
hatten,AUX,haben
25,NUM,25
Parteien,NOUN,Partei
Landes-,X,Land
oder,CCONJ,oder
Bezirkslisten,NOUN,Bezirkslist
eingereicht,VERB,einreichen
–,PUNCT,--
die,DET,der
Listen,NOUN,Liste
von,ADP,von
21,NUM,21
Parteien,NOUN,Partei
wurden,AUX,werden
zugelassen,VERB,zulassen
.,PUNCT,--
Die,DET,der
Listen,NOUN,Liste
von,ADP,von
vier,NUM,vier
Parteien,NOUN,Partei
wurden,AUX,werden
abgelehnt,VERB,ablehnen
",",PUNCT,--
insbesondere,ADV,insbesondere
aufgrund,ADP,aufgrund
fehlender,ADJ,fehlend
Unterstützungsunterschriften,NOUN,Unterstützungsunterschrift
.,PUNCT,--
Parteiname,ADJ,Parteinam
Beteiligung,NOUN,Beteiligung
L-Landesliste,PROPN,L-Landesliste
B-Bezirksliste,NOUN,B-Bezirksliste
/,PUNCT,--
n,X,n
1.,ADJ,1.
Aktion,NOUN,Aktion
Partei,NOUN,Partei
für,ADP,für
Tierschutz,NOUN,Tierschutz
–,PUNCT,--
TIERSCHUTZ,PROPN,TIERSCHUTZ
hier,ADV,hier
!,PUNCT,--
(,PUNCT,--
TIERSCHUTZ,PROPN,TIERSCHUTZ
hier,ADV,hier
!,PUNCT,--
),PUNCT,--
L,PROPN,L
2.,ADV,2.
Alternative,NOUN,Alternative
für,ADP,für
Deutschland,PROPN,Deutschland
(,PUNCT,--
AfD,NOUN,AfD
),PUNCT,--
L,PROPN,L
3.,ADJ,3.
Basisdemokratische,ADJ,basisdemokratisch
Partei,NOUN,Partei
Deutschland,PROPN,Deutschland
(,PUNCT,--
dieBasis,PROPN,dieBasis
),PUNCT,--
L,PROPN,L
4.,PROPN,4.
bergpartei,NOUN,Bergpartei
",",PUNCT,--
die,DET,der
überpartei,NOUN,überpartei
(,PUNCT,--
B,X,--
*,NOUN,*
),PUNCT,--
L,PROPN,L
5.,PROPN,5.
Bildet,PROPN,Bildet
Berlin,PROPN,Berlin
!,PUNCT,--
e.V.,X,e.V.
(,PUNCT,--
Bildet,PROPN,Bildet
Berlin,PROPN,Berlin
!,PUNCT,--
),PUNCT,--
L,PROPN,L
6.,NUM,6.
Bündnis,NOUN,Bündnis
90,NUM,90
/,PUNCT,--
Die,DET,der
GRÜNEN,PROPN,GRÜNEN
(,PUNCT,--
GRÜNE,PROPN,GRÜNE
),PUNCT,--
L,PROPN,L
7.,ADJ,7.
Bürgerrechtsbewegung,NOUN,Bürgerrechtsbewegung
Solidarität,NOUN,Solidarität
(,PUNCT,--
BüSo,NOUN,BüSo
),PUNCT,--
L,PROPN,L
8.,PROPN,8.
Christlich,ADV,Christlich
Demokratische,ADJ,demokratisch
Union,NOUN,Union
Deutschlands,PROPN,Deutschland
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
B,X,--
9.,ADJ,9.
Deutsche,ADJ,deutsch
Kommunistische,ADJ,kommunistisch
Partei,NOUN,Partei
(,PUNCT,--
DKP,PROPN,DKP
),PUNCT,--
L,PROPN,L
10.,ADJ,10.
DEUTSCHE,NOUN,DEUTSCHE
KONSERVATIVE,PROPN,KONSERVATIVE
(,PUNCT,--
Deutsche,ADJ,deutsch
Konservative,NOUN,konservative
),PUNCT,--
B,X,--
11.,ADJ,11.
Die,DET,der
Grauen,NOUN,Grauen
–,PUNCT,--
Für,ADP,für
alle,DET,aller
Generationen,NOUN,Generation
(,PUNCT,--
Die,DET,der
Grauen,NOUN,Grauen
),PUNCT,--
L,PROPN,L
12.,PROPN,12.
DIE,PROPN,DIE
LINKE,PROPN,LINKE
(,PUNCT,--
DIE,PROPN,DIE
LINKE,PROPN,LINKE
),PUNCT,--
L,PROPN,L
13.,ADV,13.
Die,DET,der
neuen,ADJ,neu
Demokraten,NOUN,Demokrat
(,PUNCT,--
-,PUNCT,--
),PUNCT,--
B,X,--
14.,ADV,14.
Die,DET,der
Republikaner,NOUN,Republikaner
(,PUNCT,--
REP,PROPN,REP
),PUNCT,--
B,X,B
15.,NUM,15.
Die,DET,der
Urbane,NOUN,Urbane
.,PUNCT,--
Eine,DET,ein
HipHop,PROPN,HipHop
Partei,NOUN,Partei
(,PUNCT,--
du,PRON,du
.,PUNCT,--
),PUNCT,--
L,X,L
16.,ADJ,16.
diePinken,NOUN,diePinken
/,PUNCT,--
BÜNDNIS21,NOUN,BÜNDNIS21
(,PUNCT,--
BÜNDNIS21,NOUN,BÜNDNIS21
),PUNCT,--
L,PROPN,L
17.,NUM,17.
Freie,ADJ,frei
Demokratische,ADJ,demokratisch
Partei,NOUN,Partei
(,PUNCT,--
FDP,PROPN,FDP
),PUNCT,--
B,X,--
18.,ADJ,18.
FREIE,PROPN,FREIE
WÄHLER,PROPN,WÄHLER
(,PUNCT,--
FREIE,PROPN,FREIE
WÄHLER,X,WÄHLER
),PUNCT,--
L,PROPN,L
19.,ADJ,19.
Graue,NOUN,Graue
Panther,NOUN,Panther
(,PUNCT,--
Graue,ADJ,Graue
Panther,PROPN,Panther
),PUNCT,--
L,PROPN,L
20.,ADJ,20.
Klimaliste,ADJ,Klimaliste
Berlin,PROPN,Berlin
(,PUNCT,--
Klimaliste,ADJ,Klimaliste
Berlin,PROPN,Berlin
),PUNCT,--
L,PROPN,L
21.,ADJ,21.
Liberal-Konservative,NOUN,Liberal-Konservative
Reformer,NOUN,Reformer
(,PUNCT,--
LKR,PROPN,LKR
),PUNCT,--
L,PROPN,L
22.,ADJ,22.
Menschliche,ADJ,Menschliche
Welt,NOUN,Welt
–,PUNCT,--
für,ADP,für
das,DET,der
Wohl,NOUN,Wohl
und,CCONJ,und
Glücklich-Sein,NOUN,Glücklich-Sein
aller,PRON,aller
(,PUNCT,--
MENSCHLICHE,PROPN,MENSCHLICHE
WELT,PROPN,WELT
),PUNCT,--
B,X,--
23.,ADJ,23.
Mieterpartei,NOUN,Mieterpartei
/,PUNCT,--
Bündnis,NOUN,Bündnis
Berlin,PROPN,Berlin
(,PUNCT,--
MIETERPARTEI,PROPN,MIETERPARTEI
),PUNCT,--
L,PROPN,L
24.,ADJ,24.
Nationaldemokratische,ADJ,nationaldemokratisch
Partei,NOUN,Partei
Deutschlands,PROPN,Deutschland
(,PUNCT,--
NPD,PROPN,NPD
),PUNCT,--
L,PROPN,L
25.,ADJ,25.
Ökologisch-Demokratische,NOUN,Ökologisch-Demokratische
Partei,NOUN,Partei
(,PUNCT,--
ÖDP,PROPN,ÖDP
),PUNCT,--
L,PROPN,L
26.,ADJ,26.
Partei,NOUN,Partei
der,DET,der
Humanisten,NOUN,Humanisten
(,PUNCT,--
Die,DET,der
Humanisten,NOUN,Humanisten
),PUNCT,--
L,DET,L
27.,ADJ,27.
Partei,NOUN,Partei
für,ADP,für
Arbeit,NOUN,Arbeit
",",PUNCT,--
Rechtsstaat,NOUN,Rechtsstaat
",",PUNCT,--
Tierschutz,NOUN,Tierschutz
",",PUNCT,--
Elitenförderung,NOUN,Elitenförderung
und,CCONJ,und
basisdemokratische,ADJ,basisdemokratisch
Initiative,NOUN,Initiative
(,PUNCT,--
Die,DET,der
PARTEI,PROPN,PARTEI
),PUNCT,--
L,DET,L
28.,ADJ,28.
Partei,NOUN,Partei
für,ADP,für
Gesundheitsforschung,NOUN,Gesundheitsforschung
(,PUNCT,--
Gesundheitsforschung,NOUN,Gesundheitsforschung
),PUNCT,--
L,PROPN,L
29.,ADJ,29.
PARTEI,NOUN,PARTEI
MENSCH,NOUN,MENSCH
UMWELT,PROPN,UMWELT
TIERSCHUTZ,PROPN,TIERSCHUTZ
(,PUNCT,--
Tierschutzpartei,NOUN,Tierschutzpartei
),PUNCT,--
L,PROPN,L
30.,ADJ,30.
Piratenpartei,NOUN,Piratenpartei
Deutschland,PROPN,Deutschland
(,PUNCT,--
PIRATEN,NOUN,PIRATEN
),PUNCT,--
L,PROPN,L
31.,ADJ,31.
Sozialdemokratische,ADJ,sozialdemokratisch
Partei,NOUN,Partei
Deutschlands,PROPN,Deutschland
(,PUNCT,--
SPD,PROPN,SPD
),PUNCT,--
B,X,--
32.,ADV,32.
Sozialistische,ADJ,sozialistisch
Gleichheitspartei,NOUN,Gleichheitspartei
",",PUNCT,--
Vierte,ADJ,viert
Internationale,ADJ,international
(,PUNCT,--
SGP,PROPN,SGP
),PUNCT,--
L,PROPN,L
33.,PROPN,33.
TEAM,NOUN,TEAM
TODENHÖFER,PROPN,TODENHÖFER
(,PUNCT,--
TEAM,PROPN,TEAM
