Token,PoS,Lemma
Prüfungen,NOUN,Prüfung
des,DET,der
Rechnungshofs,NOUN,Rechnungshof
von,ADP,von
Berlin,PROPN,Berlin
und,CCONJ,und
des,DET,der
Landesrechnungshofes,NOUN,Landesrechnungshof
Brandenburg,PROPN,Brandenburg
in,ADP,in
Bezug,NOUN,Bezug
auf,ADP,auf
die,DET,der
Flughafen,NOUN,Flughafen
Berlin,PROPN,Berlin
Brandenburg,PROPN,Brandenburg
GmbH,NOUN,GmbH
"
",SPACE,"
"
Zu,ADP,zu
den,DET,der
Aufforderungen,NOUN,Aufforderunge
aus,ADP,aus
dem,DET,der
politischen,ADJ,politisch
Raum,NOUN,Raum
die,DET,der
Flughafengesellschaft,NOUN,Flughafengesellschaft
zu,PART,zu
prüfen,VERB,prüfen
",",PUNCT,--
erklären,VERB,erklären
die,DET,der
Präsidentin,NOUN,Präsidentin
des,DET,der
Rechnungshofs,NOUN,Rechnungshof
von,ADP,von
Berlin,PROPN,Berlin
Karin,PROPN,Karin
Klingen,NOUN,Kling
und,CCONJ,und
der,DET,der
Präsident,NOUN,Präsident
des,DET,der
Landesrechnungshofes,NOUN,Landesrechnungshof
Brandenburg,PROPN,Brandenburg
Christoph,PROPN,Christoph
Weiser,PROPN,Weiser
:,PUNCT,--
Der,DET,der
Rechnungshof,NOUN,Rechnungshof
von,ADP,von
Berlin,PROPN,Berlin
und,CCONJ,und
der,DET,der
Landesrechnungshof,NOUN,Landesrechnungshof
Brandenburg,PROPN,Brandenburg
werden,AUX,werden
im,ADP,in
kommenden,ADJ,kommend
Jahr,NOUN,Jahr
die,DET,der
Beteiligungen,NOUN,Beteiligung
der,DET,der
beiden,DET,beide
Länder,NOUN,Land
an,ADP,an
der,DET,der
Flughafen,NOUN,Flughafen
Berlin,PROPN,Berlin
Brandenburg,PROPN,Brandenburg
GmbH,NOUN,GmbH
(,PUNCT,--
FBB,PROPN,FBB
),PUNCT,--
prüfen,VERB,prüfen
.,PUNCT,--
Ziel,NOUN,Ziel
ist,AUX,sein
es,PRON,es
",",PUNCT,--
möglichst,ADV,möglichst
breite,ADJ,breit
Prüfungserkenntnisse,NOUN,Prüfungserkenntnis
zu,PART,zu
gewinnen,VERB,gewinnen
.,PUNCT,--
Der,DET,der
Ablauf,NOUN,Ablauf
der,DET,der
Prüfungen,NOUN,Prüfung
und,CCONJ,und
die,DET,der
voraussichtliche,ADJ,voraussichtlich
Dauer,NOUN,Dauer
werden,AUX,werden
zunächst,ADV,zunächst
mit,ADP,mit
allen,DET,aller
daran,ADV,daran
beteiligten,ADJ,beteiligt
Stellen,NOUN,Stelle
abgestimmt,VERB,abstimmen
.,PUNCT,--
Dabei,ADV,dabei
werden,AUX,werden
auch,ADV,auch
Erhebungen,NOUN,Erhebung
bei,ADP,bei
der,DET,der
FBB,PROPN,FBB
möglich,ADV,möglich
sein,AUX,sein
.,PUNCT,--
Mit,ADP,mit
ihren,DET,ihr
Prüfungen,NOUN,Prüfung
kommen,VERB,kommen
die,DET,der
Rechnungshöfe,NOUN,Rechnungshof
auch,ADV,auch
auf,ADP,auf
eine,DET,ein
öffentliche,ADJ,öffentlich
Äußerung,NOUN,Äußerung
des,DET,der
FBB-Geschäftsführers,NOUN,FBB-Geschäftsführer
Engelbert,PROPN,Engelbert
Lütke,PROPN,Lütke
Daldrup,PROPN,Daldrup
zurück,ADV,zurück
.,PUNCT,--
Er,PRON,er
hatte,AUX,haben
im,ADP,in
Juni,NOUN,Juni
2020,NUM,2020
die,DET,der
Rechnungshöfe,NOUN,Rechnungshof
zu,ADP,zu
Prüfungen,NOUN,Prüfung
eingeladen,VERB,einladen
und,CCONJ,und
bekundete,VERB,bekunden
großes,ADJ,groß
Interesse,NOUN,Interesse
an,ADP,an
Transparenz,NOUN,Transparenz
und,CCONJ,und
Offenheit,NOUN,Offenheit
.,PUNCT,--
Hintergrund,NOUN,Hintergrund
:,PUNCT,--
Die,DET,der
Rechnungshöfe,NOUN,Rechnungshof
prüfen,VERB,prüfen
bei,ADP,bei
den,DET,der
Finanzverwaltungen,NOUN,Finanzverwaltung
",",PUNCT,--
wie,SCONJ,wie
die,DET,der
Länder,NOUN,Land
als,ADP,als
Gesellschafter,NOUN,Gesellschafter
ihre,DET,ihr
Beteiligungen,NOUN,Beteiligung
steuern,VERB,steuern
und,CCONJ,und
verwalten,VERB,verwalten
.,PUNCT,--
Im,ADP,in
Rahmen,NOUN,Rahmen
dieser,DET,dieser
so,ADV,so
genannten,ADJ,genannt
Betätigungsprüfung,NOUN,Betätigungsprüfung
können,AUX,können
sich,PRON,sich
die,DET,der
Rechnungshöfe,NOUN,Rechnungshof
auch,ADV,auch
Unterlagen,NOUN,Unterlage
der,DET,der
FBB,PROPN,FBB
vorlegen,VERB,vorlegen
lassen,VERB,lassen
(,PUNCT,--
