Token,PoS,Lemma
Schlagzeug,NOUN,Schlagzeug
/,PUNCT,--
Gitarre,NOUN,Gitarre
:,PUNCT,--
Freie,ADJ,frei
Plätze,NOUN,Platz
an,ADP,an
der,DET,der
Hans-Werner-Henze-Musikschule,PROPN,Hans-Werner-Henze-Musikschule
"
",SPACE,"
"
Freie,ADJ,frei
Unterrichtsplätze,NOUN,Unterrichtsplatz
Gitarre,NOUN,Gitarre
und,CCONJ,und
für,ADP,für
Schlagzeug,NOUN,Schlagzeug
/,PUNCT,--
Orchesterschlagwerk,NOUN,Orchesterschlagwerk
Ab,ADP,ab
dem,DET,der
neuen,ADJ,neu
Schuljahr,NOUN,Schuljahr
hat,AUX,haben
die,DET,der
Hans-Werner-Henze-Musikschule,PROPN,Hans-Werner-Henze-Musikschule
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
besonders,ADV,besonders
in,ADP,in
den,DET,der
Hellersdorfer,NOUN,Hellersdorfer
Standorten,NOUN,Standort
wieder,ADV,wieder
freie,ADJ,frei
Plätze,NOUN,Platz
im,ADP,in
Unterricht,NOUN,Unterricht
für,ADP,für
Gitarre,NOUN,Gitarre
und,CCONJ,und
im,ADP,in
Fach,NOUN,Fach
Schlagzeug,NOUN,Schlagzeug
zu,PART,zu
vergeben,VERB,vergeben
.,PUNCT,--
Ob,SCONJ,ob
klassische,ADJ,klassisch
Gitarre,NOUN,Gitarre
oder,CCONJ,oder
E-Gitarre,NOUN,E-Gitarre
–,PUNCT,--
die,DET,der
Lehrkräfte,NOUN,Lehrkraft
sind,AUX,sein
mit,ADP,mit
den,DET,der
verschiedensten,ADJ,verschieden
Stilrichtungen,NOUN,Stilrichtung
vertraut,ADV,vertraut
und,CCONJ,und
geben,VERB,geben
ihr,DET,ihr
Wissen,NOUN,wissen
und,CCONJ,und
Können,AUX,können
gern,ADV,gern
an,ADP,an
interessierte,ADJ,interessiert
Kinder,NOUN,Kind
",",PUNCT,--
Jugendliche,NOUN,jugendliche
und,CCONJ,und
Erwachsene,NOUN,erwachsene
weiter,ADV,weiter
.,PUNCT,--
Das,DET,der
Schlagzeug,NOUN,Schlagzeug
in,ADP,in
der,DET,der
Rockmusik,NOUN,Rockmusik
",",PUNCT,--
im,ADP,in
Jazz,NOUN,Jazz
oder,CCONJ,oder
klassisch,ADV,klassisch
im,ADP,in
Orchester,NOUN,Orchester
–,PUNCT,--
auch,ADV,auch
wer,PRON,wer
das,DET,der
Spiel,NOUN,Spiel
auf,ADP,auf
diesem,DET,dieser
Instrument,NOUN,Instrument
erlernen,VERB,erlernen
möchte,AUX,möchten
",",PUNCT,--
hat,AUX,haben
an,ADP,an
der,DET,der
Hans-Werner-Henze-Musikschule,NOUN,Hans-Werner-Henze-Musikschule
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
jetzt,ADV,jetzt
die,DET,der
Möglichkeit,NOUN,Möglichkeit
.,PUNCT,--
In,ADP,in
einem,DET,ein
kostenfreien,ADJ,kostenfrei
Schnupperunterricht,NOUN,Schnupperunterricht
können,AUX,können
alle,DET,aller
Interessierten,NOUN,Interessiert
diese,DET,dieser
Instrumente,NOUN,Instrument
ausprobieren,VERB,ausprobieren
und,CCONJ,und
die,DET,der
fachkundigen,ADJ,fachkundig
Lehrer,NOUN,Lehrer
kennenlernen,VERB,kennenlernen
.,PUNCT,--
Schon,ADV,schon
nach,ADP,nach
einer,DET,ein
kurzen,ADJ,kurz
Phase,NOUN,Phase
im,ADP,in
Anfangsunterricht,NOUN,Anfangsunterricht
ist,AUX,sein
die,DET,der
Mitwirkung,NOUN,Mitwirkung
in,ADP,in
attraktiven,ADJ,attraktiv
Ensembles,NOUN,Ensemble
möglich,ADV,möglich
",",PUNCT,--
es,PRON,es
warten,VERB,warten
kleine,ADJ,klein
Auftritte,NOUN,Auftritt
und,CCONJ,und
große,ADJ,groß
Konzerte,NOUN,Konzert
auf,ADP,auf
alle,DET,aller
neuen,ADJ,neu
Mitspieler,NOUN,Mitspieler
.,PUNCT,--
Interessenten,NOUN,Interessent
–,PUNCT,--
egal,ADV,egal
welchen,DET,welcher
Alters,NOUN,Alter
–,PUNCT,--
melden,VERB,melden
sich,PRON,sich
bitte,ADV,bitte
unter,ADP,unter
90293,NUM,90293
-,PUNCT,--
5758,NUM,5758
/-5752,NOUN,/-5752
/-5751,PROPN,/-5751
oder,CCONJ,oder
per,ADP,per
Internet,NOUN,Internet
unter,ADP,unter
www.marzahn-hellersdorf-musikschule.de,X,www.marzahn-hellersdorf-musikschule.de
