Token,PoS,Lemma
Automaten,NOUN,Automat
aufgebrochen,VERB,aufbrechen
"
",SPACE,"
"
Nr.,NOUN,Nr.
0776,NUM,0776
Gestern,NOUN,Gestern
Abend,NOUN,Abend
brachen,VERB,brechen
in,ADP,in
Adlershof,PROPN,Adlershof
Unbekannte,NOUN,unbekannte
einen,DET,ein
Geldausgabeautomaten,NOUN,Geldausgabeautomat
auf,ADP,auf
und,CCONJ,und
entwendeten,VERB,entwendeten
die,DET,der
Geldkassette,NOUN,Geldkassette
.,PUNCT,--
Nach,ADP,nach
den,DET,der
bisherigen,ADJ,bisherig
Ermittlungen,NOUN,Ermittlung
öffneten,VERB,öffneen
zwei,NUM,zwei
Männer,NOUN,Mann
gegen,ADP,gegen
21.20,NUM,21.20
Uhr,NOUN,Uhr
gewaltsam,ADV,gewaltsam
den,DET,der
Technikraum,NOUN,Technikraum
einer,DET,ein
Bankfiliale,NOUN,Bankfiliale
in,ADP,in
der,DET,der
Rudower,PROPN,Rudower
Chaussee,PROPN,Chaussee
.,PUNCT,--
Dort,ADV,dort
brachen,VERB,brechen
sie,PRON,sie
den,DET,der
Korpus,NOUN,Korpus
eines,DET,ein
Geldausgabeautomaten,NOUN,Geldausgabeautomat
auf,ADP,auf
und,CCONJ,und
entnahmen,VERB,entnahmen
die,DET,der
Geldbehälter,NOUN,Geldbehälter
.,PUNCT,--
Mit,ADP,mit
der,DET,der
Beute,NOUN,Beute
sollen,AUX,sollen
die,DET,der
beiden,DET,beide
Männer,NOUN,Mann
in,ADP,in
einen,DET,ein
Pkw,NOUN,Pkw
eingestiegen,VERB,einsteigen
sein,AUX,sein
",",PUNCT,--
der,PRON,der
von,ADP,von
einem,DET,ein
mutmaßlichen,ADJ,mutmaßlich
Komplizen,NOUN,Komplize
gefahren,VERB,fahren
wurde,AUX,werden
und,CCONJ,und
vor,ADP,vor
der,DET,der
Bank,NOUN,Bank
gestanden,VERB,stehen
haben,AUX,haben
soll,AUX,sollen
.,PUNCT,--
Das,DET,der
Fahrzeug,NOUN,Fahrzeug
soll,AUX,sollen
in,ADP,in
Richtung,NOUN,Richtung
Wagner-Regeny-Straße,PROPN,Wagner-Regeny-Straße
geflüchtet,VERB,flüchten
sein,AUX,sein
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
zu,ADP,zu
dem,DET,der
Einbruch,NOUN,Einbruch
dauern,VERB,dauern
an,ADP,an
und,CCONJ,und
wurden,AUX,werden
von,ADP,von
einem,DET,ein
Fachkommissariat,NOUN,Fachkommissariat
des,DET,der
Landeskriminalamtes,NOUN,Landeskriminalamt
übernommen,VERB,übernehmen
.,PUNCT,--
