Token,PoS,Lemma
Weiterentwicklung,NOUN,Weiterentwicklung
und,CCONJ,und
Fortführung,NOUN,Fortführung
der,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
für,ADP,für
Natur-,X,Natur
und,CCONJ,und
Umweltbildung,NOUN,Umweltbildung
Treptow-Köpenick,PROPN,Treptow-Köpenick
"
",SPACE,"
"
Die,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
für,ADP,für
Natur-,X,Natur
und,CCONJ,und
Umweltbildung,NOUN,Umweltbildung
Treptow-Köpenick,PROPN,Treptow-Köpenick
hat,AUX,haben
nach,ADP,nach
kurzer,ADJ,kurz
Pause,NOUN,Pause
am,ADP,an
1.,ADJ,1.
August,NOUN,August
2022,NUM,2022
ihre,DET,ihr
Tätigkeit,NOUN,Tätigkeit
wiederaufgenommen,VERB,wiederaufnehmen
.,PUNCT,--
Träger,NOUN,Träger
ist,AUX,sein
der,DET,der
BUND,PROPN,BUND
Berlin,PROPN,Berlin
e.,ADJ,e.
V,X,V
..,PUNCT,..
Als,ADP,als
Schnittstelle,NOUN,Schnittstelle
und,CCONJ,und
Sprachrohr,NOUN,Sprachrohr
stehen,VERB,stehen
Jörn,PROPN,Jörn
Jaschke,PROPN,Jaschke
und,CCONJ,und
Silke,PROPN,Silke
Sydow,PROPN,Sydow
rund,ADV,rund
um,ADP,um
den,DET,der
Bereich,NOUN,Bereich
der,DET,der
Natur-,X,Natur
",",PUNCT,--
Umwelt-,X,Umwelt
",",PUNCT,--
Klima,NOUN,Klima
und,CCONJ,und
Nachhaltigkeitsbildung,NOUN,Nachhaltigkeitsbildung
im,ADP,in
Bezirk,NOUN,Bezirk
für,ADP,für
Sie,PRON,sie
sowie,CCONJ,sowie
das,DET,der
Netzwerk,NOUN,Netzwerk
aus,ADP,aus
Zivilgesellschaft,NOUN,Zivilgesellschaft
",",PUNCT,--
Verwaltung,NOUN,Verwaltung
",",PUNCT,--
Politik,NOUN,Politik
",",PUNCT,--
Wirtschaft,NOUN,Wirtschaft
",",PUNCT,--
Schule,NOUN,Schule
und,CCONJ,und
Co.,NOUN,Co.
zur,ADP,zu
Verfügung,NOUN,Verfügung
.,PUNCT,--
Die,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
fördert,VERB,fördern
Umweltbildungsangebote,NOUN,Umweltbildungsangebot
",",PUNCT,--
Klima-,X,Klima
und,CCONJ,und
Naturschutzprojekte,NOUN,Naturschutzprojekt
für,ADP,für
und,CCONJ,und
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
und,CCONJ,und
stärkt,VERB,stärken
das,DET,der
Netzwerk,NOUN,Netzwerk
mit,ADP,mit
Sichtbarkeit,NOUN,Sichtbarkeit
",",PUNCT,--
Beratung,NOUN,Beratung
",",PUNCT,--
Vernetzung,NOUN,Vernetzung
",",PUNCT,--
Projektaktivierung,NOUN,Projektaktivierung
und,CCONJ,und
Informationen,NOUN,Information
.,PUNCT,--
Dazu,ADV,dazu
zählen,VERB,zählen
u.,ADP,u.
a.,PRON,a.
das,DET,der
Bereitstellen,NOUN,bereitstellen
von,ADP,von
Bildungsmaterialien,NOUN,Bildungsmateriali
",",PUNCT,--
Beratung,NOUN,Beratung
zu,ADP,zu
Fördermöglichkeiten,NOUN,Fördermöglichkeit
",",PUNCT,--
Unterstützung,NOUN,Unterstützung
bei,ADP,bei
der,DET,der
Entwicklung,NOUN,Entwicklung
und,CCONJ,und
Umsetzung,NOUN,Umsetzung
von,ADP,von
Weiterbildungen,NOUN,Weiterbildung
für,ADP,für
pädagogische,ADJ,pädagogisch
Fach-,X,Fach
und,CCONJ,und
Lehrkräfte,NOUN,Lehrkraft
sowie,CCONJ,sowie
von,ADP,von
Bildungsveranstaltungen,NOUN,Bildungsveranstaltung
für,ADP,für
Kinder,NOUN,Kind
",",PUNCT,--
Jugendliche,NOUN,jugendliche
",",PUNCT,--
Erwachsene,NOUN,erwachsene
sowie,CCONJ,sowie
für,ADP,für
Seniorinnen,NOUN,Seniorin
und,CCONJ,und
Senioren,NOUN,Senior
.,PUNCT,--
Gleichzeitig,ADV,gleichzeitig
wird,AUX,werden
das,DET,der
dezentrale,ADJ,dezentral
Umweltbildungskonzept,NOUN,Umweltbildungskonzept
des,DET,der
Netzwerk,NOUN,Netzwerk
Stadtnatur,NOUN,Stadtnatur
sowie,CCONJ,sowie
das,DET,der
Bildungsleitbild,NOUN,Bildungsleitbild
für,ADP,für
eine,DET,ein
grünes,ADJ,grün
und,CCONJ,und
nachhaltiges,ADJ,nachhaltig
Berlin,PROPN,Berlin
realisiert,VERB,realisieren
.,PUNCT,--
„,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
wichtige,ADJ,wichtig
Aufgabe,NOUN,Aufgabe
der,DET,der
Umweltbildungsstelle,NOUN,Umweltbildungsstelle
nun,ADV,nun
mit,ADP,mit
dem,DET,der
Träger,NOUN,Träger
BUND,PROPN,BUND
Berlin,PROPN,Berlin
und,CCONJ,und
der,DET,der
bisherigen,ADJ,bisherig
Projektleitung,NOUN,Projektleitung
nahtlos,ADV,nahtlos
weitergeführt,VERB,weiterführen
werden,AUX,werden
kann,AUX,können
.,PUNCT,--
Ich,PRON,ich
bin,AUX,sein
überzeugt,VERB,überzeugen
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
mit,ADP,mit
dem,DET,der
BUND,PROPN,BUND
die,DET,der
Arbeit,NOUN,Arbeit
der,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
stärken,VERB,stärken
können,AUX,können
und,CCONJ,und
noch,ADV,noch
mehr,DET,mehr
Vernetzung,NOUN,Vernetzung
im,ADP,in
Bezirk,NOUN,Bezirk
erreichen,VERB,erreichen
“,PUNCT,--
",",PUNCT,--
so,ADV,so
Dr.,NOUN,Dr.
Claudia,PROPN,Claudia
Leistner,PROPN,Leistner
",",PUNCT,--
