Token,PoS,Lemma
Reinickendorf,PROPN,Reinickendorf
gratuliert,VERB,gratulieren
Zweierbob-Olympiasiegerin,NOUN,Zweierbob-Olympiasiegerin
Mariama,PROPN,Mariama
Jamanka,PROPN,Jamanka
zum,ADP,zu
Triumph,NOUN,Triumph
als,ADP,als
Weltmeisterin,NOUN,Weltmeisterin
"
",SPACE,"
"
Bob-Olympiasiegerin,NOUN,Bob-Olympiasiegerin
Mariama,PROPN,Mariama
Jamanka,PROPN,Jamanka
aus,ADP,aus
Reinickendorf,PROPN,Reinickendorf
ist,AUX,sein
eine,DET,ein
Woche,NOUN,Woche
nach,ADP,nach
dem,DET,der
Gewinn,NOUN,Gewinn
des,DET,der
Weltcups,NOUN,Weltcups
nun,ADV,nun
auch,ADV,auch
zum,ADP,zu
ersten,ADJ,erster
Mal,NOUN,Mal
Weltmeisterin,NOUN,Weltmeisterin
geworden,AUX,werden
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Frank,PROPN,Frank
Balzer,PROPN,Balzer
(,PUNCT,--
CDU,PROPN,CDU
):,PUNCT,):
„,PUNCT,--
Zum,ADP,zu
krönenden,ADJ,krönend
Abschluss,NOUN,Abschluss
einer,DET,ein
erfolgreichen,ADJ,erfolgreich
Saison,NOUN,Saison
mit,ADP,mit
dem,DET,der
Gewinn,NOUN,Gewinn
des,DET,der
Weltmeistertitels,NOUN,Weltmeistertitel
möchte,AUX,möchten
ich,PRON,ich
Ihnen,PRON,Ihnen
im,ADP,in
Namen,NOUN,Name
der,DET,der
Reinickendorfer,ADJ,Reinickendorfer
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
herzlich,ADV,herzlich
gratulieren,VERB,gratulier
.,PUNCT,--
Unser,DET,unser
Daumendrücken,NOUN,Daumendrücken
hat,AUX,haben
Sie,PRON,sie
durch,ADP,durch
alle,DET,aller
Kurven,NOUN,Kurve
begleitet,VERB,begleiten
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
mit,ADP,mit
Ihnen,PRON,ihnen
über,ADP,über
diesen,DET,dieser
großartigen,ADJ,großartig
Triumph,NOUN,Triumph
und,CCONJ,und
sind,AUX,sein
stolz,ADV,stolz
darauf,ADV,darauf
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
schnellste,ADJ,schnell
Bobpilotin,NOUN,Bobpilotin
der,DET,der
Welt,NOUN,Welt
aus,ADP,aus
Reinickendorf,PROPN,Reinickendorf
kommt,VERB,kommen
.,PUNCT,--
“,PUNCT,--
„,PUNCT,--
Mit,ADP,mit
dem,DET,der
Gewinn,NOUN,Gewinn
des,DET,der
WM-Titels,NOUN,WM-Titel
ist,AUX,sein
Mariama,PROPN,Mariama
