Token,PoS,Lemma
Schulsportfest,PROPN,Schulsportfest
zur,ADP,zu
Eröffnung,NOUN,Eröffnung
der,DET,der
Sportfläche,NOUN,Sportfläche
der,DET,der
Marianne-Buggenhagen-Schule,NOUN,Marianne-Buggenhagen-Schule
am,ADP,an
17.09.2019,ADJ,17.09.2019
"
",SPACE,"
"
Pünktlich,PROPN,Pünktlich
zum,ADP,zu
Schuljahr,NOUN,Schuljahr
2019,NUM,2019
/,PUNCT,--
2020,NUM,2020
wurde,AUX,werden
die,DET,der
Sanierung,NOUN,Sanierung
der,DET,der
Sportfläche,NOUN,Sportfläche
der,DET,der
Marianne-Buggenhagen-Schule,NOUN,Marianne-Buggenhagen-Schule
für,ADP,für
Körperbehinderte,NOUN,Körperbehindert
",",PUNCT,--
Ernst-Busch-Str,PROPN,Ernst-Busch-Str
.,PROPN,.
27,NUM,27
in,ADP,in
Buch,NOUN,Buch
fertiggestellt,VERB,fertigstellen
.,PUNCT,--
Zum,ADP,zu
diesjährigen,ADJ,diesjährig
Sportfest,NOUN,Sportfest
der,DET,der
Schule,NOUN,Schule
am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
dem,DET,der
17.,ADJ,17.
September,NOUN,September
2019,NUM,2019
wird,AUX,werden
die,DET,der
Anlage,NOUN,Anlage
um,ADP,um
8.00,NUM,8.00
Uhr,NOUN,Uhr
durch,ADP,durch
Dr.,NOUN,Dr.
Torsten,PROPN,Torsten
Kühne,NOUN,Kühne
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
Pankower,PROPN,Pankower
Stadtrat,NOUN,Stadtrat
für,ADP,für
Schule,NOUN,Schule
",",PUNCT,--
Sport,NOUN,Sport
",",PUNCT,--
Facility,PROPN,Facility
Management,PROPN,Management
und,CCONJ,und
Gesundheit,NOUN,Gesundheit
",",PUNCT,--
feierlich,ADV,feierlich
eröffnet,VERB,eröffnen
.,PUNCT,--
Neben,ADP,neben
dem,DET,der
Schulsport,NOUN,Schulsport
der,DET,der
Marianne-Buggenhagen-Schule,NOUN,Marianne-Buggenhagen-Schule
und,CCONJ,und
drei,NUM,drei
weiteren,ADJ,weit
Schulen,NOUN,Schule
aus,ADP,aus
dem,DET,der
näheren,ADJ,näh
Umfeld,NOUN,Umfeld
",",PUNCT,--
wird,AUX,werden
die,DET,der
Sportanlage,NOUN,Sportanlage
von,ADP,von
zwei,NUM,zwei
Sportvereinen,NOUN,Sportverein
genutzt,VERB,nutzen
.,PUNCT,--
Die,DET,der
intensiv,ADV,intensiv
genutzte,ADJ,genutzt
Sportfläche,NOUN,sportfläche
war,AUX,sein
nach,ADP,nach
17,NUM,17
Jahren,NOUN,Jahr
stark,ADV,stark
verschlissen,VERB,verschlissen
und,CCONJ,und
entsprach,VERB,entsprechen
nicht,PART,nicht
mehr,ADV,mehr
den,DET,der
heutigen,ADJ,heutig
Anforderungen,NOUN,Anforderung
.,PUNCT,--
Es,PRON,es
wurden,AUX,werden
diverse,ADJ,diverser
Beschädigungen,NOUN,Beschädigung
und,CCONJ,und
Unebenheiten,NOUN,Unebenheiten
auf,ADP,auf
dem,DET,der
Kunststoffrasen,NOUN,Kunststoffrasen
festgestellt,VERB,feststellen
",",PUNCT,--
die,PRON,der
im,ADP,in
schlimmsten,ADJ,schlimm
Fall,NOUN,Fall
eine,DET,ein
gesundheitliche,ADJ,gesundheitlich
Gefährdung,NOUN,Gefährdung
dargestellt,VERB,darstellen
hätten,AUX,haben
.,PUNCT,--
Es,PRON,es
musste,VERB,mussen
also,ADV,also
schnell,ADV,schnell
gehandelt,VERB,handeln
werden,AUX,werden
.,PUNCT,--
Mit,ADP,mit
Mitteln,NOUN,Mittel
aus,ADP,aus
dem,DET,der
Förderprogramm,NOUN,Förderprogramm
Stadtumbau,NOUN,Stadtumbau
konnte,AUX,können
die,DET,der
Sportanlage,NOUN,Sportanlage
nun,ADV,nun
grundlegend,ADV,grundlegend
saniert,VERB,sanieren
",",PUNCT,--
den,DET,der
besonderen,ADJ,besonderer
Bedürfnissen,NOUN,Bedürfnis
der,DET,der
Kinder,NOUN,Kind
und,CCONJ,und
Jugendlichen,NOUN,jugendliche
der,DET,der
Klassen,NOUN,Klasse
1,NUM,1
bis,CCONJ,bis
10,NUM,10
angepasst,VERB,angepasst
und,CCONJ,und
für,ADP,für
den,DET,der
Vereinssport,NOUN,Vereinssport
wieder,ADV,wieder
attraktiv,ADV,attraktiv
gemacht,VERB,machen
werden,AUX,werden
.,PUNCT,--
Nach,ADP,nach
der,DET,der
Sanierung,NOUN,Sanierung
gibt,VERB,geben
es,PRON,es
jetzt,ADV,jetzt
zwei,NUM,zwei
Weitsprunggruben,NOUN,Weitsprunggrube
",",PUNCT,--
eine,DET,ein
Kugelstoßanlage,NOUN,Kugelstoßanlage
mit,ADP,mit
neuem,ADJ,neu
Tennenbelag,NOUN,Tennenbelag
",",PUNCT,--
ein,DET,ein
neues,ADJ,neu
Kleinspielfeld,NOUN,Kleinspielfeld
für,ADP,für
Basketball,NOUN,Basketball
",",PUNCT,--
vier,NUM,vier
Feldhockeytore,NOUN,Feldhockeytor
und,CCONJ,und
ein,DET,ein
neues,ADJ,neu
Kunstrasenspielfeld,NOUN,Kunstrasenspielfeld
.,PUNCT,--
Die,DET,der
Sportanlage,NOUN,Sportanlage
ist,AUX,sein
behindertengerecht,ADV,behindertengerecht
umgestaltet,VERB,umgestalten
–,PUNCT,--
so,ADV,so
sind,AUX,sein
z.,ADP,z.
B.,NOUN,B.
die,DET,der
Kugelstoßkreise,NOUN,Kugelstoßkreis
mit,ADP,mit
zusätzlichen,ADJ,zusätzlich
Hülsen,NOUN,Hül
für,ADP,für
die,DET,der
Halterungen,NOUN,Halterung
von,ADP,von
Rollstühlen,NOUN,Rollstühle
ausgestattet,VERB,ausstatten
und,CCONJ,und
die,DET,der
Basketballständer,NOUN,Basketballstand
sowie,CCONJ,sowie
die,DET,der
Volleyballanlage,NOUN,Volleyballanlage
höhenverstellbar,ADV,höhenverstellbar
.,PUNCT,--
