Token,PoS,Lemma
Symposium,NOUN,Symposium
an,ADP,an
der,DET,der
ASH,PROPN,ASH
„,PUNCT,--
Dominanzkultur,PROPN,Dominanzkultur
reloaded,X,reloaded
“,PUNCT,--
"
",SPACE,"
"
Am,ADP,an
Montag,NOUN,Montag
",",PUNCT,--
den,DET,der
6.,ADJ,6.
Juli,NOUN,Juli
2015,NUM,2015
würdigt,VERB,würdigen
das,DET,der
Symposium,NOUN,Symposium
„,PUNCT,--
Dominanzkultur,NOUN,Dominanzkultur
reloaded,X,reloaded
“,PUNCT,--
an,ADP,an
der,DET,der
Alice,PROPN,Alice
Salomon,PROPN,Salomon
Hochschule,PROPN,Hochschule
(,PUNCT,--
ASH,PROPN,ASH
),PUNCT,--
Berlin,PROPN,Berlin
das,DET,der
Werk,NOUN,Werk
der,DET,der
Psychologin,NOUN,Psychologin
und,CCONJ,und
Pädagogin,NOUN,Pädagogin
Birgit,PROPN,Birgit
Rommelspacher,PROPN,Rommelspacher
.,PUNCT,--
Rommelspacher,PROPN,Rommelspacher
",",PUNCT,--
die,PRON,der
von,ADP,von
1990,NUM,1990
bis,ADP,bis
2007,NUM,2007
als,ADP,als
Professorin,NOUN,Professorin
an,ADP,an
der,DET,der
ASH,NOUN,ASH
Berlin,PROPN,Berlin
lehrte,VERB,lehren
und,CCONJ,und
von,ADP,von
2000,NUM,2000
bis,ADP,bis
2002,NUM,2002
das,DET,der
Amt,NOUN,Amt
der,DET,der
Prorektorin,NOUN,Prorektorin
innehatte,VERB,innehaten
",",PUNCT,--
ist,AUX,sein
im,ADP,in
April,NOUN,April
dieses,DET,dieser
Jahres,NOUN,Jahr
unerwartet,ADV,unerwartet
verstorben,VERB,verstorben
.,PUNCT,--
Birgit,PROPN,Birgit
Rommelspacher,PROPN,Rommelspacher
forschte,VERB,forschen
und,CCONJ,und
lehrte,VERB,lehren
mit,ADP,mit
dem,DET,der
Schwerpunkt,NOUN,Schwerpunkt
Interkulturalität,NOUN,Interkulturalität
und,CCONJ,und
Geschlechterstudien,NOUN,Geschlechterstud
und,CCONJ,und
arbeitete,VERB,arbeiten
im,ADP,in
Bereich,NOUN,Bereich
„,PUNCT,--
Theorie,NOUN,Theorie
und,CCONJ,und
Praxis,NOUN,Praxis
von,ADP,von
Mädchen-,X,Mädche
und,CCONJ,und
Frauenarbeit,NOUN,Frauenarbeit
“,PUNCT,--
.,PUNCT,--
Sie,PRON,sie
arbeitete,VERB,arbeiten
zur,ADP,zu
Psychologie,NOUN,Psychologie
der,DET,der
Frau,NOUN,Frau
",",PUNCT,--
zu,ADP,zu
Rassismus,NOUN,Rassismus
und,CCONJ,und
Antisemitismus,NOUN,Antisemitismus
",",PUNCT,--
zu,ADP,zu
