Token,PoS,Lemma
Gehweginstandsetzung,NOUN,Gehweginstandsetzung
Treuenbrietzener,PROPN,Treuenbrietzener
Straße,NOUN,Straße
9,NUM,9
bis,CCONJ,bis
29,NUM,29
im,ADP,in
Märkischen,ADJ,Märkischen
Viertel,NOUN,Viertel
"
",SPACE,"
"
Das,DET,der
Straßen-,X,Straße
und,CCONJ,und
Grünflächenamt,NOUN,Grünflächenamt
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
Reinickendorf,PROPN,Reinickendorf
von,ADP,von
Berlin,PROPN,Berlin
wird,AUX,werden
bis,ADP,bis
Ende,NOUN,Ende
Februar,NOUN,Februar
2021,NUM,2021
als,ADP,als
bauvorbereitende,ADJ,bauvorbereitend
Maßnahme,NOUN,Maßnahme
zur,ADP,zu
Instandsetzung,NOUN,Instandsetzung
des,DET,der
nördlichen,ADJ,nördlich
Gehweges,NOUN,Gehweg
in,ADP,in
der,DET,der
Treuenbrietzener,ADJ,Treuenbrietzener
Straße,NOUN,Straße
9,NUM,9
–,PUNCT,--
29,NUM,29
im,ADP,in
Märkischen,ADJ,Märkischen
Viertel,NOUN,Viertel
12,NUM,12
Straßenbäume,NOUN,Straßenbaum
fällen,VERB,fällen
lassen,VERB,lassen
.,PUNCT,--
Im,ADP,in
Zuge,NOUN,Zug
der,DET,der
Baumaßnahme,NOUN,Baumaßnahme
wird,AUX,werden
es,PRON,es
Ersatzpflanzungen,NOUN,Ersatzpflanzung
",",PUNCT,--
teils,ADV,teils
an,ADP,an
optimierten,ADJ,optimiert
Standorten,NOUN,Standort
",",PUNCT,--
geben,VERB,geben
.,PUNCT,--
