Token,PoS,Lemma
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
Dagmar,PROPN,Dagmar
Pohle,PROPN,Pohle
hisst,VERB,hissen
Regenbogenfahne,NOUN,Regenbogenfahne
"
",SPACE,"
"
Am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
den,DET,der
4.,ADJ,4.
Juli,NOUN,Juli
2017,NUM,2017
",",PUNCT,--
um,ADP,um
11:30,PROPN,11:30
Uhr,NOUN,Uhr
hisst,VERB,hissen
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
Dagmar,PROPN,Dagmar
Pohle,PROPN,Pohle
und,CCONJ,und
Mitgliedern,NOUN,Mitglied
des,DET,der
Bezirksamts,NOUN,Bezirksamt
auf,ADP,auf
dem,DET,der
Alice-Salomon-Platz,NOUN,Alice-Salomon-Platz
3,NUM,3
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
",",PUNCT,--
also,ADV,also
vor,ADP,vor
dem,DET,der
Rathaus,NOUN,Rathaus
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
",",PUNCT,--
die,DET,der
Regenbogenfahne,NOUN,Regenbogenfahn
.,PUNCT,--
Die,DET,der
Regenbogenfahne,NOUN,Regenbogenfahne
steht,VERB,stehen
für,ADP,für
schwul-lesbische,ADJ,schwul-lesbisch
Vielfalt,NOUN,Vielfalt
und,CCONJ,und
wird,AUX,werden
sowohl,CCONJ,sowohl
vor,ADP,vor
Senatsgebäuden,NOUN,Senatsgebäude
",",PUNCT,--
als,CCONJ,als
auch,ADV,auch
vor,ADP,vor
den,DET,der
Bezirks-Rathäusern,NOUN,Bezirks-Rathäuser
gehisst,VERB,hissen
.,PUNCT,--
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
als,ADP,als
ein,DET,ein
Ort,NOUN,Ort
der,DET,der
Vielfalt,NOUN,Vielfalt
tritt,VERB,treten
ein,DET,ein
für,ADP,für
die,DET,der
Vielfalt,NOUN,Vielfalt
der,DET,der
sexuellen,ADJ,sexuell
Lebensweisen,NOUN,Lebensweise
von,ADP,von
Lesben,NOUN,Lesbe
",",PUNCT,--
Schwulen,NOUN,schwule
",",PUNCT,--
Trans-,X,Tran
und,CCONJ,und
Intermenschen,NOUN,Intermensche
.,PUNCT,--
Neben,ADP,neben
den,DET,der
Mitgliedern,NOUN,Mitglied
des,DET,der
Bezirksamts,NOUN,Bezirksamt
sind,AUX,sein
die,DET,der
Bezirksverordneten,NOUN,Bezirksverordnet
",",PUNCT,--
Bürger,NOUN,Bürger
und,CCONJ,und
Bürgerinnen,NOUN,Bürgerin
als,CCONJ,als
auch,ADV,auch
Akteure,NOUN,Akteur
der,DET,der
Zivilgesellschaft,NOUN,Zivilgesellschaft
eingeladen,VERB,einladen
.,PUNCT,--
Für,ADP,für
weitere,ADJ,weit
Fragen,NOUN,Frage
steht,VERB,stehen
Ihnen,PRON,ihnen
gerne,ADV,gerne
die,DET,der
Frauen-,X,Frau
und,CCONJ,und
Gleichstellungsbeauftragte,NOUN,Gleichstellungsbeauftragter
Maja,PROPN,Maja
Loeffler,PROPN,Loeffler
unter,ADP,unter
Telefon,NOUN,Telefon
9293,NUM,9293
-,PUNCT,--
2050,NUM,2050
oder,CCONJ,oder
maja.loeffler@ba-mh.berlin.de,NOUN,maja.loeffler@ba-mh.berlin.de
zur,ADP,zu
Verfügung,NOUN,Verfügung
:,PUNCT,--
