Token,PoS,Lemma
Familiennachmittag,NOUN,Familiennachmittag
bei,ADP,bei
der,DET,der
Freiwilligen,ADJ,Freiwilligen
Feuerwehr,NOUN,Feuerwehr
Mahlsdorf,PROPN,Mahlsdorf
"
",SPACE,"
"
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
7.,ADJ,7.
Dezember,NOUN,Dezember
2019,NUM,2019
",",PUNCT,--
beginnt,VERB,beginnen
um,ADP,um
15:00,NOUN,15:00
Uhr,NOUN,Uhr
der,DET,der
Familiennachmittag,NOUN,Familiennachmittag
bei,ADP,bei
der,DET,der
Freiwilligen,ADJ,Freiwilligen
Feuerwehr,NOUN,Feuerwehr
Mahlsdorf,PROPN,Mahlsdorf
zusammen,ADV,zusammen
mit,ADP,mit
dem,DET,der
PestalozziTreff,NOUN,PestalozziTreff
in,ADP,in
der,DET,der
Donizettistraße,NOUN,Donizettistraße
4,NUM,4
",",PUNCT,--
12623,NUM,12623
Berlin,PROPN,Berlin
.,PUNCT,--
15,NUM,15
Uhr,NOUN,Uhr
Start,NOUN,Start
mit,ADP,mit
heißen,ADJ,heiß
Waffeln,NOUN,Waffel
&,CCONJ,&
Punsch,NOUN,Punsch
",",PUNCT,--
Gemüse,NOUN,Gemüse
für,ADP,für
Suppe,NOUN,Suppe
schnippeln,VERB,schnippeln
15.30,NUM,15.30
Uhr,NOUN,Uhr
Zaubershow,PROPN,Zaubershow
anschließend,ADV,anschließend
Adventswerkstatt,NOUN,Adventswerkstatt
",",PUNCT,--
Hallo,PROPN,Hallo
Weihnachtsmann,PROPN,Weihnachtsmann
!,PUNCT,--
",",PUNCT,--
Feuerschale,NOUN,Feuerschal
gegen,ADP,gegen
17,NUM,17
Uhr,NOUN,Uhr
Laternenumzug,NOUN,Laternenumzug
mit,ADP,mit
dem,DET,der
Löschfahrzeug,NOUN,Löschfahrzeug
(,PUNCT,--
Laternen,NOUN,Laterne
mitbringen,VERB,mitbringen
!,PUNCT,--
),PUNCT,--
Infos,NOUN,infos
unter,ADP,unter
Telefon,NOUN,Telefon
5679749,NUM,5679749
oder,CCONJ,oder
per,ADP,per
E-Mail,NOUN,E-Mail
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
zu,ADP,zu
den,DET,der
vielen,DET,vieler
Angeboten,NOUN,Angebot
der,DET,der
Familienbildung,NOUN,Familienbildung
im,ADP,in
Stadtteilzentrum,NOUN,Stadtteilzentrum
„,PUNCT,--
PestalozziTreff,PROPN,PestalozziTreff
“,PUNCT,--
im,ADP,in
Internet,NOUN,Internet
.,PUNCT,--
