Token,PoS,Lemma
Fête,PROPN,Fête
de,PROPN,de
la,X,--
Musique,PROPN,Musique
für,ADP,für
Jugendliche,NOUN,jugendliche
:,PUNCT,--
Am,PART,an
21.06.2022,ADJ,21.06.2022
in,ADP,in
der,DET,der
Jugendfreizeiteinrichtung,NOUN,Jugendfreizeiteinrichtung
Schottenburg,PROPN,Schottenburg
"
",SPACE,"
"
Am,ADP,an
21.06.2022,PROPN,21.06.2022
findet,VERB,finden
die,DET,der
Fête,PROPN,Fête
de,PROPN,de
la,X,--
Musique,PROPN,Musique
für,ADP,für
Jugendliche,NOUN,jugendliche
in,ADP,in
der,DET,der
Jugendfreizeiteinrichtung,NOUN,Jugendfreizeiteinrichtung
Schottenburg,PROPN,Schottenburg
statt,ADV,statt
.,PUNCT,--
Jugendbands,ADV,Jugendbands
und,CCONJ,und
jugendliche,ADJ,jugendlich
Musiker,NOUN,Musiker
:,PUNCT,--
innen,ADV,innen
aus,ADP,aus
mehreren,DET,mehrere
Jugendfreizeiteinrichtungen,NOUN,Jugendfreizeiteinrichtung
im,ADP,in
Bezirk,NOUN,Bezirk
und,CCONJ,und
der,DET,der
Musikschule,NOUN,Musikschule
präsentieren,VERB,präsentieren
Pop,X,Pop
",",PUNCT,--
Rock,NOUN,Rock
",",PUNCT,--
Funk,PROPN,Funk
",",PUNCT,--
Gitarre,NOUN,Gitarre
",",PUNCT,--
Gesang,NOUN,Gesang
und,CCONJ,und
DubStep,PROPN,DubStep
.,PUNCT,--
Die,DET,der
Fête,PROPN,Fête
de,PROPN,de
la,PROPN,--
Musique,PROPN,Musique
2022,NUM,2022
ist,AUX,sein
Teil,NOUN,Teil
des,DET,der
Kultursommers,NOUN,Kultursommer
Berlin,PROPN,Berlin
.,PUNCT,--
Junge,ADJ,jung
Besucher,NOUN,Besucher
:,PUNCT,--
innen,ADV,innen
sind,AUX,sein
am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
21.06.2022,ADJ,21.06.2022
",",PUNCT,--
ab,ADP,ab
16:00,NUM,16:00
Uhr,NOUN,Uhr
auf,ADP,auf
dem,DET,der
Gelände,NOUN,Gelände
der,DET,der
JFE,PROPN,JFE
Schottenburg,PROPN,Schottenburg
",",PUNCT,--
Brittendorfer,ADJ,Brittendorfer
Weg,PROPN,Weg
16B,PROPN,16B
",",PUNCT,--
14167,NUM,14167
Berlin,PROPN,Berlin
herzlich,ADV,herzlich
Willkommen,PROPN,Willkommen
.,PUNCT,--
Die,DET,der
Konzerte,NOUN,Konzert
sind,AUX,sein
kostenfrei,ADV,kostenfrei
.,PUNCT,--
Das,DET,der
gesamte,ADJ,gesamt
Programm,NOUN,Programm
finden,VERB,finden
Sie,PRON,sie
auf,ADP,auf
der,DET,der
Seite,NOUN,Seite
der,DET,der
Fête,PROPN,Fête
de,PROPN,de
la,X,--
Musique,X,Musique
.,PUNCT,--
Kontakt,NOUN,Kontakt
Für,ADP,für
weitere,ADJ,weit
Rückfragen,NOUN,Rückfrage
steht,VERB,stehen
Ihnen,PRON,Ihnen
Tanya,PROPN,Tanya
d’,PROPN,d’
Agostino,PROPN,Agostino
im,ADP,in
Jugendamt,NOUN,Jugendamt
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
per,ADP,per
E-Mail,NOUN,E-Mail
an,ADP,an
Jug1130@ba-sz.berlin.de,X,Jug1130@ba-sz.berlin.de
oder,CCONJ,oder
telefonisch,ADV,telefonisch
unter,ADP,unter
902998225,NUM,902998225
zur,ADP,zu
Verfügung,NOUN,Verfügung
.,PUNCT,--
