Token,PoS,Lemma
Festnahmen,NOUN,Festnahme
nach,ADP,nach
Straßenraub,NOUN,Straßenraub
"
",SPACE,"
"
Nr.,NOUN,Nr.
0230,NUM,0230
Einsatzkräfte,NOUN,Einsatzkraft
nahmen,VERB,nehmen
vergangene,ADJ,vergangen
Nacht,NOUN,Nacht
drei,NUM,drei
mutmaßliche,ADJ,mutmaßlich
Räuber,NOUN,Räuber
in,ADP,in
Kreuzberg,PROPN,Kreuzberg
fest,ADV,fest
.,PUNCT,--
Kurz,ADV,kurz
zuvor,ADV,zuvor
soll,AUX,sollen
das,DET,der
Trio,NOUN,Trio
gegen,ADP,gegen
23.10,NUM,23.10
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Görlitzer,ADJ,Görlitzer
Straße,NOUN,Straße
Ecke,NOUN,Ecke
Falckensteinstraße,NOUN,Falckensteinstraße
zwei,NUM,zwei
18-jährige,ADJ,18-jährig
Männer,NOUN,Mann
beraubt,VERB,berauben
haben,AUX,haben
.,PUNCT,--
Nach,ADP,nach
bisherigen,ADJ,bisherig
Erkenntnissen,NOUN,Erkenntnis
soll,AUX,sollen
einer,PRON,einer
der,DET,der
18-,X,18
bis,CCONJ,bis
20-jährigen,ADJ,20-jährig
Täter,NOUN,Täter
mit,ADP,mit
einer,DET,ein
Schusswaffe,NOUN,Schusswaffe
gedroht,VERB,drohen
und,CCONJ,und
die,DET,der
Übergabe,NOUN,Übergabe
einer,DET,ein
Jacke,NOUN,Jacke
gefordert,VERB,fordern
haben,AUX,haben
.,PUNCT,--
Ein,DET,ein
weiterer,ADJ,weit
Täter,NOUN,Täter
soll,AUX,sollen
sich,PRON,sich
dann,ADV,dann
unter,ADP,unter
Androhung,NOUN,Androhung
von,ADP,von
Schlägen,NOUN,Schlag
das,DET,der
Handy,NOUN,Handy
des,DET,der
zweiten,ADJ,zweiter
Geschädigten,NOUN,Geschädigt
aus,ADP,aus
dessen,PRON,der
Jacke,NOUN,Jacke
genommen,VERB,nehmen
haben,AUX,haben
.,PUNCT,--
Die,DET,der
Beraubten,NOUN,Beraubt
konnten,AUX,können
nach,ADP,nach
der,DET,der
Übergabe,NOUN,Übergabe
der,DET,der
Jacke,NOUN,Jacke
wegrennen,VERB,wegrennen
.,PUNCT,--
Alarmierte,NOUN,Alarmiert
Zivilfahnder,NOUN,Zivilfahnder
des,DET,der
Polizeiabschnittes,NOUN,Polizeiabschnitt
53,NUM,53
spürten,VERB,spüren
die,DET,der
drei,NUM,drei
mutmaßlichen,ADJ,mutmaßlich
Räuber,NOUN,Räuber
in,ADP,in
Tatortnähe,NOUN,Tatortnähe
auf,ADP,auf
",",PUNCT,--
beschlagnahmten,VERB,beschlagnahmen
die,DET,der
Beute,NOUN,Beute
und,CCONJ,und
eine,DET,ein
täuschend,ADV,täuschend
echt,ADV,echt
aussehende,ADJ,aussehend
Spielzeugpistole,NOUN,Spielzeugpistole
.,PUNCT,--
Alle,DET,aller
drei,NUM,drei
wurden,AUX,werden
dem,DET,der
Fachkommissariat,NOUN,Fachkommissariat
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
6,NUM,6
überstellt,VERB,überstellen
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
führt,VERB,führen
.,PUNCT,--
