Token,PoS,Lemma
Krönender,NOUN,Krönend
Abschluss,NOUN,Abschluss
eines,DET,ein
erfolgreichen,ADJ,erfolgreich
Veranstaltungsjahres,NOUN,Veranstaltungsjahr
"
",SPACE,"
"
Zum,ADP,zu
Abschluss,NOUN,Abschluss
des,DET,der
Jahres,NOUN,Jahr
präsentierte,VERB,präsentieren
Bert,PROPN,Bert
Beel,PROPN,Beel
anlässlich,ADV,anlässlich
seiner,DET,sein
50-jährigen,ADJ,50-jährig
Bühnenpräsenz,NOUN,Bühnenpräsenz
seine,DET,sein
Show,NOUN,Show
„,PUNCT,--
Weihnachten,NOUN,Weihnachten
mit,ADP,mit
Freunden,NOUN,Freund
“,PUNCT,--
.,PUNCT,--
Reinickendorfs,PROPN,Reinickendorf
Bürgermeisterin,NOUN,Bürgermeisterin
Emine,PROPN,Emine
Demirbüken-Wegner,PROPN,Demirbüken-Wegner
würdigte,VERB,würdigen
den,DET,der
Entertainer,NOUN,Entertainer
:,PUNCT,--
„,PUNCT,--
Was,PRON,was
kann,AUX,können
man,PRON,man
über,ADP,über
Bert,PROPN,Bert
Beel,PROPN,Beel
noch,ADV,noch
sagen,VERB,sagen
",",PUNCT,--
was,PRON,was
nicht,PART,nicht
schon,ADV,schon
einmal,ADV,einmal
gesagt,VERB,sagen
worden,AUX,werden
ist,AUX,sein
.,PUNCT,--
Seit,ADP,seit
50,NUM,50
Jahren,NOUN,Jahr
füllt,VERB,füllen
er,PRON,er
die,DET,der
Säle,NOUN,Sal
.,PUNCT,--
Er,PRON,er
hat,AUX,haben
zahlreiche,ADJ,zahlreich
Auftritte,NOUN,Auftritt
in,ADP,in
den,DET,der
weltberühmten,ADJ,weltberühmt
Revue-Shows,PROPN,Revue-Show
absolviert,VERB,absolvieren
",",PUNCT,--
ist,AUX,sein
bekannt,ADV,bekannt
für,ADP,für
seine,DET,sein
Parodien,NOUN,Parodi
seiner,DET,sein
Künstlerkollegen,NOUN,Künstlerkollege
",",PUNCT,--
und,CCONJ,und
hat,AUX,haben
eine,DET,ein
Vielzahl,NOUN,Vielzahl
an,ADP,an
Schallplatten,NOUN,Schallplatt
und,CCONJ,und
CDs,NOUN,CD
auch,ADV,auch
in,ADP,in
Eigenregie,NOUN,Eigenregie
entwickelt,VERB,entwickeln
.,PUNCT,--
Sein,DET,sein
Repertoire,NOUN,Repertoire
ist,AUX,sein
vielseitig,ADV,vielseitig
und,CCONJ,und
nicht,PART,nicht
auf,ADP,auf
einen,DET,ein
Stil,NOUN,Stil
beschränkbar,ADV,beschränkbar
.,PUNCT,--
Es,PRON,es
umfasst,VERB,umfassen
Schlager,NOUN,Schlager
",",PUNCT,--
Swing-Melodien,NOUN,Swing-Melodie
und,CCONJ,und
Tangorhythmen,NOUN,Tangorhythma
",",PUNCT,--
die,PRON,der
die,DET,der
Vielfallt,NOUN,Vielfallt
und,CCONJ,und
den,DET,der
Geist,NOUN,Geist
perfekt,ADV,perfekt
einfangen,VERB,einfangen
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
ihn,PRON,ihn
heute,ADV,heute
hier,ADV,hier
begrüßen,VERB,begrüßen
zu,PART,zu
dürfen,AUX,dürfen
.,PUNCT,--
“,PUNCT,--
Zwei,NUM,zwei
Tage,NOUN,Tag
lang,ADV,lang
führte,VERB,führen
Bert,PROPN,Bert
Beel,PROPN,Beel
mit,ADP,mit
seiner,DET,sein
beliebten,ADJ,beliebt
und,CCONJ,und
charmanten,ADJ,charmant
Gentlemenart,NOUN,Gentlemenart
durch,ADP,durch
das,DET,der
Programm,NOUN,Programm
.,PUNCT,--
Bei,ADP,bei
dem,DET,der
unter,ADP,unter
anderem,PRON,anderer
die,DET,der
drei,NUM,drei
Tenöre,NOUN,Tenör
der,DET,der
Operette,NOUN,Operette
",",PUNCT,--
der,DET,der
Zauberer,ADJ,Zauberer
Jochen,PROPN,Jochen
Stelter,PROPN,Stelter
und,CCONJ,und
das,DET,der
Orchester,NOUN,Orchester
Fetzer,NOUN,Fetzer
zu,ADP,zu
Gast,NOUN,Gast
waren,AUX,sein
.,PUNCT,--
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
Demirbüken-Wegner,PROPN,Demirbüken-Wegner
bedankte,VERB,bedanken
sich,PRON,sich
für,ADP,für
ein,DET,ein
erfolgreiches,ADJ,erfolgreich
und,CCONJ,und
außergewöhnliches,ADJ,außergewöhnlich
Veranstaltungsjahr,NOUN,Veranstaltungsjahr
des,DET,der
KulturTreffs,NOUN,KulturTreff
",",PUNCT,--
welcher,SCONJ,welcher
vom,ADP,von
Team,NOUN,Team
des,DET,der
Fachbereichs,NOUN,Fachbereich
Senioren,NOUN,Senior
bestens,ADV,bestens
organisiert,VERB,organisieren
wurde,AUX,werden
.,PUNCT,--
Zugleich,ADV,zugleich
blickt,VERB,blicken
die,DET,der
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
voraus,ADP,voraus
auf,ADP,auf
ein,DET,ein
abwechslungsreiches,ADJ,abwechslungsreich
und,CCONJ,und
unterhaltsames,ADJ,unterhaltsam
Programm,NOUN,Programm
im,ADP,in
Jahr,NOUN,Jahr
2024.,PUNCT,2024.
Karten,NOUN,Karte
für,ADP,für
das,DET,der
1.,ADJ,1.
Halbjahr,NOUN,Halbjahr
werden,AUX,werden
ab,ADP,ab
Januar,NOUN,Januar
erhältlich,ADV,erhältlich
sein,AUX,sein
:,PUNCT,--
Über,ADP,über
die,DET,der
Papagena,NOUN,Papagena
Tickethotline,PROPN,Tickethotline
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
47,NUM,47
99,NUM,99
74,NUM,74
74,NUM,74
–,PUNCT,--
Öffnungszeiten,NOUN,Öffnungszeit
:,PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Samstag,NOUN,Samstag
09:00,NUM,09:00
–,PUNCT,--
20:00,NOUN,20:00
Uhr,NOUN,Uhr
An,ADP,an
der,DET,der
Theaterkasse,NOUN,Theaterkasse
im,ADP,in
Märkischen,ADJ,märkisch
Zentrum,NOUN,Zentrum
(,PUNCT,--
Senftenberger,ADJ,Senftenberger
Ring,NOUN,Ring
1,NUM,1
-,PUNCT,-
3,NUM,3
",",PUNCT,--
13439,NUM,13439
Berlin,PROPN,Berlin
),PUNCT,--
Öffnungszeiten,NOUN,Öffnungszeit
:,PUNCT,--
Montag,NOUN,Montag
bis,ADP,bis
Samstag,NOUN,Samstag
9:30,PUNCT,9:30
–,PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
Oder,CCONJ,oder
unter,ADV,unter
:,PUNCT,--
https://papagena-shop.comfortticket.de/de/tickets/kulturtreff,X,https://papagena-shop.comfortticket.de/de/tickets/kulturtreff
