Token,PoS,Lemma
Sitzungen,NOUN,Sitzung
der,DET,der
Spandauer,NOUN,Spandauer
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
abgesagt,VERB,absagen
"
",SPACE,"
"
Die,DET,der
Vorsteherin,NOUN,Vorsteherin
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
(,PUNCT,--
BVV,PROPN,BVV
),PUNCT,--
Spandau,NOUN,Spandau
informiert,VERB,informieren
:,PUNCT,--
Auf,ADP,auf
Grund,NOUN,Grund
des,DET,der
Risikos,NOUN,Risiko
mit,ADP,mit
Veranstaltungen,NOUN,Veranstaltung
zur,ADP,zu
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Corona-Virus,NOUN,Corona-Viru
SARS-Co-2,ADV,SARS-Co-2
beizutragen,VERB,beitragen
",",PUNCT,--
hat,AUX,haben
sich,PRON,sich
der,DET,der
Ältestenrat,NOUN,Ältestenrat
der,DET,der
Spandauer,ADJ,Spandauer
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
nach,ADP,nach
gemeinsamer,ADJ,gemeinsam
Beratung,NOUN,Beratung
darauf,ADV,darauf
verständigt,VERB,verständigen
",",PUNCT,--
alle,DET,aller
Sitzungen,NOUN,Sitzung
der,DET,der
Fachausschüsse,NOUN,Fachausschüs
sowie,CCONJ,sowie
die,DET,der
Sitzungen,NOUN,Sitzung
der,DET,der
BVV,PROPN,BVV
bis,ADP,bis
zum,ADP,zu
03.,ADJ,03.
Mai,NOUN,Mai
2020,NUM,2020
abzusagen,VERB,abzusagen
.,PUNCT,--
Dies,PRON,dieser
betrifft,VERB,betreffen
sowohl,CCONJ,sowohl
die,DET,der
geplante,ADJ,geplant
BVV-Sitzung,NOUN,BVV-Sitzung
am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
den,DET,der
18.,ADJ,18.
März,NOUN,März
2020,NUM,2020
",",PUNCT,--
als,SCONJ,als
auch,ADV,auch
die,DET,der
Generationen-BVV,NOUN,Generationen-BVV
am,ADP,an
29.,ADJ,29.
April,NOUN,April
2020.,PUNCT,2020.
Als,ADP,als
Ersatz,NOUN,Ersatz
für,ADP,für
die,DET,der
März-Sitzung,NOUN,März-Sitzung
ist,AUX,sein
zum,ADP,zu
derzeitigen,ADJ,derzeitig
Stand,NOUN,Stand
eine,DET,ein
außerordentliche,ADJ,außerordentlich
Versammlung,NOUN,Versammlung
am,ADP,an
13.,ADJ,13.
Mai,NOUN,Mai
2020,NUM,2020
vorgesehen,VERB,vorsehen
.,PUNCT,--
Über,ADP,über
einen,DET,ein
etwaigen,ADJ,etwaig
Ersatztermin,NOUN,Ersatztermin
im,ADP,in
Dezember,NOUN,Dezember
dieses,DET,dieser
Jahres,NOUN,Jahr
für,ADP,für
die,DET,der
Generationen-BVV,NOUN,Generationen-BVV
wird,AUX,werden
die,DET,der
Öffentlichkeit,NOUN,Öffentlichkeit
gegebenenfalls,ADV,gegebenenfalls
rechtzeitig,ADV,rechtzeitig
informiert,VERB,informieren
.,PUNCT,--
„,PUNCT,--
Wir,PRON,wir
sehen,VERB,sehen
diesen,DET,dieser
Schritt,NOUN,Schritt
als,ADP,als
notwendigen,ADJ,notwendig
Beitrag,NOUN,Beitrag
an,ADP,an
",",PUNCT,--
um,SCONJ,um
die,DET,der
weitere,ADJ,weit
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Virus,NOUN,Virus
nach,ADP,nach
Möglichkeit,NOUN,Möglichkeit
zu,PART,zu
verzögern,VERB,verzögern
.,PUNCT,--
Durch,ADP,durch
eine,DET,ein
Verlangsamung,NOUN,Verlangsamung
der,DET,der
Infektionen,NOUN,Infektion
wird,AUX,werden
einer,DET,ein
Überlastung,NOUN,Überlastung
unseres,DET,unser
Gesundheitssystems,NOUN,Gesundheitssystem
vorgebeugt,VERB,vorgebeugen
und,CCONJ,und
die,DET,der
besonders,ADV,besonders
gefährdeten,ADJ,gefährdet
Bevölkerungsgruppen,NOUN,Bevölkerungsgruppe
können,AUX,können
so,ADV,so
besser,ADV,gut
geschützt,VERB,schützen
werden,AUX,werden
.,PUNCT,--
“,PUNCT,--
",",PUNCT,--
erklärt,VERB,erklären
Frau,NOUN,Frau
Gaby,PROPN,Gaby
Schiller,PROPN,Schiller
",",PUNCT,--
Vorsteherin,NOUN,Vorsteherin
der,DET,der
Spandauer,NOUN,Spandauer
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
.,PUNCT,--
Ansprechpartnerin,NOUN,Ansprechpartnerin
für,ADP,für
den,DET,der
Inhalt,NOUN,Inhalt
dieser,DET,dieser
Pressemitteilung,NOUN,Pressemitteilung
:,PUNCT,--
Die,DET,der
Vorsteherin,NOUN,Vorsteherin
der,DET,der
BVV,PROPN,BVV
",",PUNCT,--
Frau,NOUN,Frau
Schiller,PROPN,Schiller
",",PUNCT,--
Tel.,NOUN,Tel.
90279,NUM,90279
-,NUM,-
2404,NUM,2404
