Token,PoS,Lemma
Beratung,NOUN,Beratung
und,CCONJ,und
Spracheinstufung,NOUN,Spracheinstufung
der,DET,der
VHS,PROPN,VHS
Steglitz-Zehlendorf,NOUN,Steglitz-Zehlendorf
im,ADP,in
August,NOUN,August
2019,NUM,2019
in,ADP,in
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
"
",SPACE,"
"
Möchten,AUX,Möchten
Sie,PRON,sie
eine,DET,ein
neue,ADJ,neu
Sprache,NOUN,Sprache
lernen,VERB,lernen
",",PUNCT,--
Ihre,DET,ihr
vorhandenen,ADJ,vorhanden
Kenntnisse,NOUN,Kenntnis
auffrischen,VERB,auffrischen
oder,CCONJ,oder
erweitern,VERB,erweitern
?,PUNCT,--
Lassen,VERB,Lassen
Sie,PRON,sie
sich,PRON,sich
nach,ADP,nach
der,DET,der
Sommerpause,NOUN,Sommerpause
beraten,VERB,beraten
",",PUNCT,--
um,SCONJ,um
den,DET,der
Sprachkurs,NOUN,Sprachkurs
zu,PART,zu
finden,VERB,finden
",",PUNCT,--
der,PRON,der
Ihren,DET,ihr
Vorkenntnissen,NOUN,Vorkenntnissen
und,CCONJ,und
Lernzielen,NOUN,Lernziele
entspricht,VERB,entsprechen
.,PUNCT,--
Auch,ADV,auch
ein,DET,ein
Einstufungstest,NOUN,Einstufungstest
ist,AUX,sein
möglich,ADV,möglich
.,PUNCT,--
Termine,NOUN,Termin
:,PUNCT,--
Montag,NOUN,Montag
",",PUNCT,--
05.08.,INTJ,05.08.
/,PUNCT,--
12.08.,X,12.08.
/,PUNCT,--
19.08.,PUNCT,19.08.
/,PUNCT,--
26.08.2019,PROPN,26.08.2019
um,ADP,um
16,NUM,16
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
Weitere,ADJ,weit
Informationen,NOUN,Information
unter,ADP,unter
der,DET,der
Telefonnummer,NOUN,Telefonnummer
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90299,NUM,90299
-,NUM,-
2410.,NUM,2410.
Veranstaltungsort,NOUN,Veranstaltungsort
:,PUNCT,--
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
",",PUNCT,--
Grunewaldstraße,PROPN,Grunewaldstraße
3,NUM,3
",",PUNCT,--
12165,NUM,12165
Berlin,PROPN,Berlin
",",PUNCT,--
3.,ADJ,3.
OG,PROPN,OG
im,ADP,in
Einkaufszentrum,NOUN,Einkaufszentrum
“,PUNCT,--
Schloss,PROPN,Schloss
”,PUNCT,”
(,PUNCT,--
barrierefrei,ADV,barrierefrei
Eine,DET,ein
Veranstaltung,NOUN,Veranstaltung
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
